NUMBER,call,Station Name,,Latitude,Longitude,Elevation_Meter
766655,MMMM,MORELIA NEW,MX,19.85,-101.033333,1833
766750,,TOLUCA,MX,19.3,-99.666667,2720
766753,MMTO,TOLUCA/JOSE MARIA &,MX,19.35,-99.566667,2576
766790,,MEXICO CITY/JUAREZ,MX,19.433333,-99.083333,2234
766793,MMMX,MEXICO CITY/LICENCI,MX,19.433333,-99.1,2238
766800,,MEXICO CITY,MX,19.4,-99.2,2308
766830,,TLAXCALA,MX,19.316667,-98.233333,2248
766850,MMPB,PUEBLA,MX,19.033333,-98.2,2166
766870,,JALAPA,MX,19.533333,-96.916667,1389
766913,MMVR,GEN. HERIBERTO JARA,MX,19.15,-96.183333,29
766920,,VERACRUZ,MX,19.15,-96.116667,35
766950,MMCP,CAMPECHE/IGNACIO  &,MX,19.85,-90.55,5
766980,,FELIPE CARRILLO,MX,19.583333,-88.033333,13
767230,,ISLA SOCORRO,MX,18.716667,-110.95,35
767260,MMCB,CUERNAVACA,MX,18.916667,-99.25,1560
767370,,ORIZABA,MX,18.85,-97.1,1259
767383,MMMT,MINATITLAN,MX,18.1,-94.583333,40
767410,,COATZACOALCOS     &,MX,18.15,-94.416667,34
767430,,VILLAHERMOSA,MX,17.983333,-92.916667,10
767433,MMVA,VILLAHERMOSA      &,MX,18,-92.816667,13
767493,MMCE,CIUDAD DEL CARMEN &,MX,18.65,-91.8,2
767500,MMCM,CHETUMAL,MX,18.5,-88.3,12
767584,MMZH,IXTAPA-ZIHUATANEJO,MX,17.6,-101.466667,6
767620,,CHILPANCINGO,MX,17.55,-99.5,1360
767730,,HUAJUAPAN DE LEON,MX,17.8,-97.683333,1602
767750,,OAXACA,MX,17.066667,-96.716667,1550
767755,MMOX,OAXACA/XOXOCOTLAN,MX,16.966667,-96.733333,1528
768050,,ACAPULCO,MX,16.833333,-99.933333,28
768056,MMAA,ACAPULCO/G. ALVAREZ,MX,16.766667,-99.75,5
768330,,SALINA CRUZ,MX,16.166667,-95.2,6
768400,,ARRIAGA,MX,16.233333,-93.9,44
768430,MMTG,TUXTLA GUTIERREZ A,MX,16.75,-93.116667,528
768450,,CRISTOBAL LAS CASAS,MX,16.733333,-92.633333,2276
768480,,COMITAN,MX,16.25,-92.133333,1530
768485,MMBT,BAHIAS DE HUATULCO&,MX,15.783333,-96.266667,143
768550,,PUERTO ANGEL,MX,15.65,-96.5,21
768556,MMPS,PUERTO ESCONDIDO  &,MX,15.866667,-97.083333,88
769030,,TAPACHULA CITY,MX,14.916667,-92.266667,113
769043,MMTP,TAPACHULA         &,MX,14.783333,-92.383333,29
769995,MMLC,LAZARO CARDENAS,MX,17.983333,-102.216667,12
780160,TXKF,BERMUDA NAS/KINDLEY,BE,32.366667,-64.683333,3
780610,MYGW,WEST END INTL ARPT,BA,26.7,-78.966667,4
780620,MYGF,FREEPORT INTL ARPT,BA,26.55,-78.7,11
780633,MYGM,GRAND BAHAMA AUX AF,BA,26.666667,-78.333333,2
780660,,GREEN TURTLE CAY,BA,26.75,-77.333333,15
780700,MYBS,ALICE TOWN/S BIMINI,BA,25.733333,-79.3,3
780730,MYNN,NASSAU INTL AIRPORT,BA,25.05,-77.466667,7
780770,,DUNMORE/HARBOUR ISL,BA,25.5,-76.633333,16
780775,MYER,ROCK SOUND(PRIVATE),BA,24.9,-76.183333,3
780833,MYAF,ANDROS TOWN       &,BA,24.7,-77.8,2
780860,,KEMP'S BAY/ANDROS,BA,24.083333,-77.55,4
780870,,THE BIGHT/CAT ISL,BA,24.283333,-75.416667,3
780880,MYSM,COCKBURN/SAN SALVAD,BA,24.05,-74.533333,5
780920,MYEG,GEORGE TOWN/EXUMA,BA,23.5,-75.766667,3
780950,,CLARENCE TOWN,BA,23.1,-74.966667,9
781010,,DUNCAN TOWN,BA,22.2,-75.733333,13
781040,,CHURCH GROVE,BA,22.75,-74.233333,29
781090,,ABRAHAM BAY,BA,22.366667,-72.966667,3
781180,MBJT,TURKS ISLAND,TI,21.45,-71.15,10
781210,MYIG,MATTHEW TOWN/INAGUA,BA,20.95,-73.683333,4
782210,MUNG,NUEVA GERONA (MIL),CU,21.833333,-82.783333,23
782240,MUHA,HAVANA/JOSE MARTI,CU,22.983333,-82.4,59
782290,MUVR,VARADERO,CU,23.133333,-81.283333,3
782440,MUCF,CIENFUEGOS(CIV/MIL),CU,22.15,-80.4,39
782550,MUCM,CAMAGUEY/IGANCIO,CU,21.416667,-77.85,122
782560,MUMZ,MANZANILLO,CU,20.333333,-77.116667,60
782593,MUBY,BAYAMO            &,CU,20.4,-76.616667,64
782623,MUHG,HOLGUIN (CIV/MIL) &,CU,20.783333,-76.316667,106
782640,MUCU,SANTIAGO DE CUBA,CU,19.966667,-75.85,69
782670,MUGT,GUANTANAMO,CU,20.083333,-75.15,8
782680,MUBA,BARACOA (CIV/MIL),CU,20.35,-74.5,9
782684,MUMO,MOA (MIL),CU,20.65,-74.916667,5
783100,,CABO SAN ANTONIO,CU,21.866667,-84.95,8
783110,,LA BAJADA,CU,21.916667,-84.466667,4
783120,MUSL,SANTA LUCIA,CU,22.666667,-83.966667,24
783130,,ISABEL RUBIO,CU,22.166667,-84.1,28
783134,MUSJ,SAN JULIAN(MIL/CIV),CU,22.1,-84.15,30
783140,,SAN JUAN Y MARTINEZ,CU,22.283333,-83.833333,30
783150,MUPR,PINAR DEL RIO NORTE,CU,22.416667,-83.683333,37
783160,,LA PALMA,CU,22.766667,-83.55,47
783170,,PASO REAL SAN DIEGO,CU,22.55,-83.3,44
783180,,BAHIA HONDA,CU,22.916667,-83.166667,3
783190,,ARTEMISA,CU,22.8,-82.75,42
783210,,LA FE,CU,21.733333,-82.766667,32
783230,,GUINES,CU,22.85,-82.033333,55
783240,,PUNTA DEL ESTE,CU,21.55,-82.533333,10
783250,,CASA BLANCA,CU,23.166667,-82.35,50
783270,,UNION DE REYES,CU,22.766667,-81.533333,30
783284,MUSA,SAN ANTONIO BANOS,CU,22.866667,-82.516667,50
783290,,INDIO HATUEY,CU,22.816667,-81,19
783300,,JOVELLANOS,CU,22.783333,-81.183333,25
783320,MUCO,COLON,CU,22.683333,-80.933333,35
783330,,PLAYA GIRON,CU,22.066667,-81.033333,5
783334,MUCL,CAYO LARGO DEL SUR,CU,21.616667,-81.55,2
783350,,AGUADA DE PASAJEROS,CU,22.383333,-80.85,27
783360,,"PICO,SAN JUAN",CU,2155N,08010W,1140
783370,MUTD,TRINIDAD,CU,21.783333,-79.983333,54
783380,,SAUA LA GRANDE,CU,22.816667,-80.083333,22
783390,,CAYO COCO,CU,22.516667,-78.45,2
783420,,TOPES DE COLLANTES,CU,21.916667,-80.016667,771
783440,,CIENFUEGOS,CU,21.916667,-80.166667,42
783450,,JUCARO,CU,21.616667,-78.85,1
783460,MUCA,CIEGO AVILA/VENEZUE,CU,21.783333,-78.783333,26
783470,,CAMILO CIENFUEGOS,CU,22.15,-78.75,16
783480,,CAIBARIEN,CU,22.516667,-79.45,6
783490,,SANCTI SPIRITUS,CU,21.933333,-79.45,97
783500,,FLORIDA,CU,21.516667,-78.233333,58
783510,,SANTA CRUZ DEL SUR,CU,20.716667,-78,2
783530,,NUEVITAS,CU,21.533333,-77.25,4
783550,,CAMAGUEY,CU,21.4,-77.85,124
783570,MUVT,LAS TUNAS/VICTORIA,CU,20.95,-76.95,106
783580,,PUERTO PADRE,CU,21.2,-76.616667,13
783590,,MANSANILLO,CU,20.333333,-77.133333,10
783600,,CABO CRUZ,CU,19.85,-77.233333,10
783610,,JUCARITO,CU,20.666667,-76.9,12
783620,,LA JIQUIMA,CU,20.933333,-76.533333,105
783630,,CONTRAMAESTRE,CU,20.283333,-76.25,100
783640,,UNIVERSIDAD,CU,20.05,-75.816667,38
783650,,PUNTA LUCRECIA,CU,21.066667,-75.616667,4
783660,,GRAN PIEDRA,CU,20.033333,-75.633333,1226
783670,MUGM,GUANTANAMO BAY NAS,CU,19.9,-75.133333,23
783680,,GUANTANAMO,CU,20.133333,-75.233333,55
783690,,PUNTA MAISI,CU,20.25,-74.15,10
783790,,LOMA EL MANEY,CU,19.916667,-77.416667,900
783830,MWCG,GRAND CAYMAN,GC,19.25,-81.416667,6
783840,MWCR,OWEN ROBERTS INTL,GC,19.283333,-81.35,3
783849,MWCB,GERRARD SMITH,GC,19.683333,-79.883333,2
783870,,NEGRIL POINT (LH),JM,18.25,-78.366667,10
783880,MKJS,SANGSTER/MONTEGO,JM,18.5,-77.916667,3
783970,MKJP,NORMAN MANLEY/KINGS,JM,17.933333,-76.783333,9
783990,,MORANT POINT(LGT-H),JM,17.916667,-76.183333,2
784090,MTCH,CAP-HAITIEN INTL,HA,19.75,-72.183333,3
784370,,PORT PRINCE/DAMIEN,HA,18.6,-72.283333,15
784390,MTPP,PORT-AU-PRINCE ARPT,HA,18.566667,-72.3,29
784395,CTPP,CAMP CANARGUS,HA,18.566667,-72.316667,38
784470,MTCA,LES CAYES,HA,18.183333,-73.733333,2
784510,MDMC,MONTE CRISTI,DR,19.883333,-71.65,2
784570,MDPP,PUERTO PLATA INTL,DR,19.75,-70.55,15
784580,,PUERTO PLATA,DR,19.75,-70.566667,5
784600,MDST,SANTIAGO INTL ARPT,DR,19.466667,-70.7,183
784670,,SABANA DE LA MAR,DR,19.05,-69.383333,10
784700,MDSJ,SAN JUAN DE MAGUANA,DR,18.816667,-71.3,435
784780,,CABO ENGANO,DR,18.616667,-69.316667,2
784785,MDLR,LA ROMANA INTL ARPT,DR,18.416667,-68.95,8
784790,MDPC,PUNTA CANA,DR,18.566667,-68.366667,12
784820,MDBH,BARAHONA,DR,18.216667,-71.1,26
784840,,HERRERA,DR,18.466667,-69.966667,58
784850,MDSD,CAUCEDO/DE LAS AMER,DR,18.433333,-69.666667,18
784860,,SANTO DOMINGO,DR,18.433333,-69.883333,14
785010,MHIC,ISLAS DEL CISNE,HO,17.4,-83.933333,11
785140,TJBQ,AQUADILLA/BORINQUEN,PU,18.5,-67.133333,72
785145,TJMZ,MAYAGUEZ/EUGENIO,PU,18.266667,-67.15,9
785203,TJPS,PONCE/MERCEDITA   &,PU,18.016667,-66.566667,9
785205,X69,PLAYA PORT PONCE,PU,17.966667,-66.616667,3
785260,TJSJ,SAN JUAN INTL ARPT,PU,18.433333,-66,19
785263,SJU,LUIS MUNOZ MARIN,PU,18.45,-66,3
785350,TJNR,ROOSEVELT ROADS NAS,PU,18.25,-65.633333,12
785355,X93,CAPE SAN JUAN(CGLS),PU,18.383333,-65.616667,22
785356,X92,POINT TUNA (CGLS),PU,17.983333,-65.883333,22
785359,X70,SAINT THOMAS (CGS),VI,18.333333,-64.916667,2
785430,TIST,C. AMALIE/CYRIL E.,VI,18.333333,-64.966667,67
785450,,HAM BLUFF LIGHT,VI,17.766667,-64.883333,21
785470,TISX,CHRISTIANSTED/ALEXA,VI,17.7,-64.8,17
785500,TUPJ,BEEF ISL/ROADTOWN,VI,18.45,-64.533333,4
785830,MZBZ,BELIZE INTL AIRPORT,BH,17.533333,-88.3,5
785840,,BELIZE/LANDIVAR,BH,17.516667,-88.2,1
785880,,HALF MOON CAYE,BH,17.183333,-87.5,1
785960,,HUNTING CAYE,BH,16.1,-88.25,1
786150,MGFL,FLORES/SANTA ELENA,GU,16.916667,-89.883333,115
786250,MGPP,POPTUN,GU,16.316667,-89.416667,500
786270,MGHT,HUEHUETENANGO,GU,15.316667,-91.466667,1901
786310,MGCB,COBAN,GU,15.483333,-90.316667,1316
786370,MGPB,PUERTO BARRIOS(MIL),GU,15.716667,-88.6,1
786390,MGRT,RETALHULEU (MIL/CV),GU,14.533333,-91.666667,239
786400,,GUATEMALA OBSERV,GU,14.583333,-90.516667,1502
786410,MGGT,GUATEMALA/LA AURORA,GU,14.583333,-90.516667,1489
786445,MGZA,ZACAPA,GU,14.966667,-89.533333,490
786470,MGSJ,SAN JOSE (CIV/MIL),GU,13.916667,-90.816667,2
786475,MGQZ,QUEZALTENANGO,GU,14.833333,-91.516667,2500
786500,MSAC,ACAJUTLA/SONSONATE,ES,13.566667,-89.833333,15
786550,MSSA,SANTA ANA/EL PALMAR,ES,13.983333,-89.566667,725
786630,MSSS,ILOPANGO/S.SALVADOR,ES,13.7,-89.116667,621
786660,MSLP,EL SALVADOR INTL,ES,13.433333,-89.05,25
786700,MSSM,SAN MIGUEL/PAPALON,ES,13.45,-88.116667,80
786720,,LA UNION,ES,13.333333,-87.883333,95
787000,MHAM,AMAPALA/LOS PELONAS,HO,13.283333,-87.666667,5
787010,MHNJ,GUANAJA,HO,16.466667,-85.916667,2
787013,MHNO,BOGUS HONDURAN,HO,0,-0,
787030,MHRO,ROATAN,HO,16.316667,-86.533333,5
787050,MHLC,LA CEIBA/GOLOSON  &,HO,15.733333,-86.866667,3
787060,MHTE,TELA,HO,15.716667,-87.483333,3
787070,MHYR,YORO,HO,15.166667,-87.116667,670
787080,MHLM,LA MESA/PEDRO SULA,HO,15.45,-87.933333,31
787110,MHPL,PUERTO LEMPIRA,HO,15.216667,-83.8,13
787140,MHCA,CATACAMAS,HO,14.9,-85.933333,442
787170,MHSR,SANTA ROSA DE COPAN,HO,14.783333,-88.783333,1079
787180,MHSC,SOTO CANO AB,HO,14.383333,-87.616667,626
787190,MHLE,LA ESPERANZA,HO,14.333333,-88.166667,1100
787200,MHTG,TEGUCIGALPA/TONCONT,HO,14.05,-87.216667,994
787240,MHCH,CHOLUTECA,HO,13.3,-87.183333,48
787300,MNPC,PUERTO CABEZAS(MIL),NK,14.05,-83.366667,20
787330,MNRS,RIVAS,NK,11.416667,-85.833333,53
787340,MNJG,JINOTEGA,NK,13.083333,-85.983333,985
787350,MNJU,JUIGALPA,NK,12.1,-85.366667,90
787353,MNLN,LEON/FANOR URROZ,NK,12.433333,-86.9,100
787390,MNCH,CHINANDEGA,NK,12.633333,-87.133333,53
787410,MNMG,MANAGUA/AUGUSTO CES,NK,12.15,-86.166667,50
787450,MNBL,BLUEFIELDS,NK,12,-83.766667,5
787550,MRNC,NICOYA,CS,10.15,-85.45,120
787600,,PUNTARENAS,CS,9.966667,-84.833333,3
787613,MRCH,CHACARITA,CS,9.983333,-84.783333,2
787620,MROC,SAN JOSE/SANTAMARIA,CS,10,-84.216667,931
787625,MRPV,TOBIAS BOLANOS INTL,CS,9.95,-84.15,994
787670,MRLM,LIMON INTL AIRPORT,CS,10,-83.05,-4
787720,MRPM,PALMAR SUR,CS,8.95,-83.466667,15
787740,MRLB,LIBERIA/TOMAS GUARD,CS,10.6,-85.55,93
787833,MPCF,ENRIQUE ADOLFO JIME,PM,9.35,-79.866667,8
787834,MPNU,AUGUSTO VERGARA,PM,7.833333,-80.283333,21
787838,MPCH,CAPTAIN MANUEL NINO,PM,9.433333,-82.516667,6
787880,MPVR,EL PORVENIR,PM,9.2,-80.133333,2
787885,MPOA,PUERTO OBALDIA,PM,8.666667,-77.416667,1
787890,,AILIGANDI,PM,9.25,-78.033333,2
787920,MPTO,TOCUMEN/GEN. OMAR,PM,9.05,-79.366667,11
787930,MPDA,DAVID/ENRIQUE MALEK,PM,8.4,-82.416667,26
787935,MPBO,BOCAS DEL TORO INTL,PM,9.35,-82.25,3
787950,MPSA,SANTIAGO,PM,8.083333,-80.95,88
788010,MPFS,FT SHERMAN (ROCOB),PM,9.333333,-79.983333,52
788060,MPHO,HOWARD AFB,PM,8.916667,-79.6,16
788067,MPMG,MARCOS A. GELABERT,PM,8.983333,-79.516667,13
788073,MPLB,ALBROOK AFS/BALBOA&,PM,8.966667,-79.55,9
788076,MPLP,LA PALMA,PM,8.4,-78.133333,10
788078,MPRH,RIO HATO,PM,8.383333,-80.133333,31
788079,MPJE,JAQUE,PM,7.516667,-78.15,9
788250,,CLIPPERTON ISL(AUT),CA,10.3,-109.216667,
788460,TQPF,WALL BLAKE,VI,18.2,-63.05,31
788564,TRPM,BLACKBURNE/PLYMOUTH,AT,16.75,-62.166667,12
788570,,BASSETERRE,AT,17.283333,-62.733333,9
788580,TKPK,GOLDEN ROCK,AT,17.3,-62.683333,48
788590,TKPN,CHARLESTOWN/NEWCAST,AT,17.2,-62.583333,17
788610,,COOLIDGE FIELD (UA),AT,17.116667,-61.783333,22
788620,TAPA,COOLIDGE AIRPORT,AT,17.116667,-61.783333,14
788660,TNCM,PRINSES JULIANA,MN,18.05,-63.116667,9
788730,TNCE,FDR ARPT/ORANJESTAD,MN,17.483333,-62.983333,39
788940,TFFJ,GUSTAVIA/ST.BARTHEL,MF,17.9,-62.85,52
788970,TFFR,LE RAIZET/GUADELOUP,MF,16.266667,-61.516667,8
789050,TDPD,MELVILLE HALL ARPT,DO,15.533333,-61.3,14
789060,TDCF,CANEFIELD AIRPORT,DO,15.533333,-61.4,5
789070,TDPR,ROSEAU,DO,15.3,-61.4,72
789250,TFFF,LE LAMENTIN       &,MR,14.6,-61,4
789470,TLPC,CASTRIES/VIGIE,LC,14.016667,-61,2
789480,TLPL,HEWANORRA INTL ARPT,LC,13.75,-60.95,3
789510,TVSV,ARNOS VALE/KINGSTON,LC,13.133333,-61.2,13
789540,TBPB,GRANTLEY ADAMS INTL,BR,13.066667,-59.483333,56
789543,TBPO,BRIDGETOWN (CITY),BR,13.1,-59.616667,50
789580,TGPY,POINT SALINES INTL&,GD,12,-61.783333,7
789613,TTCP,CROWN PT./SCARBOROU,TD,11.15,-60.85,8
789620,TTPT,CROWN POINT AIRPORT,TD,11.15,-60.833333,6
789670,TTPS,PORT OF SPAIN,TD,10.65,-61.516667,2
789700,TTPP,PIARCO INTL AIRPORT,TD,10.616667,-61.35,15
789820,TNCA,REINA BEATRIX INTL,NU,12.5,-70.016667,33
789880,TNCC,HATO ARPT (CIV/MIL),NU,12.2,-68.966667,67
789900,TNCB,FLAMINGO AIRPORT,NU,12.15,-68.283333,7
800010,SKSP,SAN ANDRES ISLAND,CO,12.583333,-81.716667,-2
800020,SKPV,PROVIDENCIA ISLAND,CO,13.366667,-81.35,6
800090,SKSM,SANTA MARTA/SIMON,CO,11.133333,-74.233333,1
800220,SKCG,CARTAGENA/RAFAEL NU,CO,10.45,-75.516667,1
800280,SKBQ,BARRANQUILLA/ERNEST,CO,10.9,-74.766667,10
800350,SKRH,RIOHACHA/ALMIRANTE,CO,11.533333,-72.933333,4
800360,SKVP,VALLEDUPAR/ALFONSO,CO,10.433333,-73.25,138
800620,SKTU,TURBO/GONZALO MEJIA,CO,8.116667,-76.733333,5
800630,SKMR,MONTERIA/LOS GARZON,CO,8.816667,-75.85,26
800740,SKBC,EL BANCO/LAS FLORES,CO,9.066667,-73.983333,34
800840,SKLC,APARTADO/LOS CEDROS,CO,7.8,-76.7,30
800890,SKOT,OTU,CO,7,-74.716667,630
800910,SKEJ,BARRANCABERMEJA,CO,7.016667,-73.8,134
800940,SKBG,BUCARAMANGO/PALONEG,CO,7.1,-73.2,1189
800970,SKCC,CUCUTA/CAMILO DAZA,CO,7.933333,-72.516667,317
800990,SKUC,ARAUCA/SANTIAGO PER,CO,7.066667,-70.733333,128
801003,SKBS,BAHIA SOLANO/JOSE &,CO,6.183333,-77.4,24
801100,SKMD,MEDELLIN/OLAYA HER,CO,6.216667,-75.6,1499
801120,SKRG,RIONEGRO/JOSE MARI&,CO,6.183333,-75.433333,2137
801320,SKTM,TAME,CO,6.45,-71.75,350
801390,SKPC,PUERTO CARRENO,CO,6.166667,-67.5,55
801440,SKUI,QUIBDO/EL CARANO,CO,5.716667,-76.616667,33
801543,SKQU,MARIQUITA         &,CO,5.216667,-74.883333,467
801750,SKTD,TRINIDAD,CO,5.433333,-71.65,217
802033,SKUL,TULUA/FARFAN      &,CO,4.1,-76.233333,955
802100,SKPE,PEREIRA/MATECANA,CO,4.816667,-75.8,1342
802110,SKAR,ARMENIA/EL EDEN,CO,4.5,-75.716667,1219
802140,SKIB,IBAGUE/PERALES,CO,4.433333,-75.15,928
802190,SKGI,GIRARDOT/SANTIAGO,CO,4.283333,-74.8,293
802220,SKBO,BOGOTA/ELDORADO,CO,4.7,-74.133333,2548
802340,SKVV,VILLAVICENCIO/VANGU,CO,4.166667,-73.616667,431
802410,,GAVIOTAS,CO,4.55,-70.916667,167
802510,,BUENAVENTURA/COLPUE,CO,3.916667,-77.083333,10
802520,SKBU,BUENAVENTURA,CO,3.883333,-77.066667,15
802590,SKCL,CALI/ALFONSO BONILL,CO,3.55,-76.383333,969
803000,SKGP,GUAPI,CO,2.583333,-77.9,54
803080,SKPP,POPAYAN/GUILLERMO,CO,2.466667,-76.6,1730
803150,SKNV,NEIVA/LA MANGUITA,CO,2.966667,-75.3,443
803220,SKSJ,SAN JOSE GUAVIARE,CO,2.566667,-72.633333,155
803360,SKCO,TUMACO/LA FLORIDA,CO,1.816667,-78.75,6
803370,,TUMACO/EL MIRA,CO,1.566667,-78.683333,5
803420,SKPS,PASTO/ANTONIO NARIN,CO,1.416667,-77.266667,1826
803460,SKPI,PITALITO,CO,1.866667,-76.05,1320
803540,SKFL,FLORENCIA/CAPITOLIO,CO,1.6,-75.533333,244
803610,SKMU,MITU,CO,1.133333,-70.05,207
803700,SKIP,IPIALES/SAN LUIS,CO,0.816667,-77.633333,2961
803720,SKAS,PUERTO ASIS,CO,0.5,-76.5,254
803850,,PUERTO LEGUIZAMO,CO,-0.2,-74.766667,147
803980,SKLT,LETICIA/VASQUEZ COB,CO,-4.166667,-69.95,84
804000,,ISLA DE AVES(NAVAL),VN,15.7,-63.633333,8
804020,,BOGUS VENEZUELAN,VN,0,-0,
804030,SVCR,CORO/JOSE LEONARDO,VN,11.416667,-69.683333,17
804043,SVJC,PARAGUANA/JOSEFA,VN,11.783333,-70.15,23
804050,SVLO,LA ORCHILA ISL(MIL),VN,11.8,-66.183333,3
804070,SVMC,MARACAIBO/LA CHINTA,VN,10.566667,-71.733333,65
804100,SVBM,BARQUISIMETO (MIL),VN,10.066667,-69.316667,614
804103,SVSP,SAN FELIPE,VN,10.283333,-68.75,232
804120,SVPC,PUERTO CABELLO(MIL),VN,10.5,-68,2
804130,SVBS,MARISCAL SUCRE(MIL),VN,10.25,-67.65,437
804143,SVCS,CARACAS/OSCAR MACHA,VN,10.3,-66.816667,654
804150,SVMI,CARACAS/S. BOLIVAR,VN,10.6,-66.983333,48
804160,SVFM,CARACAS/LA CARLOTA&,VN,10.5,-66.883333,835
804173,SVMP,METROPOLITANO (PVT),VN,10.133333,-66.783333,175
804190,SVBC,BARCELONA/GEN JOSE,VN,10.116667,-64.683333,7
804200,SVCU,CUMANA/ANTONIO JOSE,VN,10.45,-64.183333,4
804203,SVHG,HIGUEROTE,VN,10.466667,-66.1,4
804210,,PORLAMAR DEL CARIBE,VN,10.916667,-63.966667,19
804214,SVMG,MARGARITA/DEL CARIB,VN,10.916667,-63.983333,23
804223,SVCP,CARUPANO/GEN. JOSE,VN,10.666667,-63.266667,10
804230,SVGI,GUIRIA,VN,10.583333,-62.316667,14
804235,SVBL,EL LIBERTADOR (AFB),VN,10.183333,-67.55,442
804250,SVMN,MENE GRANDE,VN,9.816667,-70.933333,28
804260,SVVL,VALERA/DR. ANTONIO,VN,9.35,-70.616667,575
804270,SVAC,ACARIGUA/OSWALDO,VN,9.55,-69.233333,225
804280,SVGU,GUANARE,VN,9.016667,-69.733333,163
804310,SVJM,SAN JUAN LOS MORROS,VN,9.916667,-67.333333,429
804320,,CARRIZAL,VN,9.416667,-66.916667,161
804340,SVVP,VALLE DE LA PASCUA&,VN,9.216667,-66.016667,125
804350,SVMT,MATURIN,VN,9.75,-63.183333,66
804370,,EL VIGIA,VN,8.633333,-71.65,103
804380,SVMD,MERIDA/ALBERTO CARN,VN,8.6,-71.183333,1498
804400,SVBI,BARINAS           &,VN,8.616667,-70.216667,204
804403,SVVG,EL VIGIA/PEREZ ALPH,VN,8.633333,-71.666667,100
804413,SVST,SAN TOME (PRIVATE),VN,8.95,-64.15,262
804420,SVCL,CALABOZO          &,VN,8.933333,-67.416667,101
804440,SVCB,CIUDAD BOLIVAR,VN,8.15,-63.55,48
804453,SVLF,LA FRIA,VN,8.25,-72.266667,98
804463,SVPR,GUAYANA/MANUEL CAR&,VN,8.3,-62.733333,144
804470,SVSA,SAN ANTONIO TACHIRA,VN,7.85,-72.45,378
804480,SVGD,GUASDUALITO,VN,7.233333,-70.8,131
804500,SVSR,SAN FERNANDO APURE,VN,7.9,-67.416667,48
804530,SVTM,TUMEREMO,VN,7.3,-61.45,181
804570,SVPA,PUERTO AYACUCHO,VN,5.6,-67.5,74
804620,SVSE,SANTA ELENA UAIREN,VN,4.6,-61.116667,907
804653,SVPM,PARAMILLO (PRIVATE),VN,7.8,-72.2,1000
804720,SVVA,ZIM VALENCIA INTL &,VN,10.166667,-67.933333,431
804750,SVSO,SANTO DOMINGO/MAYOR,VN,7.583333,-72.066667,327
804760,,LA CANADA/MARACAIBO,VN,10.516667,-71.65,26
804773,SVSZ,SANTA BARBARA ZULIA,VN,8.983333,-71.95,10
804780,SVTR,TEMBLADOR (PRIVATE),VN,9.016667,-62.616667,30
804790,,"PALMICHAL,ESTADO",VN,1018N,06814W,1000
810010,SYGT,GEORGETOWN,GY,6.8,-58.15,2
810020,SYTM,GEORGETOWN/TIMEHRI,GY,6.5,-58.25,30
810580,,NEW AMSTERDAM,GY,6.25,-57.516667,1
811000,SYMB,MABARUMA,GY,8.2,-59.783333,50
812000,,ZORG EN HOOP,SM,5.816667,-55.183333,7
812020,,NICKERIE,SM,5.95,-57.033333,2
812090,SMST,STOELMANSEILAND,SM,4.35,-54.416667,52
812250,SMZY,ZANDERY/PARAMARIBO,SM,5.45,-55.2,15
812253,SMJP,JOHAN A. PENGEL,SM,5.45,-55.183333,16
812500,SMTB,TAFELBERG/RUDI KAPP,SM,3.783333,-56.15,323
812510,SMSI,SIPALIWINI,SM,2.033333,-56.116667,265
814010,SOOM,ST LAURENT DU MARON,FG,5.5,-54.033333,9
814030,,KOUROU,FG,5.2,-52.75,8
814050,SOCA,CAYENNE/ROCHAMBEAU,FG,4.833333,-52.366667,9
814080,,ST-GEORGES-LOYAPOCK,FG,3.883333,-51.8,7
814150,,MARIPASOULA,FG,3.633333,-54.033333,106
820140,,NORMANDIA,BZ,3.5,-60.166667,700
820170,SBOI,OIAPOQUE,BZ,3.833333,-51.833333,39
820220,SBBV,BOA VISTA (CIV/MIL),BZ,2.833333,-60.7,140
820240,,BOA VISTA,BZ,2.816667,-60.65,90
820260,,TIRIOS,BZ,2.483333,-55.983333,326
820300,SBAM,AMAPA AIRPORT,BZ,2.066667,-50.85,10
820420,,CARACARAI,BZ,1.833333,-61.133333,95
820670,SBYA,IAUARETE (PRIVATE),BZ,0.616667,-69.2,120
820940,,PONTA DO CEU(POINT),BZ,0.766667,-50.1,4
820980,SBMQ,MACAPA INTL AIRPORT,BZ,0.033333,-51.05,15
820990,,MACAPA AIRPORT,BZ,0.05,-51.066667,17
821000,,PARI-CACHOEIRA,BZ,-0.166667,-69.966667,115
821060,SBUA,SAO GABRIEL CACHOEI,BZ,-0.133333,-67.083333,90
821110,SBEG,EDUARDO GOMES INTL,BZ,-3.033333,-60.05,2
821130,SWBC,BARCELOS,BZ,-0.983333,-62.933333,40
821410,,SOURE,BZ,-0.666667,-48.55,11
821430,,SALINOPOLIS,BZ,-0.616667,-47.383333,14
821450,,TRACUATEUA,BZ,-1.083333,-46.9,36
821780,,OBIDOS,BZ,-1.916667,-55.55,37
821810,,MONTE ALEGRE,BZ,-2,-54.066667,146
821840,,PORTO DE MOZ,BZ,-1.733333,-52.233333,17
821880,,BREVES,BZ,-1.666667,-50.483333,15
821910,,BELEM,BZ,-1.45,-48.466667,5
821930,SBBE,BELEM/VAL DE CAES,BZ,-1.383333,-48.483333,16
821980,,TURIACU,BZ,-1.716667,-45.4,44
