kl_domain,kl_first_seen,kl_popularity,kl_threat
maybellinemichaelson.net,19.06.2017 03:22,2,Trojan.Win32.Bayrob
storroliko.club,01.04.2016 19:25,2,Trojan-Spy.Win32.Zbot
unidas.at,20.03.2017 17:11,2,Trojan-Spy.Win32.Zbot
csolar.at,13.03.2017 13:23,2,Trojan-Spy.Win32.Zbot
go0.biz,13.03.2015 17:21,2,Worm.Win32.Ngrbot
bskrivuiuonc.space,24.05.2017 04:09,2,Trojan-Banker.Win32.Tinba
11tb.net,08.07.2015 23:39,2,Trojan-SMS.AndroidOS.FakeInst
18w3q3mjyngmnvi7pp0b50sc9.org,01.08.2014 20:45,2,CnC.Win32.Generic
djesibonajeb.com,15.04.2016 15:45,2,Worm.Win32.Ngrbot
sylvestershavonne.net,16.06.2017 21:19,2,Trojan.Win32.Bayrob
f0010.info,04.12.2015 12:10,2,Worm.Win32.Ngrbot
p3dr1t0.info,04.12.2015 12:10,2,Worm.Win32.Ngrbot
simonettejohnathan.net,16.06.2017 21:19,2,Trojan.Win32.Bayrob
dcbbcxhggxcx.space,24.05.2017 04:09,2,Trojan-Banker.Win32.Tinba
dqmysrbrbsvh.space,24.05.2017 04:11,2,Trojan-Banker.Win32.Tinba
patiosonoro.net,26.02.2014 11:45,2,CnC.Win32.Generic
madagaskar.in,29.12.2014 19:32,2,CnC.Win32.Generic
jacquelinenathaniel.net,15.06.2017 13:52,2,Trojan.Win32.Bayrob
xpornx.net,02.03.2014 09:51,2,Trojan-Downloader.Win32.Andromeda
ermintrudeterrence.net,15.06.2017 13:52,2,Trojan.Win32.Bayrob
freehost24.ru,15.06.2017 07:53,2,Trojan.Win32.Neurevt
alexandriakatherine.net,15.06.2017 02:51,2,Trojan.Win32.Bayrob
margarettaauttenberg.net,15.06.2017 02:51,2,Trojan.Win32.Bayrob
yohtatorrent-poisk.org,05.06.2017 11:05,2,CnC.Win32.Generic
christobelmerrickson.net,19.06.2017 03:26,2,Trojan.Win32.Bayrob
ubnwotnobwrtno.org,01.11.2016 18:55,2,Trojan-Banker.Win32.Gootkit
uorenbuffets.com,07.11.2014 16:14,2,Backdoor.Win32.Metel
hvnteam.net,04.03.2015 18:44,2,Backdoor.Win32.Skill
goldenriverpalace.com,29.04.2015 07:44,2,Trojan.Win32.Neurevt
perfect-technology.org,17.02.2017 07:56,2,Trojan-PSW.Win32.Fareit
paloshke.org,07.03.2014 12:13,2,CnC.Win32.Generic
nifesphzone.org,17.12.2014 15:06,2,Backdoor.Win32.Napolar
newsupdates.org,20.11.2014 15:40,2,CnC.Win32.Generic
myfurer.org,06.09.2016 00:11,2,Trojan-Banker.Win32.Gootkit
midex.org,18.04.2014 13:40,2,CnC.AndroidOS.Generic
m4r4.org,04.12.2015 11:57,2,Worm.Win32.Ngrbot
lo3kef82lt3axbt4okpeqjem.org,31.07.2014 21:05,2,CnC.Win32.Generic
laytonheinministries.org,27.04.2017 17:34,2,Trojan-PSW.Win32.Fareit
juatubatransparente.org,04.04.2015 16:50,2,Trojan-Ransom.Win32.Cryptodef
iwueysama.org,25.06.2017 05:26,2,CnC.Win32.Generic
ineinapollohq.org,23.05.2017 04:25,2,CnC.Win32.Generic
iechuertu.org,17.04.2017 21:19,2,CnC.Win32.Generic
dcbfgfefnqyb.space,24.05.2017 04:11,2,Trojan-Banker.Win32.Tinba
dedewzoff.biz,20.02.2017 12:59,2,Backdoor.Win32.Androm
smallprice.info,23.06.2015 05:49,2,Trojan.Win32.Neurevt
goldrun.org,06.09.2012 12:40,2,CnC.Win32.Generic
principallyliving.com,11.03.2015 16:22,2,Backdoor.Win32.Napolar
feekohyvinkaa.org,17.05.2017 11:56,2,CnC.Win32.Generic
exchangeshop.org,17.12.2014 15:06,2,Backdoor.Win32.Napolar
wodlinux.cn,19.12.2016 11:38,2,Backdoor.Win32.Yoddos
eoxetinforwebradios.org,26.05.2017 02:06,2,CnC.Win32.Generic
qqmybad.tk,06.03.2017 05:54,2,Backdoor.MSIL.Bladabindi
eeyieepubli.org,15.05.2017 18:11,2,CnC.Win32.Generic
e-rbi.org,24.10.2014 11:58,2,Trojan-Spy.Win32.Zbot
bltuqmueqjcc.space,24.05.2017 04:11,2,Trojan-Banker.Win32.Tinba
rxlqnfeeqqmk.space,24.05.2017 04:09,2,Trojan-Banker.Win32.Tinba
dataclen.org,29.02.2016 17:11,2,CnC.Win32.Generic
comunn.org,17.04.2014 08:25,2,CnC.Win32.Generic
fdbjgwdbjxbaa.com,01.12.2016 00:44,2,Backdoor.Win32.Bedep
maroncha.top,21.02.2017 18:22,2,Trojan-Spy.Win32.Panda
nof.su,28.03.2014 11:11,2,Trojan-Spy.Win32.Zbot
baemacashpros.org,13.05.2017 08:18,2,CnC.Win32.Generic
tounundhem.com,28.06.2017 16:39,2,Trojan-PSW.Win32.Fareit
applyinfo.org,20.11.2014 15:40,2,CnC.Win32.Generic
aliegrbls.org,04.05.2017 16:43,2,CnC.Win32.Generic
akeeckickette.org,23.05.2017 05:33,2,CnC.Win32.Generic
aizeizona-musical.org,02.06.2017 16:34,2,CnC.Win32.Generic
raicafoxlife.com,15.05.2017 01:01,2,CnC.Win32.Generic
aedaeguides4it.org,16.04.2017 23:21,2,CnC.Win32.Generic
adonic.org,06.05.2015 18:18,2,Trojan-Spy.Win32.Zbot
abspakistan.org,01.05.2017 23:20,2,Trojan-PSW.Win32.Fareit
88f.org,14.05.2011 12:19,2,CnC.Win32.Generic
ygxdvmamtkggu5.com,18.05.2017 12:17,2,Backdoor.Win32.Bedep
kasdima.top,10.10.2016 20:17,2,Trojan-Spy.Win32.Panda
japanparts.pw,16.05.2014 19:55,2,Trojan-Spy.Win32.Zbot
jump1ng.net,28.04.2015 18:41,2,Trojan-Spy.Win32.Zbot
juyteche.tk,15.06.2015 06:54,2,Trojan-Spy.Win32.Zbot
eereemasterfileblog.com,05.04.2017 04:59,2,CnC.Win32.Generic
newyearstellcompany.com,18.02.2016 01:15,2,CnC.Win32.Generic
unlimit1212.info,08.05.2017 14:51,2,Trojan-PSW.Win32.Fareit
chicanoymenarguez.com,17.09.2015 12:17,2,Trojan-Ransom.Win32.Cryptodef
nutqauytva5g.com,12.06.2015 09:34,2,Backdoor.Win32.Kasidet
nutqauytva2g.com,11.04.2015 07:07,2,Backdoor.Win32.Kasidet
nutqauytva10g.com,24.03.2015 00:56,2,Backdoor.Win32.Kasidet
luter.biz,05.09.2015 03:49,2,Trojan-Spy.Win32.Zbot
mirayescribe.cl,08.08.2014 15:33,2,Trojan-Spy.Win32.Zbot
010011001111001101011001101.xyz,15.11.2016 19:14,2,CnC.Win32.Generic
lecercleo.net,02.05.2017 11:23,2,Trojan-Spy.Win32.Zbot
porevo11.com,25.05.2017 18:29,2,Trojan.Win32.Khalesi
anstore.net,24.02.2014 15:41,2,Trojan.Win32.Generic
darkhairgirls.com,29.03.2017 02:42,2,Backdoor.Win32.Androm
eaglemontbooks.com,17.11.2016 12:30,2,Trojan-Spy.Win32.SpyEyes
zeezbids.bid,11.04.2017 06:48,2,Backdoor.Win32.Androm
ds1s.me,20.12.2016 09:05,2,Backdoor.Win32.Androm
withtylebet.com,16.02.2017 16:48,2,Trojan-Spy.Win32.Zbot
kedugutret.ru,23.06.2017 16:05,2,CnC.Win32.Generic
klkjgmobmkrf.space,24.05.2017 04:10,2,Trojan-Banker.Win32.Tinba
bartholomewainsworth.net,02.06.2017 13:36,2,Trojan.Win32.Bayrob
gucur.com,26.11.2016 04:02,2,Trojan.Win32.Fsysna
ddsdyowwxxdd.space,24.05.2017 04:09,2,Trojan-Banker.Win32.Tinba
dmjsnyygnqej.space,24.05.2017 04:11,2,Trojan-Banker.Win32.Tinba
furniturerowstores.com,27.09.2015 23:41,2,Trojan-Ransom.Win32.Cryptodef
dillardvideo.com,27.09.2015 19:41,2,Trojan-Ransom.Win32.Cryptodef
victoriaro.com,29.09.2015 11:47,2,Trojan-Ransom.Win32.Cryptodef
josephinesackville.net,31.05.2017 23:05,2,Trojan.Win32.Bayrob
magdaleneconstable.net,31.05.2017 23:05,2,Trojan.Win32.Bayrob
countrybestdeals.com,16.09.2015 21:56,2,Trojan-Spy.Win32.Zbot
catharinesheridan.net,30.05.2017 18:13,2,Trojan.Win32.Bayrob
josephinethompsett.net,30.05.2017 18:13,2,Trojan.Win32.Bayrob
theseslow.net,27.05.2017 23:11,2,Trojan.Win32.Bayrob
greatcountrygor.ru,13.08.2015 06:28,2,Trojan-Banker.Win32.Neverquest
darkrest.net,27.05.2017 23:11,2,Trojan.Win32.Bayrob
gickarea.ru,07.04.2017 23:33,2,Trojan-Spy.Win32.Zbot
rebeccannesamuelson.net,27.05.2017 12:13,2,Trojan.Win32.Bayrob
montgomerygeorgeson.net,27.05.2017 12:13,2,Trojan.Win32.Bayrob
sundaywild.net,27.05.2017 23:11,2,Trojan.Win32.Bayrob
byrltda.cl,16.03.2015 04:14,2,Trojan-Spy.Win32.Zbot
grohotibombivasebut45.com,03.08.2016 06:38,2,Trojan-Spy.Win32.Ursnif
nursec.com,15.04.2015 15:42,2,Trojan-Spy.Win32.Zbot
ddll.ru,01.11.2014 16:24,2,Trojan-Downloader.Win32.Andromeda
cj4.ru,17.12.2014 15:06,2,Backdoor.Win32.DMSpammer
futurarice.com,12.06.2017 05:31,2,Trojan-PSW.Win32.Tepfer
dns-services.gq,30.05.2017 00:07,2,Backdoor.Linux.Mirai
fortunamall.ru,07.02.2014 08:29,2,CnC.Win32.Generic
forteventmen.ru,08.02.2017 19:06,2,CnC.Win32.Generic
jhdfxyjjlijhk.xyz,12.05.2017 06:43,2,Trojan-Spy.Win32.Zbot
kredikartiborcu-odeme.com,21.09.2015 11:47,2,Trojan-Spy.Win32.Zbot
fezatvaham.com,24.06.2017 13:37,2,CnC.Win32.Generic
eventrenotoft.ru,03.02.2015 21:05,2,Trojan-Banker.Win32.Neverquest
eventdisubu.ru,29.01.2015 18:06,2,Trojan-Banker.Win32.Neverquest
termolos.ru,14.04.2015 21:01,2,Trojan-Downloader.Win32.Andromeda
samopale.ru,21.04.2015 19:34,2,Trojan-Downloader.Win32.Andromeda
christobeljessamyn.net,20.05.2017 14:08,2,Trojan.Win32.Bayrob
mauriz.at,07.03.2017 14:11,2,CnC.Win32.Generic
bot-clay.pro,15.12.2016 19:41,2,Backdoor.Win32.Atbot
septemberover.net,19.05.2017 18:00,2,Trojan.Win32.Bayrob
musictuesday.net,19.05.2017 17:47,2,Trojan.Win32.Bayrob
wishserve.net,19.05.2017 17:47,2,Trojan.Win32.Bayrob
ekxqvmuuskkc.ru,24.06.2017 10:01,2,Trojan-Banker.Win32.Tinba
blackrabbitartdesign.com,09.07.2015 03:49,2,Trojan-Ransom.Win32.Cryptodef
eclejaslacas.ru,03.08.2014 05:11,2,Backdoor.Win32.Napolar
hoentoftfa.com,17.11.2016 17:29,2,CnC.Win32.Generic
drivesma.ru,07.03.2014 20:46,2,CnC.Win32.Generic
jessaminecharisma.net,18.05.2017 12:28,2,Trojan.Win32.Bayrob
us-rboticks.ws,17.02.2017 16:28,2,Trojan-Spy.Win32.Panda
offertalk.net,16.05.2017 18:53,2,Trojan.Win32.Bayrob
madeleinemillicent.net,17.05.2017 18:35,2,Trojan.Win32.Bayrob
stephanieanderson.net,18.05.2017 12:29,2,Trojan.Win32.Bayrob
wrongtalk.net,16.05.2017 18:53,2,Trojan.Win32.Bayrob
cassandrabernadine.net,20.02.2017 10:52,2,CnC.Win32.Generic
genevievechastity.net,20.02.2017 10:52,2,CnC.Win32.Generic
groupgold.net,11.03.2017 15:49,2,Trojan.Win32.Bayrob
humanshirt.net,11.03.2017 15:49,2,Trojan.Win32.Bayrob
packzang.com,04.05.2017 14:26,2,Trojan-Spy.Win32.Zbot
wilhelminaunderwood.net,17.05.2017 18:35,2,Trojan.Win32.Bayrob
elistan.com,20.08.2015 11:32,2,Worm.Win32.Ngrbot
gwendolinepatrickson.net,20.02.2017 10:52,2,CnC.Win32.Generic
evangelineamethyst.net,17.02.2017 17:05,2,Trojan.Win32.Bayrob
cyrebsedri.ru,06.12.2016 13:57,2,Trojan-PSW.Win32.Fareit
willoughbyanderson.net,14.05.2017 17:19,2,Trojan.Win32.Bayrob
obereg.in,12.03.2014 13:56,2,CnC.Win32.Generic
zechariahcartwright.net,14.05.2017 01:55,2,Trojan.Win32.Bayrob
glanvilleblackbourne.net,14.05.2017 01:55,2,Trojan.Win32.Bayrob
uponover.net,16.05.2017 18:53,2,Trojan.Win32.Bayrob
thisrain.net,20.02.2017 10:52,2,Trojan.Win32.Bayrob
saltgift.net,20.02.2017 10:52,2,Trojan.Win32.Bayrob
hellopbx.net,25.10.2014 05:01,2,Trojan-Spy.Win32.Zbot
zbum2hkm.ru,17.11.2016 16:29,2,CnC.Win32.Generic
soevenghappar.ru,01.06.2017 18:02,2,Trojan-Spy.Win32.Zbot
comie.ru,27.04.2017 11:29,2,Trojan-PSW.Win32.Fareit
frontcome.net,10.05.2017 12:54,2,Trojan.Win32.Bayrob
jzdec.com,12.04.2017 02:02,2,Trojan-PSW.Win32.Tepfer
bbrr.ru,10.11.2014 15:39,2,Trojan-Downloader.Win32.Andromeda
infoduniawanita.biz,26.05.2014 12:51,2,Trojan-PSW.Win32.Chisburg
vsev1.ru,28.08.2014 08:54,2,Trojan-Downloader.Win32.Andromeda
ggfpuh626q.nl,23.02.2017 12:29,2,CnC.Win32.Generic
nnnufffa121.top,25.05.2017 00:07,2,Backdoor.Win32.Mokes
eeebakulint55.top,10.06.2017 11:52,2,Backdoor.Win32.Mokes
opliuplim.top,05.06.2017 12:46,2,Backdoor.Win32.Mokes
jpdmejvmhgwd.com,17.07.2015 02:31,2,Trojan-Banker.Win32.Tinba
szp9gs62lx1f385n4w1plpdem.com,06.07.2015 23:22,2,CnC.Win32.Generic
qvvksmeemfgd.net,02.06.2017 09:24,2,Trojan-Banker.Win32.Tinba
bcldleeivfii.com,13.08.2015 00:41,2,Trojan-Banker.Win32.Tinba
16qt4kg1fd0lcu17qwpeq107afxp.com,03.08.2015 00:55,2,CnC.Win32.Generic
1mj5xlx182crvh1inj738azjl3x.com,12.07.2015 00:12,2,CnC.Win32.Generic
dqfuxkhijorq.ru,08.07.2015 22:19,2,Trojan-Banker.Win32.Tinba
yvhphtmdwvmt.com,10.04.2015 13:44,2,Trojan-Banker.Win32.Tinba
al-omarinv.in,19.11.2014 18:52,2,Trojan-Spy.Win32.Zbot
baggindope.su,29.09.2014 19:35,2,Trojan-Downloader.Win32.Andromeda
gh0styns.com,06.09.2016 00:11,2,Trojan-Banker.Win32.Gootkit
10rztte1x4yiyyvwr84w1n1hhaa.com,04.08.2015 01:19,2,CnC.Win32.Generic
1zkj2n1gzn9f4h7jmwu7a7mqp.com,01.07.2015 00:27,2,CnC.Win32.Generic
richardinemiddlesworth.net,26.06.2017 18:46,2,Trojan.Win32.Bayrob
plokiju.xyz,20.08.2015 09:07,2,Trojan.Win32.Neurevt
futwhctdfnld.net,28.07.2015 15:38,2,Trojan-Banker.Win32.Tinba
jiqsjdrbonni.com,24.06.2015 14:08,2,Trojan-Banker.Win32.Tinba
7km80idaeqta1tzp88z1veloz4.biz,07.06.2015 02:12,2,CnC.Win32.Generic
hu12.eu,17.12.2014 15:06,2,Worm.Win32.Ngrbot
funwiz.org,13.01.2014 14:01,2,CnC.Win32.Generic
poopthree.com,06.04.2012 14:33,2,Virus.Win32.Nimnul
futwhctdfnld.ru,09.07.2015 00:57,2,Trojan-Banker.Win32.Tinba
fallcome.su,02.09.2014 12:00,2,Trojan-Spy.Win32.Zbot
endnra.ru,18.03.2014 08:42,2,CnC.Win32.Generic
rvnnvnepkybf.pw,18.05.2017 03:25,2,Trojan-Banker.Win32.Tinba
alexpacks.com,03.05.2017 08:46,2,Trojan.Win32.Inject
psybnc.cz,04.12.2015 15:16,2,Worm.Win32.Ngrbot
borsetelkotob.com,10.09.2015 10:15,2,Trojan-Spy.Win32.Zbot
1b2847bkwir04v4ui101crqqo2.com,15.06.2015 23:33,2,CnC.Win32.Generic
1b4jnw810gebxqnjp4ig1evn3p6.com,31.07.2014 21:05,2,CnC.Win32.Generic
athenagod.xyz,27.08.2015 14:05,2,Backdoor.Win32.Atbot
1s5jqnx1wo3vrnunfw401ui2dzj.com,09.07.2015 23:09,2,CnC.Win32.Generic
solubaba.tk,10.11.2014 15:39,2,Trojan-Spy.Win32.Zbot
sievavower.com,24.01.2017 09:10,2,Trojan-Banker.Win32.Gootkit
y5c78115f8454acf1b50040561db4fe478.cc,04.07.2015 02:05,2,Trojan-Banker.Win32.Dyre
10v8xqdnmtch3170pb3gs7nocc.com,15.06.2015 00:45,2,CnC.Win32.Generic
qvvksmeemfgd.com,13.04.2015 17:16,2,Trojan-Banker.Win32.Tinba
gerdakourepack.com,21.06.2017 13:36,2,Trojan.Win32.Nimnul
bniptouquxhv.net,05.06.2017 14:13,2,Trojan-Banker.Win32.Tinba
pyllbbfdpsrb.net,02.06.2017 09:24,2,Trojan-Banker.Win32.Tinba
bghcrqiinvvv.net,02.06.2017 09:24,2,Trojan-Banker.Win32.Tinba
hedrmsad.com,15.04.2016 16:12,2,Worm.Win32.Ngrbot
1hwdpjbvt4ohttgctpe1q80j8e.com,09.08.2015 23:50,2,CnC.Win32.Generic
greenvix.xyz,27.05.2016 07:44,2,Backdoor.Win32.Mokes
assassin-s-creed.ru,24.05.2016 02:17,2,Backdoor.Win32.Mokes
hmvqtsrkpwyx.com,23.07.2015 12:43,2,Trojan-Banker.Win32.Tinba
q8erv7tnd5c8wjwsbx133acrh.com,03.07.2015 23:39,2,CnC.Win32.Generic
zkai1t5v57x81w3g82xgpvxjp.biz,10.06.2015 00:04,2,CnC.Win32.Generic
qtgdehgogvgd.com,13.05.2015 01:29,2,Trojan-Banker.Win32.Tinba
siismewxinwx.net,02.06.2017 09:24,2,Trojan-Banker.Win32.Tinba
pvwinlrmwvccuo.eu,20.02.2016 11:32,2,CnC.Win32.Generic
mdomem.com,28.08.2015 17:05,2,Trojan-Banker.Win32.Neverquest
1f19fm1wrmtmpqmme5yz1ty2w.com,18.07.2015 23:58,2,CnC.Win32.Generic
blackfreeqazyio.cc,05.07.2015 08:17,2,Trojan-Banker.Win32.Tinba
cdtpxpsdxgkp.com,02.07.2015 18:38,2,Trojan-Banker.Win32.Tinba
1qar4rs17ankyzovi6vnsw5ihp.biz,06.06.2015 00:08,2,CnC.Win32.Generic
debxppgxqryh.cc,15.07.2015 21:57,2,Trojan-Banker.Win32.Tinba
1d4uewm1s1cyhh1cl4bhh2066df.com,13.07.2015 00:25,2,CnC.Win32.Generic
martex-rybnik.pw,11.05.2014 06:21,2,Trojan-Spy.Win32.Zbot
dqfuxkhijorq.in,14.07.2015 01:27,2,Trojan-Banker.Win32.Tinba
yxjsibeugmmj.com,09.07.2015 18:19,2,Trojan.Win32.Yakes
vofozymufok.eu,27.02.2014 11:27,2,Backdoor.Win32.Shiz
1thsmgq16jjdfj1823z3412qikz8.com,08.08.2015 23:53,2,CnC.Win32.Generic
wghkbbreemmn.com,11.07.2015 12:51,2,Trojan-Banker.Win32.Tinba
qwgsrbnxhbux.com,08.05.2015 13:31,2,Trojan-Banker.Win32.Tinba
gjiwfnbjgwpy.com,19.07.2015 15:51,2,Trojan-Banker.Win32.Tinba
iayw7z24atrwq2xwnm14wt1nr.biz,07.06.2015 23:21,2,CnC.Win32.Generic
pupujeguper.eu,05.06.2015 02:54,2,Backdoor.Win32.Shiz
qexofyqihid.eu,05.06.2015 02:54,2,Backdoor.Win32.Shiz
exipogreen-ventures.biz,26.06.2014 08:39,2,Trojan-Spy.Win32.Zbot
1jczxps19kicn1hbm1p616npk6k.com,02.07.2015 23:22,2,CnC.Win32.Generic
manuultd.biz,20.02.2014 14:19,2,CnC.Win32.Generic
spaines.pw,27.03.2017 11:37,2,Trojan.Win32.Tinba
a14usz106uq7r1wp3nzti1gus0.com,19.07.2015 23:39,2,CnC.Win32.Generic
8ai9yp10t71ddi884txprn0zx.com,13.07.2015 22:52,2,CnC.Win32.Generic
betadan.asia,01.08.2014 19:26,2,Trojan-Spy.Win32.Zbot
crazybusiness.biz,29.06.2014 02:50,2,Backdoor.Win32.Androm
1focy4ih3otlw1dkjggbtku4fh.com,29.07.2014 21:33,2,CnC.Win32.Generic
j1o5gknd96436itiz5d4ebrg.com,02.08.2015 00:43,2,CnC.Win32.Generic
stat1382-toolbarueries-google.com,19.06.2015 18:43,2,Trojan-Spy.Win32.Zbot
aefalcon.com,16.04.2015 12:31,2,Trojan-Spy.Win32.Zbot
mom003.net,17.12.2014 15:06,2,Worm.Win32.Ngrbot
sksmjweyjbrq.pw,18.05.2017 03:25,2,Trojan-Banker.Win32.Tinba
krtydguhwslo.ru,09.08.2015 02:30,2,Trojan-Banker.Win32.Tinba
1pyp3ys1hth9k61sbgy0w7ssb9f.com,25.06.2015 23:04,2,CnC.Win32.Generic
micheal766.info,30.01.2015 02:15,2,Trojan-Spy.Win32.Zbot
mdutmdk.in,15.07.2014 21:02,2,Trojan-PSW.Win32.Tepfer
angsanley.ml,29.05.2014 04:30,2,Trojan-Spy.Win32.Zbot
lostshop.biz,17.03.2014 22:15,2,CnC.Win32.Generic
d877d60bab647ziza1.com,09.03.2017 18:09,2,Trojan-Spy.Win32.Panda
qpsjmmenrvvd.net,09.07.2015 20:46,2,Trojan-Banker.Win32.Tinba
kw9fncu5dn541ndxnlh1qv3wzm.com,09.07.2015 00:57,2,CnC.Win32.Generic
matt001.tk,08.12.2014 06:43,2,Trojan-Spy.Win32.Zbot
kw34h-lithi-owo.tk,16.07.2014 23:36,2,Trojan-Spy.Win32.Zbot
man-street.tk,12.03.2014 13:56,2,CnC.Win32.Generic
shaktitextileengr.com,28.08.2015 03:30,2,Trojan-Spy.Win32.Zbot
bmcgpluetuuv.ru,06.08.2015 14:24,2,Trojan-Banker.Win32.Tinba
uuhbvgmyemcw.ru,18.07.2015 04:42,2,Trojan-Banker.Win32.Tinba
15kdtyl1e5r7up1wmvcln1xp3o65.biz,05.06.2015 00:21,2,CnC.Win32.Generic
qytuvkhsbmjk.com,15.07.2015 21:57,2,Trojan-Banker.Win32.Tinba
cgzpowlslnvjdcdk.com,07.04.2016 10:10,2,Backdoor.Win32.Bedep
mqrvhcolvvnu.com,09.07.2015 18:19,2,Trojan-Banker.Win32.Tinba
femfkyozuma.biz,24.07.2014 10:31,2,Trojan-Spy.Win32.Zbot
frvnobpkkogv.com,17.08.2015 19:53,2,Trojan-Banker.Win32.Tinba
meritoman.ru,20.07.2015 18:36,2,Trojan-Spy.Win32.Zbot
yyspqkmgslwl.com,17.07.2015 16:51,2,Trojan-Banker.Win32.Tinba
vqtfjvrmpxuv.com,14.07.2015 17:00,2,Trojan-Banker.Win32.Tinba
nvfowikhevmy.net,04.07.2015 14:42,2,Trojan-Banker.Win32.Tinba
qecc653591dfdbfeb763c3cd7bce4a885c.cc,12.08.2015 03:48,2,Trojan-Banker.Win32.Dyre
jjfwghofcwkg.ru,09.07.2015 18:19,2,Trojan-Banker.Win32.Tinba
niyvrjipcyqr.com,21.05.2015 18:37,2,Trojan-Banker.Win32.Tinba
akbjtradesbusine.in,06.05.2015 18:18,2,Trojan-Spy.Win32.Zbot
ovrrnmlcnwwd.com,27.03.2015 15:11,2,Trojan-Banker.Win32.Tinba
classicalbitu.com,26.08.2015 06:51,2,Trojan-Spy.Win32.Zbot
y5ap8i1h8ace0ss61vq1n9vy6f.com,11.08.2015 00:37,2,CnC.Win32.Generic
loskast.net,17.12.2014 15:05,2,Backdoor.Win32.Buterat
apple-trusted.com,14.10.2014 09:47,2,Trojan-Spy.Win32.Zbot
eweww.cc,12.05.2017 15:58,2,Trojan.Win32.MicroFake
tekadrian.xyz,24.09.2015 17:50,2,Trojan-Spy.Win32.Zbot
tech-dan.xyz,10.08.2015 16:23,2,Trojan.Win32.Neurevt
1p9xtk71x1vw9fsj2ev1wyapvx.biz,06.06.2015 00:08,2,CnC.Win32.Generic
brothersmt2.tk,13.02.2015 09:22,2,Trojan-Spy.Win32.Zbot
chambercb.tk,14.07.2014 06:44,2,Trojan-Spy.Win32.Zbot
keffy.in,26.06.2014 11:22,2,Trojan-Spy.Win32.Zbot
dejavu-now.tk,15.05.2014 09:47,2,Trojan-Spy.Win32.Zbot
codebacktowork2.tk,17.04.2014 08:25,2,CnC.Win32.Generic
mtrrnqystjhx.ru,16.09.2015 21:56,2,Trojan-Banker.Win32.Tinba
a08.biz,28.01.2014 16:37,2,CnC.Win32.Generic
christabelshaniqua.net,22.05.2017 10:38,2,Trojan.Win32.Bayrob
hmrlooyrohgw.ru,07.08.2015 20:31,2,Trojan-Banker.Win32.Tinba
cbggtmpgovbj.cc,17.07.2015 16:51,2,Trojan-Banker.Win32.Tinba
op73vap4l1co19vhxlquvpdu0.com,10.08.2014 20:30,2,CnC.Win32.Generic
mfueeimvyrsp.pw,27.03.2017 11:37,2,Trojan-Banker.Win32.Tinba
ugsudtvxrypq.pw,27.03.2017 11:37,2,Trojan.Win32.Tinba
tdngsjjipnhdczrl.com,04.04.2016 14:17,2,Backdoor.Win32.Bedep
jjupsbrtkevv.ru,07.09.2015 03:49,2,Trojan-Banker.Win32.Tinba
iamhacker.xyz,25.08.2015 01:09,2,Backdoor.Win32.Atbot
urcswxplkdqr.com,19.08.2015 19:50,2,Trojan-Banker.Win32.Tinba
yhskvvqbxclu.com,03.07.2015 14:11,2,Trojan-Banker.Win32.Tinba
also8k1clm6mvbklm927955gl.com,30.06.2015 14:16,2,CnC.Win32.Generic
mv2t1c11ji9k618fnvjy5gh98r.com,24.07.2015 23:36,2,CnC.Win32.Generic
ttsjrnffxovu.net,10.07.2015 08:42,2,Trojan-Banker.Win32.Tinba
pckffwcqdebn.ru,03.07.2015 16:35,2,Trojan-Banker.Win32.Tinba
foliumslip.net,02.07.2015 21:03,2,Trojan-Banker.Win32.Neverquest
orielnet.com,26.06.2015 06:31,2,Trojan-Banker.Win32.Neverquest
greetinggradma.com,16.03.2015 16:15,2,Backdoor.Win32.Kasidet
dominoziele.pw,30.09.2014 16:13,2,Trojan-Spy.Win32.Zbot
tradechampions.biz,29.01.2014 13:14,2,CnC.Win32.Generic
junllian.net,12.05.2014 12:49,2,Trojan-Spy.Win32.Zbot
blackdor.ru,17.11.2016 17:43,2,CnC.Win32.Generic
hirighdabet.com,17.11.2016 17:29,2,CnC.Win32.Generic
ohupgsfssuhew24.com,31.03.2016 14:30,2,Backdoor.Win32.Bedep
iaxunt96ciy2g5wla4m6dfsl.com,07.08.2015 23:00,2,CnC.Win32.Generic
jh8ugiwka7q5nj3endsd6byx.com,06.08.2015 01:06,2,CnC.Win32.Generic
stuftdehxkyj.com,10.07.2015 04:07,2,Trojan-Banker.Win32.Tinba
4p2n0z10nudpn1x20qdc1qxq245.net,04.06.2015 00:53,2,CnC.Win32.Generic
duotthenaning.ru,26.01.2016 15:16,2,Trojan-PSW.Win32.Fareit
gipsyegle.com,03.08.2015 13:43,2,Trojan-Spy.Win32.Zbot
dachacom.net,07.04.2015 17:08,2,Trojan-Banker.Win32.Neverquest
bascovial.cl,17.04.2014 08:25,2,CnC.Win32.Generic
sshtunnel.at,03.03.2017 22:03,2,CnC.Win32.Generic
xfishwffvuvo.com,29.07.2015 12:05,2,Trojan-Banker.Win32.Tinba
1064jc91sspsdrrcmqz31y8qvwr.biz,07.06.2015 23:21,2,CnC.Win32.Generic
rhgngdidgfop.ru,22.08.2015 00:23,2,Trojan-Banker.Win32.Tinba
gwfxxliquuhf.com,18.07.2015 16:07,2,Trojan-Banker.Win32.Tinba
uyhgqunqkxnx.pw,11.03.2015 19:26,2,Backdoor.Win32.Androm
