"sourcetype_name",vendor,product,category,domain,"data_type",apps,"data_model",description,support,docs,status,"use_cases",notes
"sonicwall:sma1000:auth:amc:rest",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Network Traffic data","4507|6202|6203","Authentication data|Network Traffic data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203","Need to Validate",,
"sonicwall:sma1000:auth:tunnel",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Authentication data","4507|6202|6203","Authentication data|Network Traffic data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203","Need to Validate",,
"sonicwall:sma1000:auth:tunnel",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Network Traffic data","4507|6202|6203","Authentication data|Network Traffic data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203","Need to Validate",,
"sonicwall:sma1000:session",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Authentication data","4507|6202|6203","Authentication data|Network Sessions data|Updates data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203",Validated,,
"sonicwall:sma1000:session",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Network Sessions data","4507|6202|6203","Authentication data|Network Sessions data|Updates data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203",Validated,,
"sonicwall:sma1000:session",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Updates data","4507|6202|6203","Authentication data|Network Sessions data|Updates data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203",Validated,,
"sonicwall:sma1000:system_status",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","4507|6202|6203","Performance data|Storage data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203",Validated,,
"sonicwall:sma1000:system_status",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Performance data","4507|6202|6203","Performance data|Storage data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203",Validated,,
"sonicwall:sma1000:system_status",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Storage data","4507|6202|6203","Performance data|Storage data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203",Validated,,
"sonicwall:traffic",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Network Sessions data","4507|6202|6203","Network Sessions data|Network Traffic data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203","Need to Validate",,
"sonicwall:traffic",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Network Traffic data","4507|6202|6203","Network Sessions data|Network Traffic data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203","Need to Validate",,
"sonicwall:vpn",Dell,"Dell SonicWALL Secure Mobile Access","IT Operations|Security Fraud and Compliance","Observability|Security","Network Sessions data","4507|6202|6203","Network Sessions data",,developer,"https://splunkbase.splunk.com/app/4507|https://splunkbase.splunk.com/app/6202|https://splunkbase.splunk.com/app/6203","Need to Validate",,
"sophos:appcontrol",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Endpoint data",1854,"Endpoint data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:central:*",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",4647,,,"not_supported","https://splunkbase.splunk.com/app/4647","Skip for now",,"eventtypes.conf"
"sophos:central:alert*",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Malware data",3612,"Malware data",,"not_supported","https://splunkbase.splunk.com/app/3612","Skip for now",,"inputs.conf"
"sophos:central:event*",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Malware data",3612,"Malware data",,"not_supported","https://splunkbase.splunk.com/app/3612","Skip for now",,"eventtypes.conf|inputs.conf"
"sophos:computerdata",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Endpoint data",1854,"Malware data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:computerdata",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Malware data",1854,"Malware data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:datacontrol",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Endpoint data",1854,,,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:devicecontrol",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Endpoint data",1854,"Endpoint data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:firewall",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Network Firewall data",1854,"Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:firewall",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Network Traffic data",1854,"Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:sec",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Change data",1854,"Change data|Malware data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:sec",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Malware data",1854,"Change data|Malware data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:sec",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Network Traffic data",1854,"Change data|Malware data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:swa",Sophos,,"Investigative|Security Fraud and Compliance",Security,"Web Proxy data",1854,,,"not_supported","https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes","Need to Validate",,
"sophos:tamperprotection",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Change data",1854,"Change data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:threats",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Malware data",1854,"Malware data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:utm",Sophos,,"Security Fraud and Compliance",Security,"Endpoint data",6131,,,"not_supported","https://splunkbase.splunk.com/app/6131","Skip for now",,"eventtypes.conf"
"sophos:utm:afcd",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",3341,,,"not_supported","https://splunkbase.splunk.com/app/3341","Skip for now",,
"sophos:utm:firewall",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Network Firewall data",1854,"Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:utm:firewall",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Network Traffic data",1854,"Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:utm:fw",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",3341,,,"not_supported","https://splunkbase.splunk.com/app/3341","Skip for now",,
"sophos:utm:httpproxy",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",3341,,,"not_supported","https://splunkbase.splunk.com/app/3341","Skip for now",,
"sophos:utm:ids",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",3341,,,"not_supported","https://splunkbase.splunk.com/app/3341","Skip for now",,
"sophos:utm:ips",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Intrusion Detection data",1854,"Intrusion Detection data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:utm:ipsec",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Authentication data",1854,"Authentication data|Network Sessions data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:utm:ipsec",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Network Sessions data",1854,"Authentication data|Network Sessions data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:utm:snort",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",3341,,,"not_supported","https://splunkbase.splunk.com/app/3341","Skip for now",,
"sophos:utm:ulogd",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",3341,,,"not_supported","https://splunkbase.splunk.com/app/3341","Skip for now",,
"sophos:wa:httpproxy",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",3575,,,"not_supported","https://splunkbase.splunk.com/app/3575","Skip for now",,
"sophos:webdata",Sophos,"Sophos XG (Sophos Firewall)","Security Fraud and Compliance|Utilities",Security,"Endpoint data",1854,"Endpoint data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/Sophos/DataTypes",Validated,,
"sophos:xg:*",Sophos,,"Security Fraud and Compliance",Security,"Endpoint data",4543,,,"not_supported","https://splunkbase.splunk.com/app/4543","Skip for now",,"eventtypes.conf"
"sophos:xg:anti_spam",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729|6936",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729|https://splunkbase.splunk.com/app/6936","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:anti_virus",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:atp",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:content_filtering",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729|6936",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729|https://splunkbase.splunk.com/app/6936","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:event",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729|6936",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729|https://splunkbase.splunk.com/app/6936","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:firewall",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:heartbeat",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:idp",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Intrusion Detection data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"transforms.conf"
"sophos:xg:sandbox",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729|6936",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729|https://splunkbase.splunk.com/app/6936","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:ssl",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:syslog",Sophos,,"Security Fraud and Compliance",Security,"Endpoint data",5378,,,"not_supported","https://splunkbase.splunk.com/app/5378","Skip for now",,"eventtypes.conf"
"sophos:xg:system_health",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:waf",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos:xg:wireless_protection",Sophos,,"Firewall|IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","6187|6729",,,"not_supported","https://splunkbase.splunk.com/app/6187|https://splunkbase.splunk.com/app/6729","Skip for now",,"eventtypes.conf|transforms.conf"
"sophos_alerts",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",6186,,,"not_supported","https://splunkbase.splunk.com/app/6186","Skip for now",,"inputs.conf"
"sophos_endpoints",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","5351|6186",,,"not_supported","https://splunkbase.splunk.com/app/5351|https://splunkbase.splunk.com/app/6186","Skip for now",,"inputs.conf|savedsearches.conf"
"sophos_events",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","5351|6186",,,"not_supported","https://splunkbase.splunk.com/app/5351|https://splunkbase.splunk.com/app/6186","Skip for now",,"eventtypes.conf|inputs.conf|savedsearches.conf"
"sophos_tenants",Sophos,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",6186,,,"not_supported","https://splunkbase.splunk.com/app/6186","Skip for now",,"inputs.conf"
"sos_entity",,,"IT Operations|Utilities",Observability,"Application data",748,,,"not_supported","https://splunkbase.splunk.com/app/748","Skip for now",,
"sos_ftr",,,"IT Operations|Utilities",Observability,"Application data",748,,,"not_supported","https://splunkbase.splunk.com/app/748","Skip for now",,
"sostat_disk",,,"Security Fraud and Compliance",Security,"Performance data",972,,,"not_supported","https://splunkbase.splunk.com/app/972","Skip for now",,
"sostat_nsm_packet_drops",,,"Security Fraud and Compliance",Security,"Performance data",972,,,"not_supported","https://splunkbase.splunk.com/app/972","Skip for now",,
"sostat_nsm_sensor_ps-status",,,"Security Fraud and Compliance",Security,"IoT and Industrial data",972,,,"not_supported","https://splunkbase.splunk.com/app/972","Skip for now",,
"sostat_nsm_server_ps-status",,,"Security Fraud and Compliance",Security,"Performance data",972,,,"not_supported","https://splunkbase.splunk.com/app/972","Skip for now",,
"sostat_nsm_sguil_uncategorized",,,"Security Fraud and Compliance",Security,"Performance data",972,,,"not_supported","https://splunkbase.splunk.com/app/972","Skip for now",,
"sostat_nsm_snorby_event_summary",,,"Security Fraud and Compliance",Security,"Performance data",972,,,"not_supported","https://splunkbase.splunk.com/app/972","Skip for now",,
"sostat_nsm_snorby_top_50",,,"Security Fraud and Compliance",Security,"Performance data",972,,,"not_supported","https://splunkbase.splunk.com/app/972","Skip for now",,
"source_archive","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"System Source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
sourcefire,,,"Investigative|Security Fraud and Compliance",Security,"Network Traffic data",1808,"Network Traffic data",,"not_supported","https://splunkbase.splunk.com/app/1808",Validated,,
"sourcetype_error_log",,,"IT Operations|Security Fraud and Compliance","Observability|Security","Application data",3532,,,"not_supported","https://splunkbase.splunk.com/app/3532","Skip for now",,
"sp6_cmmc:audit",ASCERA,"ASCERA NIST 800-171 / DFARS / CMMC Compliance Automation","IT Operations|Security Fraud and Compliance","Observability|Security","Authentication data",7001,"Network Firewall data",,developer,"https://splunkbase.splunk.com/app/7001","Need to Validate",,
"sp6_cmmc:audit:daily_status",ASCERA,"ASCERA NIST 800-171 / DFARS / CMMC Compliance Automation","IT Operations|Security Fraud and Compliance","Observability|Security","Authentication data",7001,"Network Firewall data",,developer,"https://splunkbase.splunk.com/app/7001","Need to Validate",,
span,,,"DevOps|IT Operations",Observability,"Application data",4068,,,"not_supported","https://splunkbase.splunk.com/app/4068","Skip for now",,
"spark_room_log",,,"DevOps|IT Operations",Observability,"Application data",3385,,,"not_supported","https://splunkbase.splunk.com/app/3385","Skip for now",,
speedtest,,,"IT Operations|Utilities",Observability,"Application data","3023|3530",,,"not_supported","https://splunkbase.splunk.com/app/3023|https://splunkbase.splunk.com/app/3530","Skip for now",,"inputs.conf|savedsearches.conf"
"speedtest_modular_input",,,"IT Operations|Utilities",Observability,"Application data",3491,,,"not_supported","https://splunkbase.splunk.com/app/3491","Skip for now",,"props.conf"
"speedtest_search_command",,,"IT Operations|Utilities",Observability,"Application data",3491,,,"not_supported","https://splunkbase.splunk.com/app/3491","Skip for now",,"props.conf"
spinnaker,,,DevOps,Observability,"Application data",5135,,,"not_supported","https://splunkbase.splunk.com/app/5135","Skip for now",,
"spirion_endpoints",,,"IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data","3312|5610",,,"not_supported","https://splunkbase.splunk.com/app/3312|https://splunkbase.splunk.com/app/5610","Skip for now",,"eventtypes.conf|savedsearches.conf"
"spirion_locations",,,"IT Operations|Security Fraud and Compliance","Observability|Security","Application data","3312|5610",,,"not_supported","https://splunkbase.splunk.com/app/3312|https://splunkbase.splunk.com/app/5610","Skip for now",,"eventtypes.conf|savedsearches.conf"
"spl_bee",,,Utilities,Platform,"Application data",3354,,,"not_supported","https://splunkbase.splunk.com/app/3354","Skip for now",,
"spl_bee_results_csv",,,Utilities,Platform,"Application data",3354,,,"not_supported","https://splunkbase.splunk.com/app/3354","Skip for now",,
"splongo:collection",Generic,"Splongo - A MongoDB Connector for Splunk","DevOps|IT Operations",Observability,"Database data",5104,,,"not_supported","https://splunkbase.splunk.com/app/7574","Need to Validate",,
"splunk*events*dropped*count",VMware,"VMware Tanzu","IT Operations",Observability,"Application data",4495,,"Number of events dropped from Splunk HEC.",splunk,"https://docs.splunk.com/Documentation/FirehoseNozzleTanzu/1.3.0/User/MonitoringOverview",Validated,,
"splunk*events*sent*count",VMware,"VMware Tanzu","IT Operations",Observability,"Application data",4495,,"Number of events sent to Splunk platform.",splunk,"https://docs.splunk.com/Documentation/FirehoseNozzleTanzu/1.3.0/User/MonitoringOverview",Validated,,
"splunk*events*throughput",VMware,"VMware Tanzu","IT Operations",Observability,"Application data",4495,,"Average Payload size.",splunk,"https://docs.splunk.com/Documentation/FirehoseNozzleTanzu/1.3.0/User/MonitoringOverview",Validated,,
"splunk-blocksignature","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,"Pretrained source types",splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk:aa:*","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,,splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:detections","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains detections that were run as part of a job and the resulting verdict.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:dnsrequests","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains DNS requests detected as part of analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:files","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains file information recorded as part of analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:hosts","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains host information identified by the analysis engine.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:http","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains information about network calls identified as part of the analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:mitreattacks","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains information about detected MITRE ATT&CK techniques and tactics.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:network","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains information about network activity recorded as part of analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:processes","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains information about processes that were recorded as part of analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:registrykeys","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains information about registry key modifications recorded as part of analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:strings","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains strings extracted from web pages as part of web analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:tls","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains TLS information recorded as part of analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:forensic:urls","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains information about URLs encountered as part of analysis and the context in which they were encountered.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:job","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains job information including the analysis for the initial resource as well as any other resources that were discovered during analysis.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:job:resource","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains resource information related to the items sent to and being analyzed in Splunk Attack Analyzer.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:aa:job:task","Cisco Splunk","Splunk Attack Analyzer","Security Fraud and Compliance",Security,"SOAR data",6999,,"Contains task information related to the specific run of an engine for a particular resource.",splunk,"https://docs.splunk.com/Documentation/SAAAddOn/1.2.0/User/Sourcetypes",Validated,,
"splunk:config:btool:app",Generic,Generic,"IT Operations|Utilities",Observability,"Configuration Management data",3590,,,"not_supported","https://splunkbase.splunk.com/app/3590","Need to Validate",,"Btool Scripted Inputs for Splunk"
"splunk:hostname",,,"IT Operations|Utilities",Observability,"Virtualization data",7442,,,"not_supported","https://splunkbase.splunk.com/app/7442","Skip for now",,"inputs.conf"
"splunk:search:info",,,"IT Operations|Utilities",Observability,"Application data",3796,,,"not_supported","https://splunkbase.splunk.com/app/3796","Skip for now",,"props.conf"
"splunk:searchlog",,,"IT Operations|Utilities",Observability,"Application data",3796,,,"not_supported","https://splunkbase.splunk.com/app/3796","Skip for now",,"props.conf"
"splunk:sysmon:conf",,,"IT Operations|Utilities",Observability,"Application data",7493,,,"not_supported","https://splunkbase.splunk.com/app/7493","Skip for now",,"inputs.conf"
"splunk:uf:lin:conf",,,"IT Operations|Utilities",Observability,"Application data",7491,,,"not_supported","https://splunkbase.splunk.com/app/7491","Skip for now",,"inputs.conf"
"splunk:uf:win:conf",,,"IT Operations|Utilities",Observability,"Microsoft:Windows data",7492,,,"not_supported","https://splunkbase.splunk.com/app/7492","Skip for now",,"inputs.conf"
"splunk:verkada:auditlogs:*",Verkada,Verkada,"IT Operations|IoT and Industrial Data",Observability,"Authentication data",6971,,,developer,"https://splunkbase.splunk.com/app/6971","Need to Validate",,
"splunk:verkada:insights:json",,,"IT Operations|IoT and Industrial Data",Observability,"Application data","5240|6971",,,"not_supported","https://splunkbase.splunk.com/app/5240|https://splunkbase.splunk.com/app/6971","Skip for now",,"inputs.conf"
"splunk:verkada:notifications:*",Verkada,Verkada,"IT Operations|IoT and Industrial Data",Observability,"Alerts data",6971,,,developer,"https://splunkbase.splunk.com/app/6971","Need to Validate",,
"splunk:victorops*","Cisco Splunk","Splunk On-Call (VictorOps)","DevOps|IT Operations",Observability,"Application data",4886,,,splunk,"https://help.victorops.com/knowledge-base/splunking-victorops-data","Need to Validate",,
"splunk_app_soar:cluster",Splunk,"Splunk App for SOAR","IT Operations|Security Fraud and Compliance","Observability|Security","SOAR data",6361,,,"not_supported","https://splunkbase.splunk.com/app/6361","Skip for now",,"inputs.conf"
"splunk_app_soar:daemon",Splunk,"Splunk App for SOAR","IT Operations|Security Fraud and Compliance","Observability|Security","SOAR data",6361,,,"not_supported","https://splunkbase.splunk.com/app/6361","Skip for now",,"inputs.conf"
"splunk_app_soar:misc-logs",Splunk,"Splunk App for SOAR","IT Operations|Security Fraud and Compliance","Observability|Security","SOAR data",6361,,,"not_supported","https://splunkbase.splunk.com/app/6361","Skip for now",,"inputs.conf"
"splunk_archiver*","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
"splunk_assist_internal*","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",,,,splunk,"https://docs.splunk.com/Documentation/Splunk/latest/Data/Listofpretrainedsourcetypes",Validated,,
