"id","name","description","default","savedsearches","stanza"
"24e3e58a-646b-4b50-adef-02ef935b9fc8","Suspicious Hacktool Execution - Imphash","Detects the execution of different Windows based hacktools via their import hash (imphash) even if the files have been renamed","Imphash IN (""bcca3c247b619dcd13c8cdff5f123932"", ""3a19059bd7688cb88e70005f18efc439"", ""bf6223a49e45d99094406777eb6004ba"", ""0c106686a31bfe2ba931ae1cf6e9dbc6"", ""0d1447d4b3259b3c2a1d4cfb7ece13c3"", ""1b0369a1e06271833f78ffa70ffb4eaf"", ""4c1b52a19748428e51b14c278d0f58e3"", ""4d927a711f77d62cebd4f322cb57ec6f"", ""66ee036df5fc1004d9ed5e9a94a1086a"", ""672b13f4a0b6f27d29065123fe882dfc"", ""6bbd59cea665c4afcc2814c1327ec91f"", ""725bb81dc24214f6ecacc0cfb36ad30d"", ""9528a0e91e28fbb88ad433feabca2456"", ""9da6d5d77be11712527dcab86df449a3"", ""a6e01bc1ab89f8d91d9eab72032aae88"", ""b24c5eddaea4fe50c6a96a2a133521e4"", ""d21bbc50dcc169d7b4d0f01962793154"", ""fcc251cceae90d22c392215cc9a2d5d6"", ""23867a89c2b8fc733be6cf5ef902f2d1"", ""a37ff327f8d48e8a4d2f757e1b6e70bc"", ""f9a28c458284584a93b14216308d31bd"", ""6118619783fc175bc7ebecff0769b46e"", ""959a83047e80ab68b368fdb3f4c6e4ea"", ""563233bfa169acc7892451f71ad5850a"", ""87575cb7a0e0700eb37f2e3668671a08"", ""13f08707f759af6003837a150a371ba1"", ""1781f06048a7e58b323f0b9259be798b"", ""233f85f2d4bc9d6521a6caae11a1e7f5"", ""24af2584cbf4d60bbe5c6d1b31b3be6d"", ""632969ddf6dbf4e0f53424b75e4b91f2"", ""713c29b396b907ed71a72482759ed757"", ""749a7bb1f0b4c4455949c0b2bf7f9e9f"", ""8628b2608957a6b0c6330ac3de28ce2e"", ""8b114550386e31895dfab371e741123d"", ""94cb940a1a6b65bed4d5a8f849ce9793"", ""9d68781980370e00e0bd939ee5e6c141"", ""b18a1401ff8f444056d29450fbc0a6ce"", ""cb567f9498452721d77a451374955f5f"", ""730073214094cd328547bf1f72289752"", ""17b461a082950fc6332228572138b80c"", ""dc25ee78e2ef4d36faa0badf1e7461c9"", ""819b19d53ca6736448f9325a85736792"", ""829da329ce140d873b4a8bde2cbfaa7e"", ""c547f2e66061a8dffb6f5a3ff63c0a74"", ""0588081ab0e63ba785938467e1b10cca"", ""0d9ec08bac6c07d9987dfd0f1506587c"", ""bc129092b71c89b4d4c8cdf8ea590b29"", ""4da924cf622d039d58bce71cdf05d242"", ""e7a3a5c377e2d29324093377d7db1c66"", ""9a9dbec5c62f0380b4fa5fd31deffedf"", ""af8a3976ad71e5d5fdfb67ddb8dadfce"", ""0c477898bbf137bbd6f2a54e3b805ff4"", ""0ca9f02b537bcea20d4ea5eb1a9fe338"", ""3ab3655e5a14d4eefc547f4781bf7f9e"", ""e6f9d5152da699934b30daab206471f6"", ""3ad59991ccf1d67339b319b15a41b35d"", ""ffdd59e0318b85a3e480874d9796d872"", ""0cf479628d7cc1ea25ec7998a92f5051"", ""07a2d4dcbd6cb2c6a45e6b101f0b6d51"", ""d6d0f80386e1380d05cb78e871bc72b1"", ""38d9e015591bbfd4929e0d0f47fa0055"", ""0e2216679ca6e1094d63322e3412d650"", ""ada161bf41b8e5e9132858cb54cab5fb"", ""2a1bc4913cd5ecb0434df07cb675b798"", ""11083e75553baae21dc89ce8f9a195e4"", ""a23d29c9e566f2fa8ffbb79267f5df80"", ""4a07f944a83e8a7c2525efa35dd30e2f"", ""767637c23bb42cd5d7397cf58b0be688"", ""14c4e4c72ba075e9069ee67f39188ad8"", ""3c782813d4afce07bbfc5a9772acdbdc"", ""7d010c6bb6a3726f327f7e239166d127"", ""89159ba4dd04e4ce5559f132a9964eb3"", ""6f33f4a5fc42b8cec7314947bd13f30f"", ""5834ed4291bdeb928270428ebbaf7604"", ""5a8a8a43f25485e7ee1b201edcbc7a38"", ""dc7d30b90b2d8abf664fbed2b1b59894"", ""41923ea1f824fe63ea5beb84db7a3e74"", ""3de09703c8e79ed2ca3f01074719906b"", ""a53a02b997935fd8eedcb5f7abab9b9f"", ""e96a73c7bf33a464c510ede582318bf2"", ""32089b8851bbf8bc2d014e9f37288c83"", ""09D278F9DE118EF09163C6140255C690"", ""03866661686829d806989e2fc5a72606"", ""e57401fbdadcd4571ff385ab82bd5d6d"", ""84B763C45C0E4A3E7CA5548C710DB4EE"", ""19584675d94829987952432e018d5056"", ""330768a4f172e10acb6287b87289d83b"") OR Hashes IN (""*IMPHASH=BCCA3C247B619DCD13C8CDFF5F123932*"", ""*IMPHASH=3A19059BD7688CB88E70005F18EFC439*"", ""*IMPHASH=bf6223a49e45d99094406777eb6004ba*"", ""*IMPHASH=0C106686A31BFE2BA931AE1CF6E9DBC6*"", ""*IMPHASH=0D1447D4B3259B3C2A1D4CFB7ECE13C3*"", ""*IMPHASH=1B0369A1E06271833F78FFA70FFB4EAF*"", ""*IMPHASH=4C1B52A19748428E51B14C278D0F58E3*"", ""*IMPHASH=4D927A711F77D62CEBD4F322CB57EC6F*"", ""*IMPHASH=66EE036DF5FC1004D9ED5E9A94A1086A*"", ""*IMPHASH=672B13F4A0B6F27D29065123FE882DFC*"", ""*IMPHASH=6BBD59CEA665C4AFCC2814C1327EC91F*"", ""*IMPHASH=725BB81DC24214F6ECACC0CFB36AD30D*"", ""*IMPHASH=9528A0E91E28FBB88AD433FEABCA2456*"", ""*IMPHASH=9DA6D5D77BE11712527DCAB86DF449A3*"", ""*IMPHASH=A6E01BC1AB89F8D91D9EAB72032AAE88*"", ""*IMPHASH=B24C5EDDAEA4FE50C6A96A2A133521E4*"", ""*IMPHASH=D21BBC50DCC169D7B4D0F01962793154*"", ""*IMPHASH=FCC251CCEAE90D22C392215CC9A2D5D6*"", ""*IMPHASH=23867A89C2B8FC733BE6CF5EF902F2D1*"", ""*IMPHASH=A37FF327F8D48E8A4D2F757E1B6E70BC*"", ""*IMPHASH=F9A28C458284584A93B14216308D31BD*"", ""*IMPHASH=6118619783FC175BC7EBECFF0769B46E*"", ""*IMPHASH=959A83047E80AB68B368FDB3F4C6E4EA*"", ""*IMPHASH=563233BFA169ACC7892451F71AD5850A*"", ""*IMPHASH=87575CB7A0E0700EB37F2E3668671A08*"", ""*IMPHASH=13F08707F759AF6003837A150A371BA1*"", ""*IMPHASH=1781F06048A7E58B323F0B9259BE798B*"", ""*IMPHASH=233F85F2D4BC9D6521A6CAAE11A1E7F5*"", ""*IMPHASH=24AF2584CBF4D60BBE5C6D1B31B3BE6D*"", ""*IMPHASH=632969DDF6DBF4E0F53424B75E4B91F2*"", ""*IMPHASH=713C29B396B907ED71A72482759ED757*"", ""*IMPHASH=749A7BB1F0B4C4455949C0B2BF7F9E9F*"", ""*IMPHASH=8628B2608957A6B0C6330AC3DE28CE2E*"", ""*IMPHASH=8B114550386E31895DFAB371E741123D*"", ""*IMPHASH=94CB940A1A6B65BED4D5A8F849CE9793*"", ""*IMPHASH=9D68781980370E00E0BD939EE5E6C141*"", ""*IMPHASH=B18A1401FF8F444056D29450FBC0A6CE*"", ""*IMPHASH=CB567F9498452721D77A451374955F5F*"", ""*IMPHASH=730073214094CD328547BF1F72289752*"", ""*IMPHASH=17B461A082950FC6332228572138B80C*"", ""*IMPHASH=DC25EE78E2EF4D36FAA0BADF1E7461C9*"", ""*IMPHASH=819B19D53CA6736448F9325A85736792*"", ""*IMPHASH=829DA329CE140D873B4A8BDE2CBFAA7E*"", ""*IMPHASH=C547F2E66061A8DFFB6F5A3FF63C0A74*"", ""*IMPHASH=0588081AB0E63BA785938467E1B10CCA*"", ""*IMPHASH=0D9EC08BAC6C07D9987DFD0F1506587C*"", ""*IMPHASH=BC129092B71C89B4D4C8CDF8EA590B29*"", ""*IMPHASH=4DA924CF622D039D58BCE71CDF05D242*"", ""*IMPHASH=E7A3A5C377E2D29324093377D7DB1C66*"", ""*IMPHASH=9A9DBEC5C62F0380B4FA5FD31DEFFEDF*"", ""*IMPHASH=AF8A3976AD71E5D5FDFB67DDB8DADFCE*"", ""*IMPHASH=0C477898BBF137BBD6F2A54E3B805FF4*"", ""*IMPHASH=0CA9F02B537BCEA20D4EA5EB1A9FE338*"", ""*IMPHASH=3AB3655E5A14D4EEFC547F4781BF7F9E*"", ""*IMPHASH=E6F9D5152DA699934B30DAAB206471F6*"", ""*IMPHASH=3AD59991CCF1D67339B319B15A41B35D*"", ""*IMPHASH=FFDD59E0318B85A3E480874D9796D872*"", ""*IMPHASH=0CF479628D7CC1EA25EC7998A92F5051*"", ""*IMPHASH=07A2D4DCBD6CB2C6A45E6B101F0B6D51*"", ""*IMPHASH=D6D0F80386E1380D05CB78E871BC72B1*"", ""*IMPHASH=38D9E015591BBFD4929E0D0F47FA0055*"", ""*IMPHASH=0E2216679CA6E1094D63322E3412D650*"", ""*IMPHASH=ADA161BF41B8E5E9132858CB54CAB5FB*"", ""*IMPHASH=2A1BC4913CD5ECB0434DF07CB675B798*"", ""*IMPHASH=11083E75553BAAE21DC89CE8F9A195E4*"", ""*IMPHASH=A23D29C9E566F2FA8FFBB79267F5DF80*"", ""*IMPHASH=4A07F944A83E8A7C2525EFA35DD30E2F*"", ""*IMPHASH=767637C23BB42CD5D7397CF58B0BE688*"", ""*IMPHASH=14C4E4C72BA075E9069EE67F39188AD8*"", ""*IMPHASH=3C782813D4AFCE07BBFC5A9772ACDBDC*"", ""*IMPHASH=7D010C6BB6A3726F327F7E239166D127*"", ""*IMPHASH=89159BA4DD04E4CE5559F132A9964EB3*"", ""*IMPHASH=6F33F4A5FC42B8CEC7314947BD13F30F*"", ""*IMPHASH=5834ED4291BDEB928270428EBBAF7604*"", ""*IMPHASH=5A8A8A43F25485E7EE1B201EDCBC7A38*"", ""*IMPHASH=DC7D30B90B2D8ABF664FBED2B1B59894*"", ""*IMPHASH=41923EA1F824FE63EA5BEB84DB7A3E74*"", ""*IMPHASH=3DE09703C8E79ED2CA3F01074719906B*"", ""*IMPHASH=A53A02B997935FD8EEDCB5F7ABAB9B9F*"", ""*IMPHASH=E96A73C7BF33A464C510EDE582318BF2*"", ""*IMPHASH=32089B8851BBF8BC2D014E9F37288C83*"", ""*IMPHASH=09D278F9DE118EF09163C6140255C690*"", ""*IMPHASH=03866661686829d806989e2fc5a72606*"", ""*IMPHASH=e57401fbdadcd4571ff385ab82bd5d6d*"", ""*IMPHASH=84B763C45C0E4A3E7CA5548C710DB4EE*"", ""*IMPHASH=19584675D94829987952432E018D5056*"", ""*IMPHASH=330768A4F172E10ACB6287B87289D83B*"")","",""
"8ff28fdd-e2fa-4dfa-aeda-ef3d61c62090","Suspicious PowerShell Invocations - Specific - PowerShell Module","Detects suspicious PowerShell invocation command parameters","(ContextInfo=""*-nop*"" ContextInfo=""* -w *"" ContextInfo=""*hidden*"" ContextInfo=""* -c *"" ContextInfo=""*[Convert]::FromBase64String*"") OR (ContextInfo=""* -w *"" ContextInfo=""*hidden*"" ContextInfo=""*-noni*"" ContextInfo=""*-nop*"" ContextInfo=""* -c *"" ContextInfo=""*iex*"" ContextInfo=""*New-Object*"") OR (ContextInfo=""* -w *"" ContextInfo=""*hidden*"" ContextInfo=""*-ep*"" ContextInfo=""*bypass*"" ContextInfo=""*-Enc*"") OR (ContextInfo=""*powershell*"" ContextInfo=""*reg*"" ContextInfo=""*add*"" ContextInfo=""*HKCU\\software\\microsoft\\windows\\currentversion\\run*"") OR (ContextInfo=""*bypass*"" ContextInfo=""*-noprofile*"" ContextInfo=""*-windowstyle*"" ContextInfo=""*hidden*"" ContextInfo=""*new-object*"" ContextInfo=""*system.net.webclient*"" ContextInfo=""*.download*"") OR (ContextInfo=""*iex*"" ContextInfo=""*New-Object*"" ContextInfo=""*Net.WebClient*"" ContextInfo=""*.Download*"") NOT (ContextInfo IN (""*(New-Object System.Net.WebClient).DownloadString('https://community.chocolatey.org/install.ps1*"", ""*Write-ChocolateyWarning*""))","",""
"e568650b-5dcd-4658-8f34-ded0b1e13992","Potential Product Class Reconnaissance Via Wmic.EXE","Detects the execution of WMIC in order to get a list of firewall and antivirus products","Image=""*\\wmic.exe"" OR OriginalFileName=""wmic.exe"" CommandLine IN (""*AntiVirusProduct*"", ""*FirewallProduct*"")","",""
"ee63c85c-6d51-4d12-ad09-04e25877a947","New Shim Database Created in the Default Directory","Adversaries may establish persistence and/or elevate privileges by executing malicious content triggered by application shims.
The Microsoft Windows Application Compatibility Infrastructure/Framework (Application Shim) was created to allow for backward compatibility of software as the operating system codebase changes over time.
","TargetFilename IN (""*:\\Windows\\apppatch\\Custom\\*"", ""*:\\Windows\\apppatch\\CustomSDB\\*"")","",""
"36e037c4-c228-4866-b6a3-48eb292b9955","Regsvr32 Network Activity - DNS","Detects network connections and DNS queries initiated by Regsvr32.exe","Image=""*\\regsvr32.exe"" | table ComputerName,User,Image,DestinationIp,DestinationPort","",""
"ed74fe75-7594-4b4b-ae38-e38e3fd2eb23","Outbound RDP Connections Over Non-Standard Tools","Detects Non-Standard Tools Connecting to TCP port 3389 indicating possible lateral movement","DestinationPort=3389 Initiated=""true"" NOT (Image IN (""C:\\Windows\\System32\\mstsc.exe"", ""C:\\Windows\\SysWOW64\\mstsc.exe"")) NOT ((Image=""C:\\Windows\\System32\\dns.exe"" SourcePort=53 Protocol=""udp"") OR Image IN (""*\\Avast Software\\Avast\\AvastSvc.exe"", ""*\\Avast\\AvastSvc.exe"") OR Image=""*\\RDCMan.exe"" OR Image=""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" OR ""\\FSAssessment.exe"" OR ""\\FSDiscovery.exe"" OR ""\\MobaRTE.exe"" OR ""\\mRemote.exe"" OR ""\\mRemoteNG.exe"" OR ""\\Passwordstate.exe"" OR ""\\RemoteDesktopManager.exe"" OR ""\\RemoteDesktopManager64.exe"" OR ""\\RemoteDesktopManagerFree.exe"" OR ""\\RSSensor.exe"" OR ""\\RTS2App.exe"" OR ""\\RTSApp.exe"" OR ""\\spiceworks-finder.exe"" OR ""\\Terminals.exe"" OR ""\\ws_TunnelService.exe"" OR Image IN (""*\\thor.exe"", ""*\\thor64.exe"") OR Image=""C:\\Program Files\\SplunkUniversalForwarder\\bin\\*"" OR Image=""*\\Ranger\\SentinelRanger.exe"" OR Image=""C:\\Program Files\\Mozilla Firefox\\firefox.exe"" OR Image!=* OR Image="""" OR Image=""<unknown process>"")","",""
"a21bcd7e-38ec-49ad-b69a-9ea17e69509e","Suspicious LDAP Domain Access","Detect suspicious LDAP request from non-Windows application","QueryName=""_ldap.*"" NOT (Image=""C:\\Windows\\*"" OR (Image IN (""C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\*"", ""C:\\Program Files\\Windows Defender\\MsMpEng.exe*"", ""C:\\Program Files (x86)\\Windows Defender\\MsMpEng.exe*"") Image=""*\\MsMpEng.exe"") OR Image=""<unknown process>"" OR Image=""C:\\WindowsAzure\\GuestAgent*"" OR Image!=*)","",""
"37b437cf-3fc5-4c8e-9c94-1d7c9aff842b","Allow RDP Remote Assistance Feature","Detect enable rdp feature to allow specific user to rdp connect on the targeted machine","TargetObject=""*System\\CurrentControlSet\\Control\\Terminal Server\\fAllowToGetHelp"" Details=""DWORD (0x00000001)""","",""
"4782eb5a-a513-4523-a0ac-f3082b26ac5c","Mshtml DLL RunHTMLApplication Abuse","Detects suspicious command line using the ""mshtml.dll"" RunHTMLApplication export to run arbitrary code via different protocol handlers (vbscript, javascript, file, htpp...)","CommandLine=""*\\..\\*"" CommandLine=""*mshtml*"" CommandLine=""*RunHTMLApplication*""","",""
"3dfd06d2-eaf4-4532-9555-68aca59f57c4","Execution from Suspicious Folder","Detects a suspicious execution from an uncommon folder","Image IN (""*\\$Recycle.bin\\*"", ""*\\config\\systemprofile\\*"", ""*\\Intel\\Logs\\*"", ""*\\RSA\\MachineKeys\\*"", ""*\\Users\\All Users\\*"", ""*\\Users\\Default\\*"", ""*\\Users\\NetworkService\\*"", ""*\\Users\\Public\\*"", ""*\\Windows\\addins\\*"", ""*\\Windows\\debug\\*"", ""*\\Windows\\Fonts\\*"", ""*\\Windows\\Help\\*"", ""*\\Windows\\IME\\*"", ""*\\Windows\\Media\\*"", ""*\\Windows\\repair\\*"", ""*\\Windows\\security\\*"", ""*\\Windows\\System32\\Tasks\\*"", ""*\\Windows\\Tasks\\*"") OR Image=""C:\\Perflogs\\*"" NOT (Image=""C:\\Users\\Public\\IBM\\ClientSolutions\\Start_Programs\\*"" OR (Image=""C:\\Windows\\SysWOW64\\config\\systemprofile\\Citrix\\UpdaterBinaries\\*"" Image=""*\\CitrixReceiverUpdater.exe"")) | table CommandLine,ParentCommandLine","",""
"bef0bc5a-b9ae-425d-85c6-7b2d705980c6","Python Initiated Connection","Adversaries may attempt to get a listing of services running on remote hosts, including those that may be vulnerable to remote software exploitation","Initiated=""true"" Image=""*python*"" NOT ((ParentImage=""C:\\ProgramData\\Anaconda3\\Scripts\\conda.exe"" CommandLine=""*C:\\ProgramData\\Anaconda3\\Scripts\\conda-script.py*"" CommandLine=""*update*"") OR (ParentImage=""C:\\ProgramData\\Anaconda3\\python.exe"" CommandLine=""*C:\\ProgramData\\Anaconda3\\Scripts\\jupyter-notebook-script.py*"") OR (DestinationIp=""127.0.0.1"" SourceIp=""127.0.0.1""))","",""
"c43c26be-2e87-46c7-8661-284588c5a53e","A Member Was Added to a Security-Enabled Global Group","Detects activity when a member is added to a security-enabled global group","source=""WinEventLog:Security"" EventCode IN (4728, 632)","",""
"322ed9ec-fcab-4f67-9a34-e7c6aef43614","New Port Forwarding Rule Added Via Netsh.EXE","Detects the execution of netsh commands that configure a new port forwarding (PortProxy) rule","Image=""*\\netsh.exe"" OR OriginalFileName=""netsh.exe"" (CommandLine=""*interface*"" CommandLine=""*portproxy*"" CommandLine=""*add*"" CommandLine=""*v4tov4*"") OR (CommandLine=""*i *"" CommandLine=""*p *"" CommandLine=""*a *"" CommandLine=""*v *"") OR (CommandLine=""*connectp*"" CommandLine=""*listena*"" CommandLine=""*c=*"")","",""
"41025fd7-0466-4650-a813-574aaacbe7f4","Malicious PowerShell Scripts - PoshModule","Detects the execution of known offensive powershell scripts used for exploitation or reconnaissance","ContextInfo IN (""*Add-ConstrainedDelegationBackdoor.ps1*"", ""*Add-Exfiltration.ps1*"", ""*Add-Persistence.ps1*"", ""*Add-RegBackdoor.ps1*"", ""*Add-RemoteRegBackdoor.ps1*"", ""*Add-ScrnSaveBackdoor.ps1*"", ""*Check-VM.ps1*"", ""*ConvertTo-ROT13.ps1*"", ""*Copy-VSS.ps1*"", ""*Create-MultipleSessions.ps1*"", ""*DNS_TXT_Pwnage.ps1*"", ""*Do-Exfiltration.ps1*"", ""*DomainPasswordSpray.ps1*"", ""*Download_Execute.ps1*"", ""*Download-Execute-PS.ps1*"", ""*Enabled-DuplicateToken.ps1*"", ""*Enable-DuplicateToken.ps1*"", ""*Execute-Command-MSSQL.ps1*"", ""*Execute-DNSTXT-Code.ps1*"", ""*Execute-OnTime.ps1*"", ""*ExetoText.ps1*"", ""*Exploit-Jboss.ps1*"", ""*Find-AVSignature.ps1*"", ""*Find-Fruit.ps1*"", ""*Find-GPOLocation.ps1*"", ""*Find-TrustedDocuments.ps1*"", ""*FireBuster.ps1*"", ""*FireListener.ps1*"", ""*Get-ApplicationHost.ps1*"", ""*Get-ChromeDump.ps1*"", ""*Get-ClipboardContents.ps1*"", ""*Get-ComputerDetail.ps1*"", ""*Get-FoxDump.ps1*"", ""*Get-GPPAutologon.ps1*"", ""*Get-GPPPassword.ps1*"", ""*Get-IndexedItem.ps1*"", ""*Get-Keystrokes.ps1*"", ""*Get-LSASecret.ps1*"", ""*Get-MicrophoneAudio.ps1*"", ""*Get-PassHashes.ps1*"", ""*Get-PassHints.ps1*"", ""*Get-RegAlwaysInstallElevated.ps1*"", ""*Get-RegAutoLogon.ps1*"", ""*Get-RickAstley.ps1*"", ""*Get-Screenshot.ps1*"", ""*Get-SecurityPackages.ps1*"", ""*Get-ServiceFilePermission.ps1*"", ""*Get-ServicePermission.ps1*"", ""*Get-ServiceUnquoted.ps1*"", ""*Get-SiteListPassword.ps1*"", ""*Get-System.ps1*"", ""*Get-TimedScreenshot.ps1*"", ""*Get-UnattendedInstallFile.ps1*"", ""*Get-Unconstrained.ps1*"", ""*Get-USBKeystrokes.ps1*"", ""*Get-VaultCredential.ps1*"", ""*Get-VulnAutoRun.ps1*"", ""*Get-VulnSchTask.ps1*"", ""*Get-WebConfig.ps1*"", ""*Get-WebCredentials.ps1*"", ""*Get-WLAN-Keys.ps1*"", ""*Gupt-Backdoor.ps1*"", ""*HTTP-Backdoor.ps1*"", ""*HTTP-Login.ps1*"", ""*Install-ServiceBinary.ps1*"", ""*Install-SSP.ps1*"", ""*Invoke-ACLScanner.ps1*"", ""*Invoke-ADSBackdoor.ps1*"", ""*Invoke-AmsiBypass.ps1*"", ""*Invoke-ARPScan.ps1*"", ""*Invoke-BackdoorLNK.ps1*"", ""*Invoke-BadPotato.ps1*"", ""*Invoke-BetterSafetyKatz.ps1*"", ""*Invoke-BruteForce.ps1*"", ""*Invoke-BypassUAC.ps1*"", ""*Invoke-Carbuncle.ps1*"", ""*Invoke-Certify.ps1*"", ""*Invoke-ConPtyShell.ps1*"", ""*Invoke-CredentialInjection.ps1*"", ""*Invoke-CredentialsPhish.ps1*"", ""*Invoke-DAFT.ps1*"", ""*Invoke-DCSync.ps1*"", ""*Invoke-Decode.ps1*"", ""*Invoke-DinvokeKatz.ps1*"", ""*Invoke-DllInjection.ps1*"", ""*Invoke-DowngradeAccount.ps1*"", ""*Invoke-EgressCheck.ps1*"", ""*Invoke-Encode.ps1*"", ""*Invoke-EventViewer.ps1*"", ""*Invoke-Eyewitness.ps1*"", ""*Invoke-FakeLogonScreen.ps1*"", ""*Invoke-Farmer.ps1*"", ""*Invoke-Get-RBCD-Threaded.ps1*"", ""*Invoke-Gopher.ps1*"", ""*Invoke-Grouper2.ps1*"", ""*Invoke-Grouper3.ps1*"", ""*Invoke-HandleKatz.ps1*"", ""*Invoke-Interceptor.ps1*"", ""*Invoke-Internalmonologue.ps1*"", ""*Invoke-Inveigh.ps1*"", ""*Invoke-InveighRelay.ps1*"", ""*Invoke-JSRatRegsvr.ps1*"", ""*Invoke-JSRatRundll.ps1*"", ""*Invoke-KrbRelay.ps1*"", ""*Invoke-KrbRelayUp.ps1*"", ""*Invoke-LdapSignCheck.ps1*"", ""*Invoke-Lockless.ps1*"", ""*Invoke-MalSCCM.ps1*"", ""*Invoke-Mimikatz.ps1*"", ""*Invoke-MimikatzWDigestDowngrade.ps1*"", ""*Invoke-Mimikittenz.ps1*"", ""*Invoke-MITM6.ps1*"", ""*Invoke-NanoDump.ps1*"", ""*Invoke-NetRipper.ps1*"", ""*Invoke-NetworkRelay.ps1*"", ""*Invoke-NinjaCopy.ps1*"", ""*Invoke-OxidResolver.ps1*"", ""*Invoke-P0wnedshell.ps1*"", ""*Invoke-P0wnedshellx86.ps1*"", ""*Invoke-Paranoia.ps1*"", ""*Invoke-PortScan.ps1*"", ""*Invoke-PoshRatHttp.ps1*"", ""*Invoke-PoshRatHttps.ps1*"", ""*Invoke-PostExfil.ps1*"", ""*Invoke-PowerDump.ps1*"", ""*Invoke-PowerShellIcmp.ps1*"", ""*Invoke-PowerShellTCP.ps1*"", ""*Invoke-PowerShellTcpOneLine.ps1*"", ""*Invoke-PowerShellTcpOneLineBind.ps1*"", ""*Invoke-PowerShellUdp.ps1*"", ""*Invoke-PowerShellUdpOneLine.ps1*"", ""*Invoke-PowerShellWMI.ps1*"", ""*Invoke-PowerThIEf.ps1*"", ""*Invoke-PPLDump.ps1*"", ""*Invoke-Prasadhak.ps1*"", ""*Invoke-PsExec.ps1*"", ""*Invoke-PsGcat.ps1*"", ""*Invoke-PsGcatAgent.ps1*"", ""*Invoke-PSInject.ps1*"", ""*Invoke-PsUaCme.ps1*"", ""*Invoke-ReflectivePEInjection.ps1*"", ""*Invoke-ReverseDNSLookup.ps1*"", ""*Invoke-Rubeus.ps1*"", ""*Invoke-RunAs.ps1*"", ""*Invoke-SafetyKatz.ps1*"", ""*Invoke-SauronEye.ps1*"", ""*Invoke-SCShell.ps1*"", ""*Invoke-Seatbelt.ps1*"", ""*Invoke-ServiceAbuse.ps1*"", ""*Invoke-SessionGopher.ps1*"", ""*Invoke-ShellCode.ps1*"", ""*Invoke-SMBScanner.ps1*"", ""*Invoke-Snaffler.ps1*"", ""*Invoke-Spoolsample.ps1*"", ""*Invoke-SSHCommand.ps1*"", ""*Invoke-SSIDExfil.ps1*"", ""*Invoke-StandIn.ps1*"", ""*Invoke-StickyNotesExtract.ps1*"", ""*Invoke-Tater.ps1*"", ""*Invoke-Thunderfox.ps1*"", ""*Invoke-ThunderStruck.ps1*"", ""*Invoke-TokenManipulation.ps1*"", ""*Invoke-Tokenvator.ps1*"", ""*Invoke-TotalExec.ps1*"", ""*Invoke-UrbanBishop.ps1*"", ""*Invoke-UserHunter.ps1*"", ""*Invoke-VoiceTroll.ps1*"", ""*Invoke-Whisker.ps1*"", ""*Invoke-WinEnum.ps1*"", ""*Invoke-winPEAS.ps1*"", ""*Invoke-WireTap.ps1*"", ""*Invoke-WmiCommand.ps1*"", ""*Invoke-WScriptBypassUAC.ps1*"", ""*Invoke-Zerologon.ps1*"", ""*Keylogger.ps1*"", ""*MailRaider.ps1*"", ""*New-HoneyHash.ps1*"", ""*OfficeMemScraper.ps1*"", ""*Offline_Winpwn.ps1*"", ""*Out-CHM.ps1*"", ""*Out-DnsTxt.ps1*"", ""*Out-Excel.ps1*"", ""*Out-HTA.ps1*"", ""*Out-Java.ps1*"", ""*Out-JS.ps1*"", ""*Out-Minidump.ps1*"", ""*Out-RundllCommand.ps1*"", ""*Out-SCF.ps1*"", ""*Out-SCT.ps1*"", ""*Out-Shortcut.ps1*"", ""*Out-WebQuery.ps1*"", ""*Out-Word.ps1*"", ""*Parse_Keys.ps1*"", ""*Port-Scan.ps1*"", ""*PowerBreach.ps1*"", ""*powercat.ps1*"", ""*PowerRunAsSystem.psm1*"", ""*PowerSharpPack.ps1*"", ""*PowerUp.ps1*"", ""*PowerUpSQL.ps1*"", ""*PowerView.ps1*"", ""*PSAsyncShell.ps1*"", ""*RemoteHashRetrieval.ps1*"", ""*Remove-Persistence.ps1*"", ""*Remove-PoshRat.ps1*"", ""*Remove-Update.ps1*"", ""*Run-EXEonRemote.ps1*"", ""*Schtasks-Backdoor.ps1*"", ""*Set-DCShadowPermissions.ps1*"", ""*Set-MacAttribute.ps1*"", ""*Set-RemotePSRemoting.ps1*"", ""*Set-RemoteWMI.ps1*"", ""*Set-Wallpaper.ps1*"", ""*Show-TargetScreen.ps1*"", ""*Speak.ps1*"", ""*Start-CaptureServer.ps1*"", ""*Start-WebcamRecorder.ps1*"", ""*StringToBase64.ps1*"", ""*TexttoExe.ps1*"", ""*VolumeShadowCopyTools.ps1*"", ""*WinPwn.ps1*"", ""*WSUSpendu.ps1*"") OR (ContextInfo=""*Invoke-Sharp*"" ContextInfo=""*.ps1*"")","",""
