City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
San Diego,PLUS,COMPLETED,2015-05-25 05:07:42 +0000 UTC,2015-05-25 05:15:35 +0000 UTC,32.807896379,-117.254222771,,2015-05-25 05:35:37 +0000 UTC,32.72951012,-117.170857955,,8.94,32,USD
San Diego,UberX,COMPLETED,2015-05-24 17:06:36 +0000 UTC,2015-05-24 17:08:48 +0000 UTC,32.810764457,-117.266419865,,2015-05-24 17:12:41 +0000 UTC,32.806090876,-117.252868591,,0.97,4.68,USD
Minneapolis - St. Paul,uberX,COMPLETED,2015-05-20 03:34:03 +0000 UTC,2015-05-20 03:38:05 +0000 UTC,44.9883187,-93.2549705,,2015-05-20 03:43:31 +0000 UTC,45.0011859,-93.2396951,,1.37,5,USD
Minneapolis - St. Paul,uberX,COMPLETED,2015-05-20 01:43:24 +0000 UTC,2015-05-20 01:47:04 +0000 UTC,45.001167767,-93.239761647,,2015-05-20 01:53:31 +0000 UTC,44.988399153,-93.255101619,,1.63,5,USD
Washington D.C.,uberX,DRIVER_CANCELED,2015-05-20 01:33:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Diego,UberX,COMPLETED,2015-05-13 10:02:01 +0000 UTC,2015-05-13 10:10:20 +0000 UTC,32.7426335,-117.1759528,,2015-05-13 10:24:15 +0000 UTC,32.8108176,-117.2663552,,9.60,16.18,USD
San Diego,UberX,COMPLETED,2015-05-13 05:10:06 +0000 UTC,2015-05-13 05:17:16 +0000 UTC,32.8106579,-117.2662868,,2015-05-13 05:33:02 +0000 UTC,32.7425593,-117.1759368,,9.76,16.72,USD
San Diego,UberX,COMPLETED,2015-05-12 06:38:30 +0000 UTC,2015-05-12 06:43:33 +0000 UTC,32.748348615,-117.131894343,,2015-05-12 07:07:04 +0000 UTC,32.81070922,-117.266328,,16.16,25.33,USD
San Diego,UberX,COMPLETED,2015-05-10 04:33:45 +0000 UTC,2015-05-10 04:35:53 +0000 UTC,32.797314313,-117.252461824,,2015-05-10 04:39:51 +0000 UTC,32.810694262,-117.266282678,,1.54,5.32,USD
San Diego,UberX,COMPLETED,2015-05-10 03:16:30 +0000 UTC,2015-05-10 03:24:11 +0000 UTC,32.811398297,-117.267140709,,2015-05-10 03:32:19 +0000 UTC,32.797552901,-117.251827223,,1.78,6.43,USD
San Francisco,uberX,COMPLETED,2015-05-07 21:08:14 +0000 UTC,2015-05-07 21:09:20 +0000 UTC,37.788669379,-122.398928991,,2015-05-07 21:46:38 +0000 UTC,37.614961644,-122.386684623,,15.01,36.24,USD
San Diego,PLUS,COMPLETED,2015-05-04 14:09:47 +0000 UTC,2015-05-04 14:20:48 +0000 UTC,32.810710771,-117.2663223,,2015-05-04 14:46:15 +0000 UTC,32.73155,-117.1965,,11.50,39,USD
San Diego,PLUS,COMPLETED,2015-04-29 04:55:16 +0000 UTC,2015-04-29 04:57:22 +0000 UTC,32.8487196,-117.2758705,,2015-04-29 05:05:27 +0000 UTC,32.8118188,-117.2675992,,2.94,14,USD
San Diego,PLUS,COMPLETED,2015-04-29 01:59:34 +0000 UTC,2015-04-29 02:02:34 +0000 UTC,32.81072,-117.2664,,2015-04-29 02:14:20 +0000 UTC,32.84597,-117.2728,,3.35,16,USD
San Diego,UberX,COMPLETED,2015-04-29 01:43:18 +0000 UTC,2015-04-29 01:46:16 +0000 UTC,32.808,-117.2542,,2015-04-29 01:49:50 +0000 UTC,32.810756997,-117.266350212,,0.99,4.63,USD
San Diego,UberX,CANCELED,2015-04-27 02:36:50 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Diego,UberX,COMPLETED,2015-04-27 00:29:10 +0000 UTC,2015-04-27 00:35:11 +0000 UTC,32.81071,-117.2664,,2015-04-27 00:37:53 +0000 UTC,32.807852794,-117.254093858,,0.89,4.37,USD
San Diego,UberX,COMPLETED,2015-04-24 08:01:10 +0000 UTC,2015-04-24 08:06:25 +0000 UTC,32.8083468,-117.2541529,,2015-04-24 08:09:40 +0000 UTC,32.8107712,-117.2663753,,0.95,4.52,USD
San Diego,UberX,COMPLETED,2015-04-24 05:51:49 +0000 UTC,2015-04-24 05:57:51 +0000 UTC,32.811317076,-117.266934682,,2015-04-24 06:01:02 +0000 UTC,32.80794,-117.2542,,0.96,4.53,USD
San Diego,UberX,COMPLETED,2015-04-19 07:04:24 +0000 UTC,2015-04-19 07:13:19 +0000 UTC,32.8078278,-117.2541846,,2015-04-19 07:17:06 +0000 UTC,32.810672,-117.2662631,,1.06,4.74,USD
San Diego,UberX,COMPLETED,2015-04-18 22:30:00 +0000 UTC,2015-04-18 22:37:25 +0000 UTC,32.811359321,-117.267046077,,2015-04-18 22:55:49 +0000 UTC,32.808470582,-117.24727694,,1.63,8.3,USD
San Diego,Black Car,COMPLETED,2015-04-17 06:42:32 +0000 UTC,2015-04-17 06:47:28 +0000 UTC,32.715497883,-117.159135528,,2015-04-17 07:07:47 +0000 UTC,32.81073,-117.2663,,12.07,57.97,USD
San Diego,Black Car,COMPLETED,2015-04-17 02:37:02 +0000 UTC,2015-04-17 02:49:07 +0000 UTC,32.810753561,-117.266355157,,2015-04-17 03:12:18 +0000 UTC,32.716022884,-117.160287285,,11.27,56.09,USD
San Diego,UberX,COMPLETED,2015-04-12 16:03:50 +0000 UTC,2015-04-12 16:10:03 +0000 UTC,32.8107532,-117.2663471,,2015-04-12 16:29:44 +0000 UTC,32.7311771,-117.2012708,,11.55,19.49,USD
San Diego,UberX,CANCELED,2015-04-12 15:56:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,5,USD
San Diego,UberX,COMPLETED,2015-04-10 03:17:31 +0000 UTC,2015-04-10 03:21:40 +0000 UTC,32.810988254,-117.266445346,,2015-04-10 03:27:34 +0000 UTC,32.83766,-117.2783,,2.19,6.43,USD
San Francisco,uberX,COMPLETED,2015-04-09 22:34:48 +0000 UTC,2015-04-09 22:40:35 +0000 UTC,37.788563138,-122.399282288,,2015-04-09 23:04:23 +0000 UTC,37.614824139,-122.386376588,,14.03,31.45,USD
San Diego,UberX,COMPLETED,2015-04-09 13:53:48 +0000 UTC,2015-04-09 14:02:04 +0000 UTC,32.810719404,-117.266359097,,2015-04-09 14:21:20 +0000 UTC,32.731631412,-117.196661225,,11.06,18.86,USD
San Diego,UberX,COMPLETED,2015-04-03 23:10:19 +0000 UTC,2015-04-03 23:22:38 +0000 UTC,32.810769402,-117.266329425,,2015-04-03 23:56:09 +0000 UTC,32.907514502,-117.177758189,,14.97,23.39,USD
San Diego,Black Car,COMPLETED,2015-04-03 04:42:37 +0000 UTC,2015-04-03 04:45:11 +0000 UTC,32.84615,-117.273,,2015-04-03 04:54:13 +0000 UTC,32.811753689,-117.267769352,,2.90,21.44,USD
San Diego,UberX,COMPLETED,2015-04-03 03:06:01 +0000 UTC,2015-04-03 03:12:29 +0000 UTC,32.8106773,-117.2663513,,2015-04-03 03:23:25 +0000 UTC,32.8459537,-117.2728799,,3.36,7.71,USD
San Francisco,uberX,COMPLETED,2015-04-02 21:38:23 +0000 UTC,2015-04-02 21:41:40 +0000 UTC,37.7885589,-122.3990833,,2015-04-02 22:15:33 +0000 UTC,37.6147727,-122.3861535,,14.76,50.14,USD
Houston,uberSELECT,COMPLETED,2015-03-31 20:16:05 +0000 UTC,2015-03-31 20:19:29 +0000 UTC,29.74935,-95.4715,,2015-03-31 20:57:14 +0000 UTC,29.98716,-95.33752,,28.32,82.92,USD
Houston,uberX,COMPLETED,2015-03-31 14:53:01 +0000 UTC,2015-03-31 14:59:42 +0000 UTC,29.74464,-95.47073,,2015-03-31 15:01:12 +0000 UTC,29.749559308,-95.471798675,,0.39,5.1,USD
Houston,uberX,COMPLETED,2015-03-31 01:19:45 +0000 UTC,2015-03-31 01:26:21 +0000 UTC,29.7385,-95.47083,,2015-03-31 01:34:42 +0000 UTC,29.7485,-95.4622,,1.53,5.1,USD
Houston,uberX,COMPLETED,2015-03-30 16:48:45 +0000 UTC,2015-03-30 16:56:00 +0000 UTC,29.986020802,-95.338783823,,2015-03-30 17:34:25 +0000 UTC,29.749721875,-95.471838322,,29.99,47.02,USD
San Diego,Black Car,COMPLETED,2015-03-27 04:38:24 +0000 UTC,2015-03-27 04:44:12 +0000 UTC,32.8468434,-117.2743569,,2015-03-27 04:54:08 +0000 UTC,32.8117109,-117.2671839,,3.03,22.22,USD
San Diego,PLUS,COMPLETED,2015-03-27 02:46:35 +0000 UTC,2015-03-27 02:52:48 +0000 UTC,32.810763284,-117.266394468,,2015-03-27 03:04:25 +0000 UTC,32.846216178,-117.272952972,,3.04,18,USD
San Diego,UberX,COMPLETED,2015-03-26 05:59:45 +0000 UTC,2015-03-26 06:03:07 +0000 UTC,32.80925605,-117.255487517,,2015-03-26 06:06:06 +0000 UTC,32.81192,-117.2676,,1.01,4,USD
San Diego,UberX,COMPLETED,2015-03-26 03:16:32 +0000 UTC,2015-03-26 03:20:04 +0000 UTC,32.809653645,-117.265038863,,2015-03-26 03:22:33 +0000 UTC,32.80781,-117.2543,,0.78,4,USD
San Diego,UberX,COMPLETED,2015-03-23 00:19:03 +0000 UTC,2015-03-23 00:29:24 +0000 UTC,32.810740024,-117.26635633,,2015-03-23 00:51:41 +0000 UTC,32.73143,-117.1965,,11.10,17.5,USD
San Diego,UberX,COMPLETED,2015-03-22 15:54:35 +0000 UTC,2015-03-22 16:00:35 +0000 UTC,32.8113003,-117.2668978,,2015-03-22 16:22:00 +0000 UTC,32.7114657,-117.1554511,,11.73,17.98,USD
San Diego,UberX,COMPLETED,2015-03-22 06:19:15 +0000 UTC,2015-03-22 06:26:23 +0000 UTC,32.712054,-117.1602078,,2015-03-22 06:50:27 +0000 UTC,32.8110755,-117.2667557,,11.19,17.91,USD
San Diego,UberX,CANCELED,2015-03-22 05:25:06 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,5,USD
San Diego,Black Car,COMPLETED,2015-03-22 03:41:27 +0000 UTC,2015-03-22 03:49:03 +0000 UTC,32.717042584,-117.150670057,,2015-03-22 03:54:02 +0000 UTC,32.711551474,-117.159853522,,1.00,15,USD
San Diego,UberX,COMPLETED,2015-03-21 04:41:51 +0000 UTC,2015-03-21 04:45:05 +0000 UTC,32.809309,-117.2565059,,2015-03-21 04:47:40 +0000 UTC,32.8107168,-117.2663767,,0.74,4,USD
San Diego,PLUS,COMPLETED,2015-03-21 03:15:22 +0000 UTC,2015-03-21 03:22:51 +0000 UTC,32.807037151,-117.260873057,,2015-03-21 03:26:29 +0000 UTC,32.809140966,-117.25668286,,0.48,8,USD
San Diego,PLUS,COMPLETED,2015-03-20 04:34:41 +0000 UTC,2015-03-20 04:37:54 +0000 UTC,32.84687,-117.2738,,2015-03-20 04:45:14 +0000 UTC,32.81107,-117.2668,,2.97,14,USD
San Diego,UberX,COMPLETED,2015-03-20 02:31:11 +0000 UTC,2015-03-20 02:40:32 +0000 UTC,32.811472393,-117.266995618,,2015-03-20 02:49:33 +0000 UTC,32.84623,-117.273,,2.96,6.97,USD
Houston,uberSELECT,COMPLETED,2015-03-19 17:24:52 +0000 UTC,2015-03-19 17:34:27 +0000 UTC,29.738478474,-95.470694946,,2015-03-19 18:09:46 +0000 UTC,29.98692,-95.33743,,29.29,81.47,USD
Houston,uberXL,CANCELED,2015-03-19 17:22:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
Houston,uberX,COMPLETED,2015-03-19 16:55:44 +0000 UTC,2015-03-19 17:06:16 +0000 UTC,29.749618742,-95.471873148,,2015-03-19 17:09:47 +0000 UTC,29.738496454,-95.470906338,,0.86,5.1,USD
Houston,uberX,COMPLETED,2015-03-19 13:30:01 +0000 UTC,2015-03-19 13:37:52 +0000 UTC,29.7384395,-95.4707842,,2015-03-19 13:41:00 +0000 UTC,29.7497336,-95.471877,,0.85,5.1,USD
Houston,uberX,COMPLETED,2015-03-19 05:31:36 +0000 UTC,2015-03-19 05:36:06 +0000 UTC,29.739612001,-95.470338883,,2015-03-19 05:46:00 +0000 UTC,29.73533,-95.43575,,3.14,7.08,USD
Houston,uberX,COMPLETED,2015-03-19 03:27:40 +0000 UTC,2015-03-19 03:32:17 +0000 UTC,29.7493916,-95.4615862,,2015-03-19 03:37:16 +0000 UTC,29.7385097,-95.4708606,,1.25,5.1,USD
Houston,uberX,DRIVER_CANCELED,2015-03-19 03:15:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
Houston,uberX,COMPLETED,2015-03-19 00:26:00 +0000 UTC,2015-03-19 00:33:31 +0000 UTC,29.73832,-95.4704452,,2015-03-19 00:42:57 +0000 UTC,29.7484964,-95.462151,,1.49,5.15,USD
Houston,uberX,COMPLETED,2015-03-18 20:32:23 +0000 UTC,2015-03-18 20:38:22 +0000 UTC,29.749382115,-95.471814936,,2015-03-18 20:41:10 +0000 UTC,29.7385,-95.47081,,0.83,5.1,USD
Houston,uberX,COMPLETED,2015-03-18 13:45:40 +0000 UTC,2015-03-18 13:52:09 +0000 UTC,29.738521844,-95.470694066,,2015-03-18 13:55:38 +0000 UTC,29.749369836,-95.471492736,,0.82,6.32,USD
Houston,uberX,COMPLETED,2015-03-17 20:31:17 +0000 UTC,2015-03-17 20:33:58 +0000 UTC,29.74954991,-95.471574312,,2015-03-17 20:36:34 +0000 UTC,29.738428154,-95.471054601,,0.83,5.1,USD
Houston,uberX,COMPLETED,2015-03-17 17:37:42 +0000 UTC,2015-03-17 17:43:10 +0000 UTC,29.753087712,-95.375550119,,2015-03-17 18:02:03 +0000 UTC,29.74971,-95.47205,,9.13,15.16,USD
Houston,uberX,COMPLETED,2015-03-17 16:16:18 +0000 UTC,2015-03-17 16:23:19 +0000 UTC,29.74987,-95.47159,,2015-03-17 16:38:59 +0000 UTC,29.752308656,-95.375316348,,10.54,16.25,USD
Houston,uberX,COMPLETED,2015-03-17 14:40:27 +0000 UTC,2015-03-17 14:46:00 +0000 UTC,29.73846,-95.47089,,2015-03-17 14:49:47 +0000 UTC,29.74937,-95.47174,,0.88,5.1,USD
Houston,uberX,COMPLETED,2015-03-16 22:38:45 +0000 UTC,2015-03-16 22:52:24 +0000 UTC,29.73856,-95.47074,,2015-03-16 23:12:13 +0000 UTC,29.74324,-95.39948,,4.69,10.32,USD
Houston,uberX,COMPLETED,2015-03-16 18:42:37 +0000 UTC,2015-03-16 18:55:52 +0000 UTC,29.98688,-95.34985,,2015-03-16 19:33:19 +0000 UTC,29.749522327,-95.471572056,,29.91,44.07,USD
Boston,uberXL,COMPLETED,2015-03-13 15:26:18 +0000 UTC,2015-03-13 15:35:34 +0000 UTC,42.35109,-71.06538,,2015-03-13 15:45:24 +0000 UTC,42.365136039,-71.022243602,,4.19,26.95,USD
Boston,UberX,CANCELED,2015-03-13 15:25:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
Boston,UberX,COMPLETED,2015-03-13 02:38:26 +0000 UTC,2015-03-13 02:42:26 +0000 UTC,42.349806838,-71.069792463,,2015-03-13 02:48:15 +0000 UTC,42.35115,-71.06554,,0.93,9.6,USD
Boston,UberX,COMPLETED,2015-03-12 23:58:20 +0000 UTC,2015-03-13 00:00:33 +0000 UTC,42.351148448,-71.065576836,,2015-03-13 00:04:12 +0000 UTC,42.35057,-71.0609,,0.26,5,USD
Boston,UberX,CANCELED,2015-03-12 23:57:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
Boston,UberX,COMPLETED,2015-03-12 11:36:51 +0000 UTC,2015-03-12 11:41:53 +0000 UTC,42.351245382,-71.065491289,,2015-03-12 11:57:44 +0000 UTC,42.37189,-71.05734,,3.46,14.26,USD
Houston,uberSELECT,COMPLETED,2015-03-11 20:35:43 +0000 UTC,2015-03-11 20:41:08 +0000 UTC,29.73848497,-95.470756553,,2015-03-11 21:27:32 +0000 UTC,29.98686,-95.33725,,28.54,86.01,USD
Houston,uberX,COMPLETED,2015-03-11 20:04:26 +0000 UTC,2015-03-11 20:11:30 +0000 UTC,29.7494068,-95.472129425,,2015-03-11 20:14:40 +0000 UTC,29.73846,-95.4708,,0.99,5.1,USD
Houston,uberX,COMPLETED,2015-03-11 18:00:21 +0000 UTC,2015-03-11 18:05:11 +0000 UTC,29.74909,-95.46673,,2015-03-11 18:07:33 +0000 UTC,29.749446488,-95.471602371,,0.43,5.1,USD
Houston,uberX,COMPLETED,2015-03-11 17:05:22 +0000 UTC,2015-03-11 17:14:50 +0000 UTC,29.7496902,-95.4724076,,2015-03-11 17:17:27 +0000 UTC,29.7491944,-95.4664126,,0.52,5.1,USD
Houston,uberX,COMPLETED,2015-03-11 16:07:36 +0000 UTC,2015-03-11 16:11:57 +0000 UTC,29.738506641,-95.470755877,,2015-03-11 16:15:21 +0000 UTC,29.74995,-95.47134,,0.85,5.1,USD
Houston,uberX,COMPLETED,2015-03-11 00:52:58 +0000 UTC,2015-03-11 00:57:24 +0000 UTC,29.7385,-95.47065,,2015-03-11 01:04:25 +0000 UTC,29.73829,-95.48407,,1.03,5.1,USD
Houston,uberX,COMPLETED,2015-03-10 22:18:14 +0000 UTC,2015-03-10 22:25:08 +0000 UTC,29.749691491,-95.471855672,,2015-03-10 22:29:08 +0000 UTC,29.738484719,-95.470776334,,1.03,5.1,USD
Houston,uberX,COMPLETED,2015-03-10 15:02:04 +0000 UTC,2015-03-10 15:13:17 +0000 UTC,29.739034865,-95.470619593,,2015-03-10 15:16:17 +0000 UTC,29.74966,-95.47173,,0.79,5.1,USD
Houston,uberX,COMPLETED,2015-03-10 01:04:36 +0000 UTC,2015-03-10 01:09:35 +0000 UTC,29.7402142,-95.4623933,,2015-03-10 01:16:20 +0000 UTC,29.7384947,-95.470872,,0.99,7.14,USD
Houston,uberX,COMPLETED,2015-03-09 23:11:30 +0000 UTC,2015-03-09 23:15:17 +0000 UTC,29.7379688,-95.4702394,,2015-03-09 23:17:31 +0000 UTC,29.7381161,-95.4642888,,0.36,9.59,USD
Houston,uberX,COMPLETED,2015-03-09 22:56:06 +0000 UTC,2015-03-09 23:00:19 +0000 UTC,29.749473813,-95.471945861,,2015-03-09 23:03:21 +0000 UTC,29.73848,-95.4707,,0.89,6.73,USD
Houston,uberX,COMPLETED,2015-03-09 17:31:57 +0000 UTC,2015-03-09 17:48:53 +0000 UTC,29.985839753,-95.338473106,,2015-03-09 18:27:53 +0000 UTC,29.74931,-95.47165,,29.24,46.26,USD
San Diego,Black Car,COMPLETED,2015-03-09 12:15:34 +0000 UTC,2015-03-09 12:29:25 +0000 UTC,32.810807079,-117.266367814,,2015-03-09 12:46:30 +0000 UTC,32.731216927,-117.203807049,,11.66,55.34,USD
San Diego,UberX,COMPLETED,2015-03-06 05:32:45 +0000 UTC,2015-03-06 05:43:29 +0000 UTC,32.84695,-117.2737,,2015-03-06 05:48:31 +0000 UTC,32.82972,-117.2783,,1.59,4.89,USD
Houston,uberX,COMPLETED,2015-03-05 18:20:47 +0000 UTC,2015-03-05 18:23:21 +0000 UTC,29.749768479,-95.47105453,,2015-03-05 18:57:28 +0000 UTC,29.986817837,-95.337388069,,28.44,39.16,USD
Houston,uberX,COMPLETED,2015-03-05 15:00:20 +0000 UTC,2015-03-05 15:04:43 +0000 UTC,29.7383248,-95.4705252,,2015-03-05 15:07:46 +0000 UTC,29.749318,-95.4721232,,0.88,5.92,USD
Houston,uberX,COMPLETED,2015-03-04 22:24:15 +0000 UTC,2015-03-04 22:27:12 +0000 UTC,29.74959,-95.47092,,2015-03-04 22:32:12 +0000 UTC,29.738548212,-95.470808856,,1.19,5.1,USD
Houston,uberX,COMPLETED,2015-03-04 16:52:50 +0000 UTC,2015-03-04 16:56:11 +0000 UTC,29.738465957,-95.470704781,,2015-03-04 16:59:07 +0000 UTC,29.74957,-95.47168,,0.82,5.1,USD
Houston,uberX,COMPLETED,2015-03-04 01:21:50 +0000 UTC,2015-03-04 01:26:18 +0000 UTC,29.738461501,-95.470496547,,2015-03-04 01:43:07 +0000 UTC,29.74321,-95.39953,,4.57,9.72,USD
Houston,uberX,COMPLETED,2015-03-03 23:19:23 +0000 UTC,2015-03-03 23:24:48 +0000 UTC,29.74814,-95.48628,,2015-03-03 23:35:12 +0000 UTC,29.738495532,-95.470911786,,1.69,5.52,USD
Houston,uberX,COMPLETED,2015-03-03 22:45:58 +0000 UTC,2015-03-03 22:51:56 +0000 UTC,29.749343265,-95.472186338,,2015-03-03 23:01:28 +0000 UTC,29.7482,-95.48622,,1.26,5.1,USD
Houston,uberX,CANCELED,2015-03-03 22:33:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
Houston,uberX,COMPLETED,2015-03-03 15:09:38 +0000 UTC,2015-03-03 15:13:18 +0000 UTC,29.738733994,-95.470650861,,2015-03-03 15:18:04 +0000 UTC,29.74935,-95.47217,,1.02,6.73,USD
Houston,uberX,COMPLETED,2015-03-03 01:46:20 +0000 UTC,2015-03-03 01:51:09 +0000 UTC,29.738296618,-95.470693171,,2015-03-03 01:58:28 +0000 UTC,29.74008,-95.50943,,2.71,6.19,USD
Houston,uberX,COMPLETED,2015-03-03 00:22:03 +0000 UTC,2015-03-03 00:27:32 +0000 UTC,29.749482698,-95.471765315,,2015-03-03 00:31:29 +0000 UTC,29.738427512,-95.470757559,,1.03,5.1,USD
Houston,uberX,COMPLETED,2015-03-02 18:19:22 +0000 UTC,2015-03-02 18:25:03 +0000 UTC,29.987468314,-95.338275042,,2015-03-02 19:01:35 +0000 UTC,29.749581101,-95.471895151,,28.77,42.65,USD
San Diego,UberX,COMPLETED,2015-03-02 12:57:05 +0000 UTC,2015-03-02 13:14:34 +0000 UTC,32.810700503,-117.266286342,,2015-03-02 13:34:14 +0000 UTC,32.731256993,-117.203785591,,11.75,26.03,USD
San Diego,UberX,COMPLETED,2015-03-02 05:07:55 +0000 UTC,2015-03-02 05:11:43 +0000 UTC,32.8034284,-117.2538658,,2015-03-02 05:15:53 +0000 UTC,32.8108299,-117.266492,,1.10,4.24,USD
San Diego,UberX,COMPLETED,2015-03-02 02:52:45 +0000 UTC,2015-03-02 03:03:20 +0000 UTC,32.810717057,-117.26640637,,2015-03-02 03:22:09 +0000 UTC,32.80322,-117.2538,,5.24,11.02,USD
New Jersey,uberX,COMPLETED,2015-02-26 21:08:21 +0000 UTC,2015-02-26 21:15:10 +0000 UTC,40.715527472,-74.033208098,,2015-02-26 21:37:54 +0000 UTC,40.69489,-74.17714,,12.83,32.6,USD
New Jersey,uberX,COMPLETED,2015-02-26 13:15:10 +0000 UTC,2015-02-26 13:19:05 +0000 UTC,40.72483,-74.03553,,2015-02-26 13:25:36 +0000 UTC,40.715528419,-74.033143418,,0.86,5,USD
New York City,UberX,COMPLETED,2015-02-26 06:15:08 +0000 UTC,2015-02-26 06:20:50 +0000 UTC,40.71317,-74.00943,,2015-02-26 06:30:58 +0000 UTC,40.72502,-74.0358,,4.41,36.49,USD
New Jersey,uberX,COMPLETED,2015-02-26 01:50:04 +0000 UTC,2015-02-26 01:55:14 +0000 UTC,40.725288643,-74.035847839,,2015-02-26 02:09:09 +0000 UTC,40.71251,-74.00781,,3.77,28.89,USD
New Jersey,uberX,COMPLETED,2015-02-26 00:33:27 +0000 UTC,2015-02-26 00:40:27 +0000 UTC,40.716563668,-74.035729654,,2015-02-26 00:47:28 +0000 UTC,40.72499,-74.03581,,0.79,6.2,USD
New Jersey,uberX,COMPLETED,2015-02-25 18:08:41 +0000 UTC,2015-02-25 18:11:21 +0000 UTC,40.7375,-74.0313,,2015-02-25 18:23:29 +0000 UTC,40.716906614,-74.033401329,,2.34,7,USD
New Jersey,uberX,COMPLETED,2015-02-25 13:41:00 +0000 UTC,2015-02-25 13:42:53 +0000 UTC,40.7320876,-74.0345972,,2015-02-25 13:49:33 +0000 UTC,40.7358938,-74.0295417,,1.53,5.13,USD
New Jersey,RUSH,COMPLETED,2015-02-25 13:27:31 +0000 UTC,2015-02-25 13:30:18 +0000 UTC,40.7250476,-74.0356381,,2015-02-25 13:35:40 +0000 UTC,40.7322188,-74.0354614,,0.88,5,USD
San Diego,UberX,COMPLETED,2015-02-23 02:33:22 +0000 UTC,2015-02-23 02:39:44 +0000 UTC,32.81072,-117.2664,,2015-02-23 02:58:52 +0000 UTC,32.73193798,-117.197048636,,11.06,16.89,USD
San Diego,UberX,COMPLETED,2015-02-22 16:27:57 +0000 UTC,2015-02-22 16:37:34 +0000 UTC,32.810806823,-117.266367716,,2015-02-22 16:55:00 +0000 UTC,32.710566946,-117.152835429,,12.06,17.58,USD
San Diego,UberX,COMPLETED,2015-02-21 10:30:25 +0000 UTC,2015-02-21 10:34:43 +0000 UTC,32.8078887,-117.2542341,,2015-02-21 10:38:20 +0000 UTC,32.8110338,-117.2664361,,1.18,4.22,USD
San Diego,UberX,COMPLETED,2015-02-21 07:07:38 +0000 UTC,2015-02-21 07:11:50 +0000 UTC,32.81084,-117.2664,,2015-02-21 07:30:09 +0000 UTC,32.71844,-117.1383,,12.46,36.99,USD
San Diego,UberX,COMPLETED,2015-02-21 05:37:25 +0000 UTC,2015-02-21 05:45:59 +0000 UTC,32.8115669,-117.2673386,,2015-02-21 05:53:34 +0000 UTC,32.8410094,-117.274181,,2.56,6.32,USD
San Diego,UberX,COMPLETED,2015-02-16 16:39:12 +0000 UTC,2015-02-16 16:40:47 +0000 UTC,32.718516667,-117.138198791,,2015-02-16 17:04:12 +0000 UTC,32.81235,-117.268,,12.53,28.21,USD
San Diego,,UNFULFILLED,2015-02-16 16:33:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,
San Diego,UberX,COMPLETED,2015-02-15 08:07:16 +0000 UTC,2015-02-15 08:12:25 +0000 UTC,32.807354992,-117.260800051,,2015-02-15 08:13:50 +0000 UTC,32.81073,-117.2663,,0.50,4,USD
San Diego,UberX,COMPLETED,2015-02-15 03:55:06 +0000 UTC,2015-02-15 04:03:12 +0000 UTC,32.81074082,-117.26633965,,2015-02-15 04:05:33 +0000 UTC,32.8063,-117.2545,,0.90,7.6,USD
San Diego,UberX,COMPLETED,2015-02-08 01:29:39 +0000 UTC,2015-02-08 01:34:33 +0000 UTC,32.807076364,-117.260941558,,2015-02-08 01:36:55 +0000 UTC,32.81116,-117.2663,,0.59,5.5,USD
San Diego,Black Car,COMPLETED,2015-02-07 22:24:19 +0000 UTC,2015-02-07 22:29:05 +0000 UTC,32.901842217,-117.242247881,,2015-02-07 22:55:58 +0000 UTC,32.80709,-117.2607,,10.38,54.26,USD
San Diego,UberX,COMPLETED,2015-02-07 18:23:56 +0000 UTC,2015-02-07 18:31:51 +0000 UTC,32.794696642,-117.254689476,,2015-02-07 18:58:45 +0000 UTC,32.903112997,-117.243186319,,10.52,17.74,USD
San Diego,UberX,COMPLETED,2015-02-07 17:52:50 +0000 UTC,2015-02-07 17:56:18 +0000 UTC,32.8106977,-117.2662977,,2015-02-07 18:01:37 +0000 UTC,32.7936895,-117.2544072,,1.45,4.8,USD
