bulletinNumber,bulletinProductId,hwEoxId,replacementProductId,replacementProductEoSaleDate,wasUpdated,resolutionStatus,resolutionHops
1181,WS-X5013=,167796,WS-X5530-E2A,2001-03-07,False,cycle_detected,2
1181,WS-X5013,167795,WS-X5530-E2A,2001-03-07,False,cycle_detected,2
EOL6613,WS-X6148-45AF,229968,C9600-SUP-1,,True,ok_null_eos,4
EOL5784,WS-X6148-RJ45V,176363,C9600-SUP-1,,True,ok_null_eos,4
EOL5784,WS-X6148-RJ21V,176360,C9600-SUP-1,,True,ok_null_eos,4
EOL5784,WS-F6K-VPWR,176354,C9600-SUP-1,,True,ok_null_eos,4
EOL6634,VIC2-2FXS,230006,NIM-2FXO,,True,ok_null_eos,2
EOL6634,VIC-2DID,230002,NIM-2FXO,,True,ok_null_eos,2
1163,GE-GBIC-SC-A,33336,GE-SX/LH-SC=,2001-02-01,False,no_mapping,1
EOL10934,SG500XG-8F8T-K9-G5,319336,C1300-16XTS,,True,ok_null_eos,4
EOL10934,SG500XG-8F8T-K9-CN,319335,C1300-16XTS,,True,ok_null_eos,4
EOL10934,SG500XG-8F8T-K9-BR,319334,C1300-16XTS,,True,ok_null_eos,4
EOL8679,ESA-C350-K9,275049,WSA-S696F-K9,2026-06-17,True,ok_future_eos,5
EOL6159,VWIC-2MFT-G703=,177102,VWIC2-2MFT-T1/E1=,2014-06-30,False,no_mapping,2
1147,WS-C3524-XL-A,171614,C9300-24T-A,,True,ok_null_eos,5
1147,WS-C3512-XL-A,171612,C9300-24T-A,,True,ok_null_eos,5
1147,WS-C2924M-XL-A,171609,C9300-24T-A,,True,ok_null_eos,5
2482,WS-C2980G-A,86921,C9300L-48PF-4X-E,,True,ok_null_eos,4
1714,WS-C3524-XL-EN,77900,C9300L-48PF-4X-E,,True,ok_null_eos,4
1714,WS-C3512-XL-EN,77897,C9300L-48PF-4X-E,,True,ok_null_eos,4
2315,WS-C2924M-XL-EN-DC,77850,C1300-16FP-2G,,True,ok_null_eos,4
2315,WS-C2924M-XL-EN,77847,C1300-16FP-2G,,True,ok_null_eos,4
840,WS-C2916M-XL,77824,C9300L-48PF-4X-E,,True,ok_null_eos,4
EOL6529,WS-SVC-CSG-1=,229285,WS-SVC-SAMI-BB-K9=,2016-06-10,False,no_mapping,1
EOL6529,WS-SVC-CSG-1,229283,WS-SVC-SAMI-BB-K9=,2016-06-10,False,no_mapping,1
EOL6529,WS-SVC-CSG-1=,229285,WS-SVC-SAMI-BB-K9=,2016-06-10,False,no_mapping,1
EOL6529,WS-SVC-CSG-1,229283,WS-SVC-SAMI-BB-K9=,2016-06-10,False,no_mapping,1
EOL6654,MCS-7845-I2-ECS1,230358,MCS-7845-I2-IPC2,2011-01-14,False,no_mapping,1
EOL6654,MCS-7845-I2-ECS2,230359,MCS-7845-I2-IPC2,2011-01-14,False,no_mapping,1
1423,BPX-BXM-T3-8=,23200,BPX-BXM-T3-12E,2004-10-15,False,no_mapping,1
EOL5824,15454-OC3I8-1310,175860,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5824,15454-OC34IR1310,175858,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5824,15454-OC12I4-1310,175849,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5824,15454-OC121LR1550,175847,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5824,15454-OC121LR1310,175845,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5824,15454-OC121IR1310,175843,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5537,15454-OC48LR1550A,174137,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5537,15454-OC48IR1310A,174135,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-60.6,174133,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-59.7,174131,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-58.9,174129,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-58.1,174127,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-57.3,174125,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-56.5,174123,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-55.7,174121,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-54.9,174119,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-54.1,174117,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-52.5,174115,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-51.7,174113,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-50.9,174111,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-50.1,174109,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-49.3,174107,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-48.5,174105,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-47.7,174103,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-46.9,174101,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-46.1,174099,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-44.5,174097,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-43.7,174095,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-42.9,174093,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-42.1,174091,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-41.3,174089,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-40.5,174087,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-39.7,174085,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-38.9,174083,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-38.1,174081,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-36.6,174079,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-35.8,174077,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-35.0,174075,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-34.2,174073,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-33.4,174071,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-32.6,174069,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-31.9,174067,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-31.1,174065,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-30.3,174063,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5539,15454-O48E-1-28.7,174061,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-60.61,18359,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-58.98,18357,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-57.36,18355,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-55.75,18353,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-54.13,18351,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-52.52,18349,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-50.92,18347,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-49.32,18345,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-47.72,18343,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-42.94,18341,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-41.35,18339,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-39.77,18337,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-38.19,18335,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-36.61,18333,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-35.04,18331,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-33.47,18329,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-31.90,18327,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
1775,15454-OC48E-30.33,18325,15454-MRC-I-12=,2019-02-26,False,no_mapping,1
EOL12972,ESA-C690-K9,457544,WSA-S696F-K9,2026-06-17,True,ok_future_eos,2
EOL12972,ESA-C390-K9,457539,WSA-S696F-K9,2026-06-17,True,ok_future_eos,2
1181,WS-X5156,167804,WS-X5530-E2A,2001-03-07,False,cycle_detected,2
1181,WS-U5531-FETX,167781,WS-X5530-E2A,2001-03-07,False,cycle_detected,2
1593,WS-U5535-FEFX-SMF=,180303,WS-X5239-RJ21,2003-04-29,False,no_mapping,1
1593,WS-U5535-FEFX-SMF,78356,WS-X5239-RJ21,2003-04-29,False,no_mapping,1
EOL5494,12810-CSC,164343,12000/16-AC-PEM=,2015-06-07,False,no_mapping,1
EOL13048,CGM-4G-LTE-GA=,458467,IRMH-WPAN-NA=,,True,ok_null_eos,2
EOL13048,CGM-4G-LTE-GA,458466,IRMH-WPAN-NA=,,True,ok_null_eos,2
EOL13227,C819G-LTE-LA-K9,464224,C1127-8PLTEP,,False,ok_null_eos,1
EOL6883,CDE200-2-500TXD-K9,235309,CB-16-12A500-4DSX,2012-10-04,False,no_mapping,1
EOL6883,CDE200-2-500TXA-K9,235308,CB-16-12A500-4DSX,2012-10-04,False,no_mapping,1
EOL8969,WS-X4306-GB,279959,C9400-LC-24XS,,True,ok_null_eos,3
EOL7380,WS-X4418-GB,251262,C9400-LC-24XS,,True,ok_null_eos,3
EOL8969,WS-X4306-GB=,279960,C9400-LC-24XS,,True,ok_null_eos,3
EOL7380,WS-X4506-GB-T=,251265,C9400-LC-24XS,,True,ok_null_eos,3
EOL7380,WS-X4418-GB=,251263,C9400-LC-24XS,,True,ok_null_eos,3
2804,15454-GBIC-LX,18277,ONS-GC-GE-ZX=,2015-09-01,False,no_mapping,1
1423,BPX-BXM-622=,23178,BPX-BXM-T3-12E,2004-10-15,False,no_mapping,1
1423,BPX-BXM-155-4=,23164,BPX-BXM-T3-12E,2004-10-15,False,no_mapping,1
1423,BPX-BXM-155-4,23163,BPX-BXM-T3-12E,2004-10-15,False,no_mapping,1
321,WS-C1143,77715,WS-X1483,2001-08-31,False,no_mapping,1
321,WS-C1144,77716,WS-X1483,2001-08-31,False,no_mapping,1
321,WS-C1141,77714,WS-X1483,2001-08-31,False,no_mapping,1
321,WS-C1131,77711,WS-X1483,2001-08-31,False,no_mapping,1
EOL6184,WIC-1ADSL-I-DG,180666,HWIC-1ADSL=,2012-06-22,False,no_mapping,2
EOL15068,UCSB-B200-M5=,546101,UCSX-210C-M7,,False,ok_null_eos,1
1235,BC-550100-J1=,152271,IGX-NPM-64B,2005-07-31,False,no_mapping,1
1235,BC-550100-J1,22697,IGX-NPM-64B,2005-07-31,False,no_mapping,1
EOL11045,AIR-SAP2602E-R-K9,320724,AIR-AP2802I-E-K9C,2022-10-31,False,no_mapping,1
EOL12446,AIR-CAP2702E-R-K9,402078,AIR-AP2802I-E-K9,2022-10-31,False,no_mapping,1
EOL11045,AIR-CAP2602E-R-K9,320373,AIR-AP2802I-E-K9C,2022-10-31,False,no_mapping,1
EOL13872,C6800-48P-SFP=,496416,C9600-SUP-1,,False,ok_null_eos,1
EOL13872,C6800-48P-SFP-XL=,496415,C9600-SUP-1,,False,ok_null_eos,1
EOL13872,C6800-48P-SFP-XL,496414,C9600-SUP-1,,False,ok_null_eos,1
EOL13872,C6800-48P-SFP,496411,C9600-SUP-1,,False,ok_null_eos,1
EOL11973,SG200-26FP-AU,366571,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12170,SLM2024T-UK,385894,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12170,SLM2024T-NA,385891,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL8212,WS-C4928-10GE,266018,WS-C4500X-F-32SFP+,2020-10-30,False,no_mapping,1
EOL8212,ME-4924-10GE,266017,WS-C4500X-F-32SFP+,2020-10-30,False,no_mapping,1
EOL1075,CWWLSE-1130-19-K9,31594,CWWLSE-1133-K9,2010-10-06,False,no_mapping,1
EOL10366,CRS-MSC-B=,310513,CRS-MSC400G=,2021-08-06,False,no_mapping,1
EOL10366,CRS-MSC-B,310511,CRS-MSC400G=,2021-08-06,False,no_mapping,1
EOL15388,CBS250-48T-4X-TW,556257,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-48T-4X-SP,556256,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-48T-4X-NA,556255,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-48T-4X-JP,556254,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-48T-4X-EU,556253,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-48T-4X-AU,556252,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-48T-4X-AR,556251,C1200-48P-4G,,False,ok_null_eos,1
EOL14561,ESS-2020-CON-B,530995,ESS-3300-NCP-A,,False,ok_null_eos,1
EOL14561,ESS-2020-CON,530994,ESS-3300-NCP-A,,False,ok_null_eos,1
EOL14800,A99-SFC-S=,539964,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL8602,15454-SFP12-4-IR=,275354,ONS-SI-2G-S1=,,False,ok_null_eos,1
EOL5824,15454-OC12I4-1310=,175850,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL5824,15454-OC121IR1310=,175844,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL9675,A9K-DC-PEM=,289381,A9K-DC-PEM-V2,,False,ok_null_eos,1
EOL15575,N9K-C92348GC-X,564909,N9K-C92348GC-FX3,,False,ok_null_eos,1
EOL14517,ONS-SI-2G-L2,529633,ONS-SI-2G-L1=,,False,ok_null_eos,1
EOL15264,IE-5000-16S12P=,552716,IE-9320-24T4X-E,,False,ok_null_eos,1
EOL15264,IE-5000-16S12P,552713,IE-9320-24T4X-E,,False,ok_null_eos,1
EOL14805,SF110D-16-NA,539630,CBS110-5T-D-EU,,False,ok_null_eos,1
EOL14635,SF110-16-NA,533018,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL13837,SG110-16-NA,497060,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL14653,MX64W-HW,532285,MX67-HW,,False,ok_null_eos,1
EOL13406,N9K-C9504-FM,472509,N9K-C9504-FM-E=,,False,ok_null_eos,1
EOL13598,C9117AXI-K,484074,C9130AXI-D,,False,ok_null_eos,1
EOL15317,CS-BRD75P-NR-K9=,557233,CS-BRDP55-K9=,,False,ok_null_eos,1
EOL12789,C897VA-M-K9,446093,C1117-4P,,False,ok_null_eos,1
EOL15446,SM-X-16G4M2X=,558683,C-SM-NIM-ADPT=,,False,ok_null_eos,1
EOL12672,SPA501G,442221,CP-7861-3PCC-K9=,,False,ok_null_eos,1
EOL15446,SM-X-40G8M2X,558684,C-SM-NIM-ADPT=,,False,ok_null_eos,1
EOL14660,NC55-5516-FC,533808,NC55-5516-FAN2,,False,ok_null_eos,1
EOL15597,CBS350-8MGP-2X-IN,564375,C1300-16XTS,,False,ok_null_eos,1
EOL15511,CBS350-8MGP-2X-BR,560883,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8MGP-2X-UK,556830,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8MGP-2X-SP,556829,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8MGP-2X-NA,556828,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8MGP-2X-JP,556827,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8MGP-2X-EU,556826,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8MGP-2X-AU,556825,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-8MGP-2X-AR,556824,C1300-16XTS,,False,ok_null_eos,1
EOL13598,C9117AXI-N,484075,C9130AXI-D,,False,ok_null_eos,1
EOL13669,AIR-AP1800I-T-K9,483951,C9105AXI-N,,False,ok_null_eos,1
EOL14635,SF110D-16HP-UK,533036,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL13837,SG110-16HP-UK,497073,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL15598,CBS250-24P-4X-IN,564292,C1200-48P-4G,,False,ok_null_eos,1
EOL15510,CBS250-24P-4X-BR,560845,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4X-UK,556130,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4X-TW,556129,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4X-SP,556128,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4X-NA,556127,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4X-JP,556126,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4X-EU,556125,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4X-AU,556124,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4X-AR,556123,C1200-48P-4G,,False,ok_null_eos,1
EOL14898,C1121X-8PLTEPWE,542157,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1121-8PLTEPWE,542149,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1117-4PMLTEEAWE,542134,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1117-4PLTEEAWE,542128,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1116-4PLTEEAWE,542121,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1113-8PLTEEAWE,542111,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1112-8PLTEEAWE,542104,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1111-8PLTELAWE,542074,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1111-8PLTEEAWE,542068,C1131X-8PWB,,False,ok_null_eos,1
EOL14898,C1101-4PLTEPWE,542034,C1131X-8PWB,,False,ok_null_eos,1
EOL13617,WS-C3650-24PD-L,484778,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13873,PWR-C1-1100WAC,524029,C9300-NM-4G=,,False,ok_null_eos,1
EOL13837,SF95D-08-IN,497049,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL13837,SF95D-05-IN,497047,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL15598,CBS250-24P-4G-IN,564291,C1200-48P-4G,,False,ok_null_eos,1
EOL15510,CBS250-24P-4G-BR,560844,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4G-UK,556113,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4G-TW,556112,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4G-SP,556111,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4G-NA,556110,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4G-JP,556109,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4G-EU,556108,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4G-AU,556107,C1200-48P-4G,,False,ok_null_eos,1
EOL15388,CBS250-24P-4G-AR,556106,C1200-48P-4G,,False,ok_null_eos,1
EOL13781,WAP361-A-K9,492966,CBW240AC-Q,,False,ok_null_eos,1
EOL15824,MS210-48LP-HW,580898,MS150-48LP-4X,,False,ok_null_eos,1
EOL15646,STACK-T3-50CM=,571084,C9300L-STACK-A=,,False,ok_null_eos,1
EOL13188,WS-C3850-24P-L,464053,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850R-48P-L,464166,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-48P-L,464118,C9300-24T-A,,False,ok_null_eos,1
EOL13188,WS-C3850-48F-L,464106,C9300-24T-A,,False,ok_null_eos,1
EOL11178,HWIC-4T=,322576,NIM-2FXO,,False,ok_null_eos,1
EOL15358,WS-C3560CX-8XPD-S,555850,C9200CX-8UXG-2X-A,,False,ok_null_eos,1
EOL15646,STACK-T3-1M=,571079,C9300L-STACK-A=,,False,ok_null_eos,1
EOL13603,WS-C2960X-24PD-L,484650,C9200L-24T-4G,,False,ok_null_eos,1
EOL14805,SF110D-08-AU,539625,CBS110-5T-D-EU,,False,ok_null_eos,1
EOL13837,SG110D-08-AU,497102,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL11760,D9865-H-PAL-EU,348038,D9865-PAL-EU,,False,ok_null_eos,1
EOL11760,D9865-H-NTSC-NA,348037,D9865-PAL-EU,,False,ok_null_eos,1
EOL11760,D9865-H-AFRTS,348036,D9865-PAL-EU,,False,ok_null_eos,1
EOL11760,D9865-D-PAL-EU,348035,D9865-PAL-EU,,False,ok_null_eos,1
EOL11760,D9865-D-NTSC-NA,348034,D9865-PAL-EU,,False,ok_null_eos,1
EOL15266,IE-2000-8TC-G-N,552969,IE-3105-18T2C-E,,False,ok_null_eos,1
EOL14636,SG220-26-K9-AR,532947,CBS220-24P-4G-EU,,False,ok_null_eos,1
EOL15597,CBS350-24T-4X-IN,564363,C1300-16XTS,,False,ok_null_eos,1
EOL15511,CBS350-24T-4X-BR,560873,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-UK,556611,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-TW,556610,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-SP,556609,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-NA,556608,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-JP,556607,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-EU,556606,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-CN,556605,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-AU,556604,C1300-16XTS,,False,ok_null_eos,1
EOL15389,CBS350-24T-4X-AR,556603,C1300-16XTS,,False,ok_null_eos,1
EOL15390,C1000-24T-4X-L,555963,C1300-16FP-2G,,False,ok_null_eos,1
EOL13606,DS-X9718-FAB1,485023,DS-X9710-FAB3,,False,ok_null_eos,1
EOL15223,CS-KIT-MINI-NR-K7,552335,CS-CODEC-EQ-NR=,,False,ok_null_eos,1
EOL13626,ASR1013=,481152,ASR1009-X,,False,ok_null_eos,1
EOL15630,UCSB-B200-M6=,569417,UCSX-9508,,False,ok_null_eos,1
EOL15068,UCSB-B200-M5=,546101,UCSX-210C-M7,,False,ok_null_eos,1
EOL15816,UCSC-C225-M6N=,580431,UCSC-C245-M8SX,,False,ok_null_eos,1
EOL15321,A99-32X100GE-TR,553543,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL15233,UCSC-M-V5Q50G=,552523,UCSC-M-V5D200GV2,,False,ok_null_eos,1
EOL9675,A9K-2KW-DC=,289375,A9K-DC-PEM-V2,,False,ok_null_eos,1
EOL9675,A9K-1.5KW-DC=,289373,A9K-DC-PEM-V2,,False,ok_null_eos,1
EOL13837,SG110-16-AU,497054,CBS110-8PP-D-AU,,False,ok_null_eos,1
EOL14647,CS-ROOM55-NR-K9,533825,CS-BRDP55-K9,,False,ok_null_eos,1
EOL15317,CS-BRD55P-NR-K9,557214,CS-BRDP55-K9=,,False,ok_null_eos,1
EOL15071,WS-C2960CX-8PC-L,546517,C9200CX-12T-2X2G-E,,False,ok_null_eos,1
EOL13617,WS-C3650-48TQ-L,484877,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13617,WS-C3650-48TD-L,484868,C9300L-48PF-4X-E,,False,ok_null_eos,1
EOL13669,AIR-AP1800I-G-K9,483935,C9105AXI-N,,False,ok_null_eos,1
EOL15269,1783-HMS8TG8EG4CGR,552695,1783-MMS10,,False,ok_null_eos,1
EOL15269,1783-HMS4SG8EG4CGR,552686,1783-MMS10,,False,ok_null_eos,1
EOL15269,1783-HMS4EG8CGR,552683,1783-MMS10,,False,ok_null_eos,1
EOL5831,15454E-L64.2-1=,176461,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5831,15454E-L64.2-1,176460,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5826,15454-OC192-LR2=,175853,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL4011,15600-192L4LR1550,173613,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL11178,PVDM3-32=,322637,NIM-2FXO,,False,ok_null_eos,1
EOL11178,PVDM3-32,322636,NIM-2FXO,,False,ok_null_eos,1
EOL11178,PVDM3-16=,322628,NIM-2FXO,,False,ok_null_eos,1
EOL11178,PVDM3-16,322627,NIM-2FXO,,False,ok_null_eos,1
EOL15321,A99-32X100GE-SE=,553542,A9K-20HG-FLEX-TR=,,False,ok_null_eos,1
EOL15230,UCSB-B480-M5=,552470,UCSX-410C-M7,,False,ok_null_eos,1
EOL13781,WAP581-I-K9,492997,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP581-B-K9,492990,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP571-I-K9,492983,CBW240AC-Q,,False,ok_null_eos,1
EOL13781,WAP571-B-K9,492977,CBW240AC-Q,,False,ok_null_eos,1
EOL14636,SG220-26P-K9-NA,532969,CBS220-24P-4G-EU,,False,ok_null_eos,1
EOL14636,SF220-24P-K9-NA,532919,CBS220-24P-4G-EU,,False,ok_null_eos,1
EOL14637,SF250-24P-K9-NA,532863,CBS220-24P-4G-EU,,False,ok_null_eos,1
EOL15320,ASR-9901,553559,ASR-9902=,,False,ok_null_eos,1
EOL14473,ASR-9001=,524539,ASR-9902=,,True,ok_null_eos,2
EOL14473,ASR-9001-S=,524534,ASR-9902=,,True,ok_null_eos,2
EOL14473,ASR-9001-S,524531,ASR-9902=,,True,ok_null_eos,2
EOL14473,ASR-9001,524511,ASR-9902=,,True,ok_null_eos,2
EOL11178,VIC3-2E/M,322684,NIM-2FXO,,False,ok_null_eos,1
EOL15267,1783-BMS20CGN,552671,1783-CMS6P,,False,ok_null_eos,1
EOL15177,DN2-HW-APL-XL,549768,DN3-HW-APL-XL,,False,ok_null_eos,1
EOL14827,CISCO5930-K9,540216,ESR-6300-LIC-K9,,False,ok_null_eos,1
EOL13217,WS-X4748-SFP-E,464422,C9400-LC-24XS,,False,ok_null_eos,1
EOL13217,WS-X4640-CSFP-E,464389,C9400-LC-24XS,,False,ok_null_eos,1
