domain,Category,Score
letitbits.info,35,125
letmetesthosting.info,1,107
letmetry.zapto.org,1,102
letsgetfreemovies.info,1,67
leu.su,27,126
leu.su,15,30
levartnetcom.net,1,122
lew.sums.pl,29,127
lfiles3.brothersoft.com,35,89
lfirk.org,1,117
lfirk.org,29,127
lfking2008.3322.org,1,92
lflwk.com,1,82
lflwk.com,29,127
lg-pc-suite.sd.softonic.fr,5,117
lgasecurityconference.com,1,27
lh478.f3322.org,1,105
lhlkjlkhjk456.f3322.org,1,45
li.merts.pl,29,127
librairiesapio.be,1,67
librecad.sd.softonic.de,5,60
libreoffice.sd.softonic.com.br,5,40
licensecrawler.sd.en.softonic.com,5,95
licke.net,1,107
lid.gbil.ru,29,127
liderancaspoliticas.com.br,1,127
lidercraft.ru,35,53
lidochinatown.com,13,45
lidyareklam.com.tr,1,122
lif0n0pus.org,1,122
lifeint.com.au,1,127
light.wiseie.com,35,113
lightload.ru,1,117
lightscribe-system-software.sd.softonic.it,5,92
lightworksnle.sd.en.softonic.com,5,67
ligosmartit.com,30,83
liiiss.su,27,115
likeorders.com,29,127
likun1973.3322.org,1,27
limamentor.com,35,111
limanx.dlinkddns.com,1,27
limewire-music.sd.en.softonic.com,5,40
limewire-turbo.sd.en.softonic.com,5,42
limewiregold.com,35,123
limited.000space.com,1,87
limitlessproducts.org,1,37
lincheng56.3322.org,1,122
lindasdivas.angelfire.com,35,119
line.sd.en.softonic.com,5,112
lineage-2-goddess-of-destruction.sd.softonic.com.br,5,45
linear.com,35,117
lineukinternet.biz,35,69
lingoes.cn,35,111
lingpao.365doc.info,35,125
lingpao.pcdogs.info,35,125
lingpao.pk2012.info,35,125
lingtian.ns1.v588.com,1,75
linguistic-tree-constructor.sd.softonic.com,5,45
link.androidantivirusfree.org,1,122
link.androidantivirusfree.org,37,122
link8.3322.org,1,47
linkdirectionsite.site11.com,1,77
linkedin-online.rumahweb.org,1,67
linkmask.co.cc,27,108
linkmask.co.cc,29,127
linkshots.net,1,52
linux.prokon.com,1,60
lions.pax0r.info,9,70
lioufeng.tk,27,103
list.control-dns.org,29,127
litecam.sd.softonic.com,5,122
litecoin.tw,40,92
litepc.co.kr,5,22
litepool.ru,40,87
liteworns.com,1,87
little-alchemy.sd.softonic.fr,5,127
liu664952751.3322.org,1,117
liufengxi.3322.org,1,82
liulei741.124108.168.bz,1,42
liuyanhua521.3322.org,1,117
liuyue4189.3322.org,1,27
live-for-speed.sd.en.softonic.com,5,80
live-for-speed.sd.softonic.pl,5,117
live.sysinternals.com,35,107
livechatagent.com,1,85
livecleaner.co.kr,24,123
livecleaner.co.kr,5,107
livedd.com,24,53
livedns.redirectme.net,1,97
livedriverget.info,5,127
livedrivernet.info,5,122
livedriverset.info,5,127
livelife-eg.com,1,127
liveresponsesite.com,1,50
livesecureupdate.com,1,127
livestockmanagers.com,35,125
livestreamingsports.tv,1,40
livetools.co.kr,35,101
livingplay.com,5,62
livitycon.ae,1,42
liyongyong88.3322.org,1,52
lj1009777241.eicp.net,1,82
lj1202.3322.org,1,72
lji.cc,28,74
ljorscozrgpfxorroqstaealnmv.com,1,112
ljosmidlun.is,1,90
lkjhgf123.3322.org,1,25
lkrgklrggr.in,1,127
ll.kerit.pl,29,127
ll13.com.cache.01cdn.com,35,77
ll47.tk,27,107
lldpoyrzfi.com,29,127
lldtmn7.cosanne.net,1,92
lldtmn7.cosanne.net,29,127
lldufjforr.info,1,57
lldufjforr.info,29,127
lljddxpztuwuwktmjtshvcob.com,1,112
lllee.bl.ee,1,35
llmdz.net,1,77
llmdz.net,29,127
lloyds.xoom.it,35,103
lluvia-de-albondigas-demo.sd.softonic.com,5,35
lm.beilequ.com,35,127
lm.dugeman.com,35,125
lmk1.0pu.ru,1,37
lnn.maft.at,29,127
lntvaldel.com,1,122
lnveupxvkdeprrwzxlydlroz.biz,1,127
load-best.ru,1,102
load.software-storedigital.ru,1,122
load.turbogames.ru,35,87
load1337.biz,1,37
load2sf.ru,1,92
loader.adpush.cn,5,107
loader.cz.cc,27,92
loadflies.ru,1,122
loading5.3322.org,1,87
loadmoney.ru,5,117
loadoutblog.com,1,92
loads.torrent-page.ru,1,127
loadsoftfile.ru,1,107
local5.yesmessenger.com,35,127
localhost0x2.net,1,45
locasem.com.br,35,125
locator.realtimegaming.com,6,127
locator2608.com,1,22
locizdtruasf.biz,1,92
locknum.3322.org,1,97
locpek.biz,1,122
locpek.biz,29,127
lofocigeced.com,24,94
lofohejav.com,24,112
lofohejav.com,1,47
log-paper.sd.softonic.it,5,120
log.2dt.net,1,97
log.2dt.net,9,121
log.de.drivecleaner.com,24,125
log.it.winantivirus.com,24,75
log.jkgame888.com,1,122
log.onmuz.com,5,40
log.ttsunion.com,5,40
logging.gamehouse.com,5,122
loggod.com,1,65
logiccircuit.sd.softonic.com,5,30
logiciels-espions.fr,35,119
login-secure.servehttp.com,1,107
login-secure.servehttp.com,35,79
login.diezw.com,1,107
login.glogin.icq.net,9,126
login.kugou.com,15,120
login.messaging.aol.com,9,107
login.mmiku.com,35,103
logipole.com,35,123
logitech-louk.navisite.net,35,109
logitech-viva.navisite.net,35,127
logix-software.com,35,93
logmein-it-reach.sd.softonic.com.br,5,127
logmeinrescue-enterprise.logmein.com.akadns.net,30,111
logo-design-studio.sd.softonic.fr,5,77
logodof.net,37,122
logs.issnbgkit.net,1,117
logsanywhere.com,1,122
logsanywhere.com,35,123
logsanywhere.com,4,122
logsviewer.com,1,52
logunasens30.in,1,117
loirex100.com,1,37
lojadevariedade.com,1,122
lol.pcgu.tk,27,48
lol.thesunisout.info,1,47
lol.thesunisout.info,9,111
lolcantpwnme.net,9,98
lold.su,9,101
loldoom.pw,1,82
lolitkaa.za.pl,35,65
lolsuper.tk,27,123
lolxone.com,35,89
lometr.pl,29,127
lonelyboy85.no-ip.biz,1,92
long.nhatnghe.vn,35,73
longgad.tk,27,79
longhu515.3322.org,1,37
lookasjames.000space.com,1,112
loopimports09.com.br,35,107
loostehran.3eeweb.com,1,117
lopesoft.com,35,102
lopibobuheqixi.com,24,79
lordcastro.jino.ru,1,77
lordfish.net,1,50
lordkalashnikov.ru,35,95
lordonly.net,1,25
lordwin.3eeweb.com,1,117
lorfoss.cz.cc,1,77
lorfoss.cz.cc,27,117
lorlomcen.ce.ms,27,94
los-sims-2-disenador-de-casas.sd.softonic.com,5,85
loskk.pp.ua,35,75
lospoh.ce.ms,27,71
lostkinofilm.ru,15,30
lostming.biz,35,81
lostpassword.com,35,75
lotosafety.co.uk,1,45
lotosafety.co.uk,35,125
lotr-the-battle-for-middle-earth-ii.sd.en.softonic.com,5,122
lotto.sd.softonic.pl,5,127
lotusgraf.hr,1,42
louvoreseterno.com,29,127
love1004.gicp.net,1,25
lovecatalog.comlu.com,1,72
lovestogarden.com,1,117
lovings.technigoyous.net,1,122
lovings.technigoyous.net,9,126
lowdiff.ltcrabbit.com,40,57
lowerthepriceapp.in,35,115
lowerthepriceapp.in,5,65
lowpricedtones.com,38,100
lpbmx.ru,1,127
lpiz.ru,35,111
lpp314.kuai999.net,35,53
lpseua.biz,29,127
lpshu.biz,29,127
lqc.9kusddaily.com,1,112
lrat.egozda.com,1,25
lrby.informat1onupd.info,1,35
lsa.25u.com,1,30
lsdfjoi.ingaviko.net,35,88
lsdfjoi.ingaviko.net,7,59
lsm9naw7opblj4lg8cll3mp.forexforum.gen.tr,35,127
lsp-test-nax.ind.in,24,97
lt.it360.biz,35,63
ltc-eu.give-me-coins.com,40,107
ltc.chickenkiller.com,9,83
ltc.cryptoworld.eu,40,112
ltc.give-me-coins.com,40,127
lthnvbepjvworeawsvoozeagq.com,1,65
ltq42779.3322.org,1,82
ltvu.edu.vn,1,87
ltwswwbl.myftp.org,1,55
ltwswwbl.myftp.org,7,91
lucabert.esy.es,1,102
lucasbands.netau.net,1,107
lucasbands.netau.net,35,119
lucenaliceplukkendedag.nl,1,127
lucidlink-wireless-lan-security.sd.en.softonic.com,5,30
lucky.maweb.eu,1,85
luckyart23.url.ph,1,27
luckykim1.3322.org,1,77
luckyold.webatu.com,1,127
luckys1.net63.net,1,122
luckywire.sd.softonic.com,5,45
lucubrb.tk,35,71
lucubrb.tk,27,99
ludi3721.3322.org,1,47
lumanari.ro,1,77
lumenx.h4ck.me,35,107
lumenx.h4ck.me,4,50
luminance.sd.softonic.de,5,40
luna1.pw,9,99
lunacy-parser.co.cc,27,49
lunacy-parser.co.cc,29,50
luqiuhai.3322.org,1,67
lusitania.no-ip.org,1,42
luxmakes.6te.net,1,97
luxor-3.sd.en.softonic.com,5,127
lvtg.ctrh.biz,1,67
lw.pixub.com,35,117
lwpro.pixub.com,35,111
lyceumbv.wz.cz,1,45
lyj.9kusddaily.com,1,102
lykef.eu,1,55
lykil.eu,1,82
lyman.eu,1,82
lymos.eu,1,82
lymysan.com,1,122
lyp26.com,24,35
lypacomipe.com,24,82
lyqin2543.3322.org,1,47
lyqqg.com,1,117
lyqqg.com,29,127
lyran.eu,1,82
lyricsseeker.sd.en.softonic.com,5,32
lyruwed.info,1,45
lyruwed.info,29,127
lyryfyd.com,1,112
lysen.eu,1,82
lyset.eu,1,82
lyseven.info,1,25
lysovidacyx.eu,1,72
lysyfyj.com,1,47
lysynur.com,1,112
lyxos.eu,1,55
lz.zp.ua,1,127
lz32309385.d60.80data.net,1,122
lzr.cc,35,78
m-001.net,37,122
m-l1g.net,37,122
m-torrent.ru,15,107
m-u-g-e-n.sd.softonic.com.br,5,65
m-u-g-e-n.sd.softonic.fr,5,80
m.airchina.com,9,28
m.batangicon.net,35,123
m.bticons.com,35,83
m.jamtes.com,1,27
m.jamtes.com,9,107
m.jiayuanxin.com,35,83
m.uploadedit.com,35,121
m001.djs3.2012djs.net,1,112
m01.i07.arnic.hadns.net,35,115
m01.i08.arnic.hadns.net,35,123
m1.035668.com,35,123
m12370.nb.host192-168-1-2.com,1,122
m18426.nb.host192-168-1-2.com,1,122
m1ne.d0wnl0ad-minecraft.ru,1,77
m1t1grgrsi281131fkh27hh.fm.gen.tr,35,117
m29087.nb.host192-168-1-2.com,1,117
m2comunicacion.com,1,127
m2comunicacion.com,35,127
m2pr.org,1,102
m32.no-ip.info,1,45
m3dfqgkbntv4bks1nv1e4pw.fairchildipc.org,35,88
m4ndr4k.zapto.org,1,45
m9152.nb.host192-168-1-2.com,1,35
m9h.de,1,62
mabook.org,35,125
mac-os-x-lion-skin-pack-xp.sd.nl.softonic.com,5,102
mac-os-x-snow-leopard-theme.sd.en.softonic.com,5,127
mac.lzgzs.com,35,101
macarrao.no-ip.info,1,107
macdrive.ud.en.softonic.com,5,77
macecraft.com,35,113
macedonia.my1.ru,1,127
machete-lite.sd.softonic.it,5,127
machimaks.nut.cc,1,107
macrium-reflect.sd.en.softonic.com,5,92
macro-mania.sd.en.softonic.com,5,107
macro-scheduler.sd.en.softonic.com,5,80
macrobject.com,35,113
macromedia-captivate.sd.en.softonic.com,5,90
macromedia-homesite.sd.en.softonic.com,5,77
macros0ft.com,29,100
mad-rood.co.cc,9,94
mad-rood.co.cc,29,127
madafaka1337.no-ip.biz,1,77
madcapphotoworks.com,1,117
madeinheavenkids.com,1,40
madetoday.net,1,102
madunixxx.ru,35,83
maellisromance.com,1,127
mafia-the-city-of-lost-heaven.sd.en.softonic.com,5,75
mafiaidol.myvnc.com,1,47
magavolcharacoo.com,29,127
magayo-world-time-weather.sd.en.softonic.com,5,37
magazin.zavoddebila.com,1,122
magazin.zavoddebila.com,9,126
magic-desktop.sd.nl.softonic.com,5,122
magic-dvd-copier.sd.en.softonic.com,5,100
magic-music-workshop.sd.en.softonic.com,5,112
magic-pack.com,35,115
magic-the-gathering-online.sd.softonic.de,5,122
magicaljellybean.com,35,123
magiccare.net,1,117
magiccare.net,35,123
magicdisc.sd.softonic.com.br,5,85
magiciso.com,35,105
magicpartitionrecovery.sd.softonic.de,5,65
magicuresoft.com,35,111
magicvideo.net,35,86
magix-digital-dj.sd.softonic.fr,5,72
magix-filme-auf-cd-dvd.sd.softonic.de,5,85
magix-funpix-maker.sd.softonic.de,5,55
magix-music-maker-rock-edition.sd.softonic.com,5,90
magix-music-maker.sd.softonic.fr,5,87
magix-video-deluxe.sd.softonic.it,5,122
magix-video-easy.sd.softonic.fr,5,127
magix-video.sd.softonic.it,5,95
magnifiquenails.be,1,105
mahboldz.no-ip.biz,1,117
mahsms.ir,35,83
maiabeaniaia.no-ip.biz,35,68
mail.madobe.net,35,125
mail.picturespace.org,1,127
mail.vspcord.com,9,99
mail.vspcord.com,29,127
mailaccaunt1.co.cc,1,97
mailaccaunt1.co.cc,27,121
mailaccaunt1.co.cc,29,127
mailpassword.sd.nl.softonic.com,5,55
mailtotalcheck.com,35,113
mailyahoo.f3322.org,1,52
maimerdt.com,1,45
mainadd.com,35,79
mainkhrywp.ru,40,97
majiastic.com,35,89
majorgeeks.mirror.internode.on.net,35,99
makemegood24.com,1,127
makemkv.sd.en.softonic.com,5,65
malasius.gixx.ru,1,70
malayalamradio.fm,1,112
malck.no-ip.biz,1,92
malcolmxow.com,24,127
malcolmxow.com,1,127
malibubartender.com.br,35,61
malidini.com,1,87
malika987.no-ip.info,1,82
malimets.clan.su,27,122
malindrus.tk,1,95
malindrus.tk,27,126
malware-scanner.sd.en.softonic.com,5,52
malwarebytes-anti-malware-pro.sd.en.softonic.com,5,65
malwaredomainlist.co.in,1,127
mamball.w.pw,35,91
mamball.w.pw,6,30
mame.sd.softonic.com.br,5,105
managed.velocitynetwork.net,30,94
management-ware.net,35,125
manayernajd.com,1,127
mandarin.mistralaucanada.com,1,80
mangokit.com,1,52
manihypnosis.com,1,127
manjena.com,1,112
manosky.usa.cc,1,32
manslover.no-ip.biz,1,122
mantou888.f3322.org,35,123
manualinfo.cc,1,122
manualyures.com,1,37
many.su,28,115
mao.duduok.net,1,92
mao123.3video.cn,1,57
maoudkor.ru,37,122
map-games.ru,15,30
mapix-antivirus.sd.en.softonic.com,5,87
maplee.3322.org,1,82
maples.cl,1,67
mapr.cc,1,92
mapr.cc,28,126
mar-y-sol.com,1,92
mararu.ro,1,122
maravic.info,1,57
marble-blast-gold.sd.en.softonic.com,5,127
march.aranematsccont.biz,9,84
marchsf.com,1,107
marcosi68.no-ip.biz,1,72
margaretelemelefresh.com,1,92
mariianneluca.dolygo.com.ar,1,102
mariogames.softendo.com,35,125
marionhousestoday.com,1,87
marka-brom.com,1,127
marker23.net78.net,27,122
marketingemails.com.au,1,122
marklawllc.com,1,85
marklawllc.com,35,121
markmark.no-ip.org,1,80
mars.servemp3.com,1,40
marseillesoft.com,35,125
marshallsoftware.com,1,97
marthanovira.com,1,127
marthanovira.com,35,125
marthomitesmatrimony.com,1,40
martinperumalil.com,1,45
martix.3322.org,1,37
mas-cote-suze.com,35,61
mashuang5210.3322.org,35,71
masiania.96.lt,6,20
mask11.no-ip.biz,1,92
masoombacha.no-ip.info,1,102
massive.sd.softonic.de,5,102
master-stroi76.ru,1,82
master.dl.sourceforge.net,35,97
master.itemdb.com,37,52
mastercash237239.servehttp.com,29,127
masterdomain.dothome.co.kr,35,63
mastermetin2.tk,27,99
mastermis.cu.cc,1,72
mastermis.cu.cc,27,116
mastermis.cu.cc,7,52
mastr.ciki.me,1,37
masuren-ferienhaus.com,1,127
mathawoodcarving.com,1,60
mathdude.com,35,100
mathenpoche-5eme.sd.softonic.fr,5,102
mathtype.sd.softonic.fr,5,112
mathtype.sd.softonic.it,5,95
matinf.pcz.pl,35,119
matrix-code-emulator.sd.softonic.de,5,107
matrix-screen-locker.sd.softonic.it,5,95
mattfoll.eu.interiowo.pl,1,127
maunet.org,1,117
maurisilvestre.com.br,1,122
max-grid.com,35,125
max-payne-3-wallpaper.sd.en.softonic.com,5,45
max.wifi-usbw.me,9,80
maxg5-0.myjino.ru,1,95
maxidix.com,35,97
maximqa221.3dn.ru,1,80
maximqa221.3dn.ru,4,80
maxlim.org,35,125
maxmine.1gb.ru,1,25
maxpcsecure.com,35,97
maxsecureantivirus.com,35,57
maxspywaredetector.com,35,99
maxthon-cloud-browser.sd.softonic.it,5,122
maxthon-portable.sd.softonic.com,5,122
maxthon.sd.en.softonic.com,5,87
maxthon.sd.softonic.com,5,67
maxthon4.url.ph,35,73
maxx-files.ru,1,122
maya291.3322.org,1,102
mayquan.com,35,77
mazda-corpinc.biz,1,117
mazdapardazesh.com,35,69
maziyang.142.1685157.com,1,47
mbbsoftware.com,35,123
mbkveyukzxzxlbbmmzcmonxkabu.com,1,65
mc-etsg.no-ip.org,1,117
mcafee-family-protection.sd.nl.softonic.com,5,100
mcafee-virusscan-plus-aol-edition.sd.softonic.com.br,5,40
mcentyge.ce.ms,27,68
mci.dl1.netdna-cdn.com,35,125
mcmollon.ce.ms,27,77
mcmonowin.ce.ms,27,94
mcpatcher.sd.softonic.com.br,5,30
mcrate.su,27,76
mcredblues.in.th.gs,35,59
mcscottbanks.no-ip.biz,1,112
mctop.su,27,90
mctydgxy.cz.cc,27,72
md.huojing119.ml,1,82
md.huojing119.ml,35,125
md5x.tk,1,35
md5x.tk,27,87
mdesigner.ir,1,122
mdollarideas.com,1,122
mdorukoglu.com,35,115
mdsupdate.securitycoverage.com,35,59
meandlove.com,29,127
meatdish.net,1,77
meatlady.net,1,32
meatmeet.net,1,42
mecdyce.zapto.org,1,127
mechathlon.ismu.ac.in,1,102
medal-of-honor-allied-assault.sd.softonic.com.br,5,112
medal-of-honor-allied-assault.sd.softonic.it,5,127
medeixa.com,35,63
medi.01net.com,35,125
media-center-plus.sd.softonic.it,5,127
media-player-classic.sd.softonic.pl,5,112
media.cooguo.com,38,122
media.groupe-ldlc.com,35,69
media.oneinstaller.com,35,127
media.vitavita.com.es,35,125
media.vitavita.com.es,5,90
media.vitbvitb.com.es,35,127
media.vitbvitb.com.es,5,127
media.vitfvitf.com,35,127
media.vitfvitf.com,5,85
media.vithvith.com,35,59
media.vitjvitj.com,35,99
media.vitjvitj.com,5,57
media.vitkvitk.com,35,127
media.vitkvitk.com,5,127
media.vowsoft.com,35,73
media.yesmessenger.com,35,61
media2.vitgvitg.com,35,121
media2.vitgvitg.com,5,80
mediacodec.org,35,107
mediacoder-mobile-phone-edition.sd.softonic.com.br,5,122
mediacoder.sd.softonic.it,5,22
mediacontent4you.com,1,45
mediaget.sd.softonic.com.br,5,30
mediainfo-portable.sd.softonic.pl,5,65
mediajoin.sd.en.softonic.com,5,77
mediajoint.info,1,57
mediamonkey.sd.softonic.it,5,115
mediaupdate.tgsmedia.co.kr,35,86
mediawiki.sd.en.softonic.com,5,85
medicalcrossing.com,1,45
medicina.ixbox.org,15,60
medieval.it,35,107
medlinetotal.com.br,1,85
medomedo011.zapto.org,1,107
medosa.com.tr,35,97
medyabotnet.co.cc,9,93
medyabotnet.co.cc,29,127
meelith.com,1,25
meetintelligenz.com,1,32
mega-chips.com,35,59
mega-man-evolution.sd.softonic.com,5,112
mega-torrent.org,15,80
mega.minepool.net,40,82
megahash.wemineltc.com,40,122
megaprolol.atwebpages.com,1,107
megaprolol.atwebpages.com,4,102
megaverao2014.com,1,30
megavideo-video-downloader.sd.softonic.com.br,5,45
megaworld.at.ua,15,127
mehroze909.no-ip.org,1,107
meilleurenourritureenville.com,1,40
mekoz.no-ip.org,9,71
mektek.net,1,92
melanny.no-ip.org,1,127
melbourneit.hotkeysparking.com,1,40
melburn.exofire.net,1,102
melody-tune.net,1,127
melodytunes.net,1,122
member571.besaba.com,1,35
member571.besaba.com,37,40
members.driverguide.net,35,91
members.dyndns.org,27,78
members.iinet.net.au,35,110
members.multimania.co.uk,1,102
members.tripod.com,1,122
members.upc.nl,35,123
members.upc.pl,1,30
meminfo.sd.en.softonic.com,5,42
memory-improve-master.sd.softonic.com.br,5,45
memory.dataram.com,35,89
mendezmorales.com,1,102
menggeguagua.gnway.net,1,40
menna.no-ip.biz,1,112
menupro.com.au,35,95
mepads.biz,24,120
mepads.biz,1,92
mera.auto.pl,1,127
merc-connect.com,1,127
merci101.com,1,97
mercury.yori.pl,9,89
mercury.yori.pl,29,127
merdekapalace.com,35,69
meribhiwebsite.com,1,97
merker-search14.com,35,83
merytwitter.fhero.net,1,20
merytwitter1.fhero.net,1,45
meson.absolutist.com,35,82
messageaccount.com,24,121
messageaccount.com,1,97
messages02.smstracker.com,37,117
messenger-plus-for-skype.sd.softonic.pl,5,57
mestredoshacker.no-ip.org,1,70
meta-kit.com,1,127
metacafe-pro.sd.en.softonic.com,5,80
metal-slug.sd.softonic.it,5,115
metapad.sd.softonic.com,5,100
metaproducts.com,35,109
metaxeirismena-rouxa.com,1,92
metin2.sd.softonic.com,5,95
metin2client.com,1,50
metin2galaxy.nixiweb.com,1,92
metro-tile-skinpack.sd.softonic.com.br,5,20
metro-winrar.sd.softonic.com,5,117
meu-diario-secreto.sd.softonic.com.br,5,50
meuovoloco.no-ip.org,1,37
meutrojan1.no-ip.org,1,62
mewgost.com,1,117
meziamussucemaqueue.su,27,119
mf.yuye.tk,1,107
mf.yuye.tk,27,123
mfapi.com,5,70
mfdaodi.free3v.net,1,107
mfidc.3322.org,1,32
mftec.cswblm.com,17,44
mftodqwheaiozkbzduwjzydwkonv.com,1,45
mgfinancialplanning.co.uk,1,40
mgr.iqalex.com,30,118
mgw.mugu.pl,29,127
mhc.ir,1,122
mhcache.myheritage.netdna-cdn.com,35,64
mhjr.com,1,107
mhjr.com,35,119
mhotspot.com,35,117
mhrmhuxlcvkxay.com,1,92
mi-libro-digital-de-cocina.sd.softonic.com,5,85
mia.tulinkarbeyaz.com,35,71
miaadeleecra.were.me,1,92
miandoudou.com,24,125
miandoudou.com,1,117
miansha.f3322.org,1,45
miarec.com,35,97
mibhydsh.co.cc,1,27
mibhydsh.co.cc,27,108
mibhydsh.co.cc,29,50
michaelu.yzi.me,1,35
michels-michels.co.cc,27,85
michels-michels.co.cc,29,127
mickyfastdl.com,5,122
micr.ae,1,122
microjonjokoss.jumpingcrab.com,1,107
micromacexperts.org,1,35
micronames.co.kr,35,127
micronames.jumpingcrab.com,1,77
micronissimo.com,35,115
microsoft-net-framework.sd.nl.softonic.com,5,80
microsoft-net-framework.sd.softonic.fr,5,117
microsoft-net-framework40.sd.softonic.com,5,40
microsoft-office-2003-service-pack.sd.softonic.com,5,100
microsoft-office-word-viewer-2007.sd.en.softonic.com,5,65
microsoft-onedrive.sd.en.softonic.com,5,117
microsoft-outlook.sd.en.softonic.com,5,65
microsoft-powerpoint-viewer-br.sd.softonic.com.br,5,110
microsoft-security-essentials-64bit.sd.softonic.com.br,5,30
microsoft-security-essentials-64bit.sd.softonic.fr,5,122
microsoft-security-essentials.sd.en.softonic.com,5,67
microsoft-security-essentials.sd.softonic.it,5,60
microsoft-silverlight.sd.softonic.de,5,87
microsoft-silverlight.sd.softonic.it,5,117
microsoft-update-ds34.yi.org,9,83
microsoft-virtual-pc.sd.softonic.it,5,95
microsoft-visual-basic.sd.softonic.com.br,5,20
microsoft-visual-c-2010-redistributable-package-x86.sd.softonic.fr,5,110
microsoft-windows-installer-vista-7-64-bits.sd.en.softonic.com,5,107
microsoft-word.sd.en.softonic.com,5,50
microsoft-word.sd.softonic.com,5,122
microsoft-word.sd.softonic.fr,5,55
microsoft.direxhlep.com,1,35
microsoftline.3utilities.com,1,47
microsoftserver.8866.org,1,52
microsystools.com,35,119
middlecoin.com,40,92
middletownse.com,1,107
midnight-club-2.sd.softonic.com,5,40
miefuqilin.f3322.org,1,57
miez3.co.cc,29,100
migel.esy.es,1,70
mihjllmarz.com,29,127
miho.zapto.org,1,47
mikering.f3322.org,1,67
miktex.sd.en.softonic.com,5,107
milehighads.biz,1,47
milehighads.biz,5,47
milennium-europe.com,35,85
milesvision.4miles.com,30,115
miley.recisio.com,35,116
milfsdeasing.com,1,42
milk-mass.com,35,79
milkcon.co.kr,35,63
miltonpintor.web103.f1.k8.com.br,1,30
mimacy.com,35,90
min9.3322.org,1,77
mindandme.com,35,125
mindmanager.sd.en.softonic.com,5,60
mindy.easyanticheat.net,35,97
mine.nnm-club.me,40,77
mine.pool-x.eu,40,127
mine1.myr.nonce-pool.com,40,52
mineast.e1.tuidc.net,1,50
minec.square7.de,1,127
minecraft-beta.sd.en.softonic.com,5,87
minecraft-by-zyczu.sd.softonic.pl,5,122
minecraft-crafting-guide.sd.softonic.pl,5,40
minecraft-demo-fix.sd.en.softonic.com,5,122
minecraft-demo-fix.sd.softonic.com.br,5,80
minecraft-demo-fix.sd.softonic.de,5,77
minecraft-download.fishing-good.ru,1,57
minecraft-get.ru,1,67
minecraft-mods.ru,27,38
minecraft-ped.ru,37,25
minecraft-skachat-mod.ru,15,87
minecraft.sd.en.softonic.com,5,122
minecraft.sd.softonic.de,5,122
minecraft.sd.softonic.it,5,70
minecraft.sd.softonic.pl,5,102
minecraft.ud.en.softonic.com,5,112
minecraftcrackeddownload.com,35,125
minecraftmodikarti.info,35,119
minecraftplanet.ru,35,125
mineriezsopeutumispaineet.dcsoccer.us,7,92
miners.su,40,72
minfotho.co.cc,27,94
minfotho.co.cc,29,50
minhanoite.com,1,107
mini-buro.com,35,105
mini-cad-viewer.sd.softonic.com,5,115
mini-cad-viewer.sd.softonic.it,5,117
mini-eurotruck.ru,1,122
mini-ninjas.sd.en.softonic.com,5,82
mini-patch.sdo.com,15,70
mini.qisu123.com,35,73
minibb.sd.en.softonic.com,5,90
miniinstall.com,5,117
minimatercall.com,29,50
minimize-to-tray-tool.sd.en.softonic.com,5,95
mining.eu.hypernova.pw,40,107
mining.usa.hypernova.pw,40,112
minipaysyst.info,1,65
minishita.no-ip.biz,29,50
ministeriojuniorcastillo.com,1,42
minitab.sd.softonic.com.br,5,95
minituner.sd.en.softonic.com,5,122
minou586.zapto.org,1,92
mint.crabdance.com,40,92
mintokl.com,1,32
minxtech.tk,27,71
mipony.net,35,119
mipony.sd.softonic.fr,5,90
mir7.ovh.net,35,71
miranda-im.sd.softonic.de,5,127
miranda-im.sd.softonic.pl,5,97
miranxsad.comxa.com,1,122
mirc-6.sd.softonic.com,5,90
mirekw.com,35,69
miren520.tk,1,107
mirillis-action.sd.softonic.com,5,65
mirillis-action.sd.softonic.com.br,5,122
mirillis-action.sd.softonic.it,5,117
mirnamounayar.com,7,63
mirror.forumer.it,35,125
mirror.frogdownload.com,35,127
mirror.us.leaseweb.net,35,104
mirror1.cheatengine.org,35,125
mirror1.scfix.org,35,61
mirror10.soft24.com,35,123
mirror17.soft24.com,35,111
mirror19.soft24.com,35,105
mirror2.filefacts.com,35,121
mirror2.internetdownloadmanager.com,35,125
mirror2.scfix.org,35,61
mirror3.filefacts.com,35,125
mirror3.free-downloads.net,35,116
mirror3.scfix.org,35,61
mirror5.internetdownloadmanager.com,35,125
mirror6.scfix.org,35,61
mirrord.download-center.info,35,125
mirrorf.download-center.info,35,125
mirrors.neterra.net,35,117
mirtankov.su,27,94
misfit-model-3d.sd.en.softonic.com,5,37
mishanaebal.hut2.ru,1,30
mishanaebal.hut2.ru,4,30
mistakehei.3322.org,1,87
misteraza.site50.net,1,77
mistero140.no-ip.biz,1,92
mitec.cz,35,125
mitroferdicos.com,1,67
mix.nadnadzz.info,1,127
mixolyzegito.com,24,111
mixpad.sd.softonic.de,5,90
mixxx-64-bit.sd.softonic.pl,5,87
mjjzt.gnway.net,35,51
mk.gimbs.ru,29,127
mk.maxthon.com,35,75
mk445.zapto.org,1,77
mk445.zapto.org,9,122
mk9.54xj.org,1,72
mkjjkez-sy.ru,1,32
