Description,"Dew Point",Humidity,Pressure,Temp,Visibility,Wind,"current.clouds","current.dt","current.feels_like","current.sunrise","current.sunset","current.uvi","current.weather{}.description","current.weather{}.icon","current.weather{}.id","current.weather{}.main","current.wind_deg","current.wind_gust",eventtype,ffirst,first,flast,host,index,last,lat,lfirst,linecount,llast,lon,name,punct,source,sourcetype,"splunk_server","splunk_server_group",timestamp,timezone,"timezone_offset","_raw","_time"
"Scattered Clouds","38.44",64,1023,"50.13",10000,7,44,1713795079,"47.84",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,311,"11.99",,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713795079,""sunrise"":1713782507,""sunset"":1713830509,""temp"":50.13,""feels_like"":47.84,""pressure"":1023,""humidity"":64,""dew_point"":38.44,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":7,""wind_deg"":311,""wind_gust"":11.99,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:12:19.000+0000"
"Scattered Clouds","38.44",64,1023,"50.13",10000,7,44,1713795079,"47.84",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,311,"11.99",,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713795079,""sunrise"":1713782507,""sunset"":1713830509,""temp"":50.13,""feels_like"":47.84,""pressure"":1023,""humidity"":64,""dew_point"":38.44,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":7,""wind_deg"":311,""wind_gust"":11.99,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:11:19.000+0000"
"Scattered Clouds","38.62",65,1023,"49.91",10000,7,44,1713794959,"47.08",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,311,"11.99",,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794959,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.91,""feels_like"":47.08,""pressure"":1023,""humidity"":65,""dew_point"":38.62,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":7,""wind_deg"":311,""wind_gust"":11.99,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:10:19.000+0000"
"Scattered Clouds","38.62",65,1023,"49.91",10000,7,44,1713794959,"47.08",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,311,"11.99",,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794959,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.91,""feels_like"":47.08,""pressure"":1023,""humidity"":65,""dew_point"":38.62,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":7,""wind_deg"":311,""wind_gust"":11.99,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:09:19.000+0000"
"Scattered Clouds","38.61",65,1023,"49.87",10000,"5.99",44,1713794899,"47.52",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,319,13,,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794899,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.87,""feels_like"":47.52,""pressure"":1023,""humidity"":65,""dew_point"":38.61,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":5.99,""wind_deg"":319,""wind_gust"":13,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:08:19.000+0000"
"Few Clouds","38.16",63,1022,"50.25",10000,"11.5",20,1713794779,"47.93",1713782507,1713830509,"2.54","few clouds",02d,801,Clouds,20,"17.27",,f,few,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",ew,1,louds,"-80.8964","few clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794779,""sunrise"":1713782507,""sunset"":1713830509,""temp"":50.25,""feels_like"":47.93,""pressure"":1022,""humidity"":63,""dew_point"":38.16,""uvi"":2.54,""clouds"":20,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":20,""wind_gust"":17.27,""weather"":[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02d""}]}}","2024-04-22T14:07:19.000+0000"
"Few Clouds","38.16",63,1022,"50.25",10000,"11.5",20,1713794779,"47.93",1713782507,1713830509,"2.54","few clouds",02d,801,Clouds,20,"17.27",,f,few,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",ew,1,louds,"-80.8964","few clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794779,""sunrise"":1713782507,""sunset"":1713830509,""temp"":50.25,""feels_like"":47.93,""pressure"":1022,""humidity"":63,""dew_point"":38.16,""uvi"":2.54,""clouds"":20,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":20,""wind_gust"":17.27,""weather"":[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02d""}]}}","2024-04-22T14:06:19.000+0000"
"Scattered Clouds","39.18",67,1023,"49.68",10000,"5.99",44,1713794719,"47.28",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,319,13,,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794719,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.68,""feels_like"":47.28,""pressure"":1023,""humidity"":67,""dew_point"":39.18,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":5.99,""wind_deg"":319,""wind_gust"":13,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:05:19.000+0000"
"Scattered Clouds","39.15",67,1023,"49.64",10000,"5.99",44,1713794658,"47.25",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,319,13,,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794658,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.64,""feels_like"":47.25,""pressure"":1023,""humidity"":67,""dew_point"":39.15,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":5.99,""wind_deg"":319,""wind_gust"":13,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:04:18.000+0000"
"Few Clouds","38.35",64,1022,"50.04",10000,"11.5",20,1713794594,"47.75",1713782507,1713830509,"2.54","few clouds",02d,801,Clouds,20,"17.27",,f,few,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",ew,1,louds,"-80.8964","few clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794594,""sunrise"":1713782507,""sunset"":1713830509,""temp"":50.04,""feels_like"":47.75,""pressure"":1022,""humidity"":64,""dew_point"":38.35,""uvi"":2.54,""clouds"":20,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":20,""wind_gust"":17.27,""weather"":[{""id"":801,""main"":""Clouds"",""description"":""few clouds"",""icon"":""02d""}]}}","2024-04-22T14:03:15.000+0000"
"Scattered Clouds",39,67,1023,"49.48",10000,"5.99",44,1713794474,"47.05",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,319,13,,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794474,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.48,""feels_like"":47.05,""pressure"":1023,""humidity"":67,""dew_point"":39,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":5.99,""wind_deg"":319,""wind_gust"":13,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:02:14.000+0000"
"Scattered Clouds",39,67,1023,"49.48",10000,"5.99",44,1713794474,"47.05",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,319,13,,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794474,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.48,""feels_like"":47.05,""pressure"":1023,""humidity"":67,""dew_point"":39,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":5.99,""wind_deg"":319,""wind_gust"":13,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:01:14.000+0000"
"Scattered Clouds","39.33",69,1023,"49.05",10000,7,44,1713794353,"46.04",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,347,"15.01",,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794353,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.05,""feels_like"":46.04,""pressure"":1023,""humidity"":69,""dew_point"":39.33,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":7,""wind_deg"":347,""wind_gust"":15.01,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T14:00:13.000+0000"
"Scattered Clouds","39.33",69,1023,"49.05",10000,7,44,1713794353,"46.04",1713782507,1713830509,"2.54","scattered clouds",03d,802,Clouds,347,"15.01",,s,scattered,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",cattered,1,louds,"-80.8964","scattered clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794353,""sunrise"":1713782507,""sunset"":1713830509,""temp"":49.05,""feels_like"":46.04,""pressure"":1023,""humidity"":69,""dew_point"":39.33,""uvi"":2.54,""clouds"":44,""visibility"":10000,""wind_speed"":7,""wind_deg"":347,""wind_gust"":15.01,""weather"":[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]}}","2024-04-22T13:59:13.000+0000"
"Broken Clouds","38.75",68,1022,"48.83",10000,"11.5",75,1713794293,"44.1",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794293,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.83,""feels_like"":44.1,""pressure"":1022,""humidity"":68,""dew_point"":38.75,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:58:13.000+0000"
"Broken Clouds",39,70,1022,"48.31",10000,"11.5",75,1713794173,"43.45",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794173,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.31,""feels_like"":43.45,""pressure"":1022,""humidity"":70,""dew_point"":39,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:57:13.000+0000"
"Broken Clouds",39,70,1022,"48.31",10000,"11.5",75,1713794173,"43.45",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794173,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.31,""feels_like"":43.45,""pressure"":1022,""humidity"":70,""dew_point"":39,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:56:13.000+0000"
"Broken Clouds","38.88",70,1022,"48.18",10000,"11.5",75,1713794053,"43.29",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794053,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.18,""feels_like"":43.29,""pressure"":1022,""humidity"":70,""dew_point"":38.88,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:55:13.000+0000"
"Broken Clouds","38.88",70,1022,"48.18",10000,"11.5",75,1713794053,"43.29",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713794053,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.18,""feels_like"":43.29,""pressure"":1022,""humidity"":70,""dew_point"":38.88,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:54:13.000+0000"
"Broken Clouds","38.82",70,1022,"48.13",10000,"11.5",75,1713793992,"43.21",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793992,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.13,""feels_like"":43.21,""pressure"":1022,""humidity"":70,""dew_point"":38.82,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:53:12.000+0000"
"Broken Clouds","38.77",70,1022,"48.07",10000,"11.5",75,1713793872,"43.16",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793872,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.07,""feels_like"":43.16,""pressure"":1022,""humidity"":70,""dew_point"":38.77,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:52:12.000+0000"
"Broken Clouds","38.77",70,1022,"48.07",10000,"11.5",75,1713793872,"43.16",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793872,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.07,""feels_like"":43.16,""pressure"":1022,""humidity"":70,""dew_point"":38.77,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:51:12.000+0000"
"Broken Clouds","39.6",72,1022,"48.18",10000,"11.5",75,1713793752,"43.29",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793752,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.18,""feels_like"":43.29,""pressure"":1022,""humidity"":72,""dew_point"":39.6,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:50:12.000+0000"
"Broken Clouds","39.6",72,1022,"48.18",10000,"11.5",75,1713793752,"43.29",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793752,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.18,""feels_like"":43.29,""pressure"":1022,""humidity"":72,""dew_point"":39.6,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:49:12.000+0000"
"Broken Clouds","39.6",72,1022,"48.18",10000,"11.5",75,1713793692,"43.29",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793692,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.18,""feels_like"":43.29,""pressure"":1022,""humidity"":72,""dew_point"":39.6,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:48:12.000+0000"
"Broken Clouds","39.51",72,1022,"48.09",10000,"11.5",75,1713793572,"43.18",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793572,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.09,""feels_like"":43.18,""pressure"":1022,""humidity"":72,""dew_point"":39.51,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:47:12.000+0000"
"Broken Clouds","39.51",72,1022,"48.09",10000,"11.5",75,1713793572,"43.18",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793572,""sunrise"":1713782507,""sunset"":1713830509,""temp"":48.09,""feels_like"":43.18,""pressure"":1022,""humidity"":72,""dew_point"":39.51,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:46:12.000+0000"
"Broken Clouds","39.31",73,1022,"47.52",10000,"11.5",75,1713793452,"42.46",1713782507,1713830509,"2.54","broken clouds",04d,803,Clouds,10,,,b,broken,c,"ip-172-31-20-185.ec2.internal",weather,clouds,"35.2358",roken,1,louds,"-80.8964","broken clouds","{"""":.,"""":-.,"""":""/"","""":-,"""":{"""":,"""":,"""":,"""":.,"""":.,","rest://Weather","_json","ip-172-31-20-185.ec2.internal",,none,"America/New_York","-14400","{""lat"":35.2358,""lon"":-80.8964,""timezone"":""America/New_York"",""timezone_offset"":-14400,""current"":{""dt"":1713793452,""sunrise"":1713782507,""sunset"":1713830509,""temp"":47.52,""feels_like"":42.46,""pressure"":1022,""humidity"":73,""dew_point"":39.31,""uvi"":2.54,""clouds"":75,""visibility"":10000,""wind_speed"":11.5,""wind_deg"":10,""weather"":[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]}}","2024-04-22T13:45:12.000+0000"
