ip,domain,intel
"183.181.83.55","covidclan.com","malwarepatrol.net"
"91.134.152.250","covidchronical.com","malwarepatrol.net"
"188.212.101.40","covidcases.world","malwarepatrol.net"
"74.208.236.127","covidcasescanada.com","malwarepatrol.net"
"148.72.64.238","covidbizconnect.com","malwarepatrol.net"
"18.230.118.185","covidativa.com","malwarepatrol.net"
"74.208.236.44","covidasanitize.com","malwarepatrol.net"
"150.95.219.150","covid-archive.com","malwarepatrol.net"
"166.62.10.188","covidaids.com","malwarepatrol.net"
"35.239.47.28","covid19worldstrong.com","malwarepatrol.net"
"160.153.129.234","covid19trust-uk.com","malwarepatrol.net"
"192.185.72.18","covid19tracks.com","malwarepatrol.net"
"104.18.59.187","covid19-trackerpro.com","malwarepatrol.net"
"104.18.58.187","covid19-trackerpro.com","malwarepatrol.net"
"104.27.191.159","covid19supporthub.com","malwarepatrol.net"
"104.27.190.159","covid19supporthub.com","malwarepatrol.net"
"107.6.161.162","covid19sultanteofoman.com","malwarepatrol.net"
"182.253.66.12","covid-19rsjatim.com","malwarepatrol.net"
"23.100.43.208","covid19reliefcoalition.com","malwarepatrol.net"
"153.92.6.76","covid19recovery.club","malwarepatrol.net"
"104.31.87.117","covid19-r0.com","malwarepatrol.net"
"104.31.86.117","covid19-r0.com","malwarepatrol.net"
"65.111.191.237","covid19news.report","malwarepatrol.net"
"192.185.174.197","covid19newshq.com","malwarepatrol.net"
"78.142.29.4","covid19news24.com","malwarepatrol.net"
"65.99.252.180","covid19-netflix.com","malwarepatrol.net"
"193.42.159.250","covid19negativ.com","malwarepatrol.net"
"68.65.122.214","covid19livestat.com","malwarepatrol.net"
"94.73.145.41","covid19lastnews.com","malwarepatrol.net"
"35.230.100.82","covid19keyinsights.com","malwarepatrol.net"
"81.19.215.17","covid19indiainfo.com","malwarepatrol.net"
"101.99.75.13","covid19ilaaj.com","malwarepatrol.net"
"198.54.115.239","covid19globalxyz.com","malwarepatrol.net"
"104.156.58.14","covid-19empresa.com","malwarepatrol.net"
"74.208.236.153","covid-19court.com","malwarepatrol.net"
"134.119.234.29","covid19-corona-live.com","malwarepatrol.net"
"66.235.200.27","covid19chronicles.net","malwarepatrol.net"
"107.6.163.66","covid19-channel.com","malwarepatrol.net"
"66.96.131.82","covid19businessassistance.com","malwarepatrol.net"
"162.144.37.131","covid19angola.com","malwarepatrol.net"
"116.206.105.115","covid19andlunginfo.com","malwarepatrol.net"
"192.64.147.211","coronaweight.com","malwarepatrol.net"
"104.18.44.208","coronavirusmrsa.com","malwarepatrol.net"
"104.18.45.208","coronavirusmrsa.com","malwarepatrol.net"
"74.208.236.190","coronaviruslivedailyupdates.com","malwarepatrol.net"
"66.96.147.114","coronavirusinternationalnews.com","malwarepatrol.net"
"87.236.16.80","coronavirus-informer.com","malwarepatrol.net"
"153.92.6.165","coronavirus-headlines.com","malwarepatrol.net"
"183.90.228.53","coronavirusers.com","malwarepatrol.net"
"5.189.186.47","corona-virus-covid.net","malwarepatrol.net"
"108.178.14.146","coronaviruscleanupsarasota.com","malwarepatrol.net"
"192.64.119.97","coronavirusanxietysolution.com","malwarepatrol.net"
"209.99.64.43","coronastyle.com","malwarepatrol.net"
"185.120.6.112","coronasaglik.com","malwarepatrol.net"
"35.208.29.70","coronarts.net","malwarepatrol.net"
"185.45.248.27","coronart.gallery","malwarepatrol.net"
"210.172.183.32","coronarikon.com","malwarepatrol.net"
"149.255.60.138","coronarelieftestkits.com","malwarepatrol.net"
"118.67.248.73","coronanewsline.com","malwarepatrol.net"
"185.53.59.181","coronalierus.com","malwarepatrol.net"
"74.208.215.242","coronahustle.com","malwarepatrol.net"
"104.18.51.226","coronahelper.net","malwarepatrol.net"
"104.18.50.226","coronahelper.net","malwarepatrol.net"
"163.44.185.236","corona-hasan.net","malwarepatrol.net"
"104.28.15.224","coronafreak.com","malwarepatrol.net"
"104.28.14.224","coronafreak.com","malwarepatrol.net"
"66.96.161.164","coronafilament.com","malwarepatrol.net"
"46.183.138.100","coronafarma.com","malwarepatrol.net"
"107.180.0.241","coronadata.world","malwarepatrol.net"
"109.234.164.74","corona-dailynews.com","malwarepatrol.net"
"62.90.191.146","coronaclalit.com","malwarepatrol.net"
"216.24.57.1","coronabg.com","malwarepatrol.net"
"104.24.124.75","coronabagis.com","malwarepatrol.net"
"104.24.125.75","coronabagis.com","malwarepatrol.net"
"coronabagis.com.cdn.cloudflare.net.","coronabagis.com","malwarepatrol.net"
"193.19.92.135","coronaaftercare.com","malwarepatrol.net"
"64.207.139.99","corecovidclinic.com","malwarepatrol.net"
"23.235.206.24","commentjetraitecovid19.com","malwarepatrol.net"
"45.252.249.11","chongcovid.com","malwarepatrol.net"
"174.127.106.57","cannibisagainstcovid19.com","malwarepatrol.net"
"156.67.222.70","bondowosocovid.com","malwarepatrol.net"
"98.124.199.23","bbcovidresponse.net","malwarepatrol.net"
"98.124.199.79","bbcovidresponse.com","malwarepatrol.net"
"74.208.236.31","americancovidiot.com","malwarepatrol.net"
"74.208.236.73","ahefcoronavirus.com","malwarepatrol.net"
"193.19.92.130","aftercoronacare.com","malwarepatrol.net"
"173.208.92.27","wuhanzhibei.com","malwarepatrol.net"
"59.188.136.217","wuhanrex.com","malwarepatrol.net"
"172.120.64.10","wuhanmm.com","malwarepatrol.net"
"162.241.24.80","wuhanmemory.net","malwarepatrol.net"
"142.111.15.43","wuhandonghu.com","malwarepatrol.net"
"41.204.202.42","winagainstcovid-19.com","malwarepatrol.net"
"52.95.145.26","utopiancovid19.com","malwarepatrol.net"
"72.167.220.46","usacovid19supply.com","malwarepatrol.net"
"217.160.231.111","unternehmensberatung-corona.com","malwarepatrol.net"
"104.31.92.200","unitedincovid.com","malwarepatrol.net"
"104.31.93.200","unitedincovid.com","malwarepatrol.net"
"192.185.208.143","tudosobrecovid19.com","malwarepatrol.net"
"217.160.0.154","tot-wegen-corona.com","malwarepatrol.net"
"37.139.19.69","theygotcovid.com","malwarepatrol.net"
"35.209.87.233","thepandemicheroes.com","malwarepatrol.net"
"160.153.46.1","thenewscovid19.com","malwarepatrol.net"
"66.96.162.247","thecovid19gratitudeproject.com","malwarepatrol.net"
"18.217.51.170","thecovid19database.com","malwarepatrol.net"
"108.179.232.89","thecoronacon.com","malwarepatrol.net"
"107.180.40.19","texas-coronavirus-lawyer.com","malwarepatrol.net"
"50.116.88.120","survivedcovid19band.com","malwarepatrol.net"
"13.225.145.32","stompcovidph.com","malwarepatrol.net"
"13.225.145.54","stompcovidph.com","malwarepatrol.net"
"13.225.145.63","stompcovidph.com","malwarepatrol.net"
"13.225.145.95","stompcovidph.com","malwarepatrol.net"
"162.241.171.124","spraycovidaway.com","malwarepatrol.net"
"67.205.141.163","sio2covid19.com","malwarepatrol.net"
"50.87.253.56","sacovid19solution.com","malwarepatrol.net"
"217.19.237.54","remember-covid19.com","malwarepatrol.net"
"107.180.13.125","rejectcovid19.com","malwarepatrol.net"
"108.167.142.44","realcoronanews.com","malwarepatrol.net"
"162.241.61.53","rastreocovid-19.com","malwarepatrol.net"
"208.113.162.241","radarcovid.com","malwarepatrol.net"
"82.194.68.39","proteccioncovid19.net","malwarepatrol.net"
"217.160.0.161","proteccioncoronavirusonline.com","malwarepatrol.net"
"198.54.116.113","preventcoronavirus.life","malwarepatrol.net"
"217.160.223.25","post-corona-world.com","malwarepatrol.net"
"185.210.145.3","posopedulicorona.com","malwarepatrol.net"
"104.237.149.243","pfcovid19.com","malwarepatrol.net"
"199.34.228.69","pedscovid19registry.com","malwarepatrol.net"
"132.148.225.102","pandemicsuppliesllc.com","malwarepatrol.net"
"185.68.16.35","pandemicstop.net","malwarepatrol.net"
"192.64.119.54","pandemic-scrapbook.com","malwarepatrol.net"
"192.64.119.201","pandemichygienics.com","malwarepatrol.net"
"192.64.119.129","pandemichomes.com","malwarepatrol.net"
"162.241.219.128","pandemicemia.net","malwarepatrol.net"
"127.0.0.2","pandemiccovid199.com","malwarepatrol.net"
"64.68.200.46","onepandemicday.com","malwarepatrol.net"
"119.59.120.135","nocovid.biz","malwarepatrol.net"
"104.27.132.78","newsandviewspandemic2020.world","malwarepatrol.net"
"104.27.133.78","newsandviewspandemic2020.world","malwarepatrol.net"
"104.24.102.204","neuroscorecovid19.net","malwarepatrol.net"
"104.24.103.204","neuroscorecovid19.net","malwarepatrol.net"
"216.21.224.198","myfightcorona.com","malwarepatrol.net"
"184.168.174.1","mycovidcase.com","malwarepatrol.net"
"152.195.19.97","my-covid-assist.com","malwarepatrol.net"
"138.128.188.242","muestrascovid19adomicilio.com","malwarepatrol.net"
"13.35.99.74","mimexicoencovid.com","malwarepatrol.net"
"13.35.99.23","mimexicoencovid.com","malwarepatrol.net"
"13.35.99.112","mimexicoencovid.com","malwarepatrol.net"
"13.35.99.123","mimexicoencovid.com","malwarepatrol.net"
"103.48.82.186","maylocnuocmuacovid.com","malwarepatrol.net"
"185.84.110.84","maski-covid19.com","malwarepatrol.net"
"185.84.110.85","maski-covid19.com","malwarepatrol.net"
"192.99.62.61","maskforcoronavirusn95.com","malwarepatrol.net"
"78.129.255.31","loveinacovidclimate.com","malwarepatrol.net"
"162.255.119.154","lifecoronavirus.com","malwarepatrol.net"
"192.249.116.191","latestcovid19news.net","malwarepatrol.net"
"74.208.236.89","ko-covid19.com","malwarepatrol.net"
"212.44.102.121","kill-the-covid19.com","malwarepatrol.net"
"163.43.80.58","kakuchincovid-19.com","malwarepatrol.net"
"104.27.162.93","investigacioncoronavirus.com","malwarepatrol.net"
"104.27.163.93","investigacioncoronavirus.com","malwarepatrol.net"
"87.98.150.80","infos-covid19.com","malwarepatrol.net"
"185.98.131.230","infocovidcameroon.net","malwarepatrol.net"
"45.131.83.8","infocoronavirusmexico.com","malwarepatrol.net"
"13.225.145.70","helpduringcovid.com","malwarepatrol.net"
"13.225.145.27","helpduringcovid.com","malwarepatrol.net"
"13.225.145.111","helpduringcovid.com","malwarepatrol.net"
"13.225.145.65","helpduringcovid.com","malwarepatrol.net"
"160.153.133.210","happinesspandemic.com","malwarepatrol.net"
"99.84.206.57","guardagainstcorona.com","malwarepatrol.net"
"99.84.206.92","guardagainstcorona.com","malwarepatrol.net"
"99.84.206.99","guardagainstcorona.com","malwarepatrol.net"
"99.84.206.13","guardagainstcorona.com","malwarepatrol.net"
"62.233.121.5","gscovidlife.net","malwarepatrol.net"
"5.9.59.20","good-covid-19-news.com","malwarepatrol.net"
"13.66.16.101","gacovid-19.com","malwarepatrol.net"
"67.20.76.160","fundcovid19vaccine.com","malwarepatrol.net"
"23.227.161.82","facemasks4covid19.com","malwarepatrol.net"
"37.140.192.149","epidemic.insure","malwarepatrol.net"
"199.188.200.222","epidemic2019.com","malwarepatrol.net"
"66.96.160.149","entcovid.com","malwarepatrol.net"
"108.36.103.196","donatetocorona.com","malwarepatrol.net"
"217.76.128.35","donacionescovid.com","malwarepatrol.net"
"178.33.237.180","destroy-coronavirus.com","malwarepatrol.net"
"74.208.236.97","decovidnow.com","malwarepatrol.net"
"43.255.154.115","creatingthroughcovid.com","malwarepatrol.net"
"104.199.124.176","covidworkcomp.com","malwarepatrol.net"
"128.199.215.79","covidwatchbd.com","malwarepatrol.net"
"104.27.149.57","covidvirus-news.com","malwarepatrol.net"
"104.27.148.57","covidvirus-news.com","malwarepatrol.net"
"109.94.209.102","covidvi.com","malwarepatrol.net"
"68.65.123.78","covidunitesus.com","malwarepatrol.net"
"104.28.28.37","covidstats.mobi","malwarepatrol.net"
"104.28.29.37","covidstats.mobi","malwarepatrol.net"
"198.20.102.212","covidsafeplaces.com","malwarepatrol.net"
"173.236.189.166","covid-rnercadolibre.com","malwarepatrol.net"
"3.121.171.156","marcopostemergenzacovid.com","malwarepatrol.net"
"185.104.29.74","lifeaftercorona.net","malwarepatrol.net"
"198.252.98.36","lawancovid.com","malwarepatrol.net"
"88.208.252.195","kickoutcovid19.com","malwarepatrol.net"
"148.66.155.2","influencersagainstcorona.com","malwarepatrol.net"
"162.241.217.66","indycorona.com","malwarepatrol.net"
"69.163.224.152","howtoavoidcovid.com","malwarepatrol.net"
"68.65.120.182","helpforpandemic.com","malwarepatrol.net"
"3.20.210.95","handsanitizecovid.com","malwarepatrol.net"
"3.136.114.165","handsanitizecovid.com","malwarepatrol.net"
"3.135.69.235","handsanitizecovid.com","malwarepatrol.net"
"75.119.198.93","haltpandemic.com","malwarepatrol.net"
"185.176.40.203","goodcovid19.com","malwarepatrol.net"
"5.45.68.15","globalcovid2019.com","malwarepatrol.net"
"104.31.74.24","fightcovid.network","malwarepatrol.net"
"104.31.75.24","fightcovid.network","malwarepatrol.net"
"81.16.28.173","fightcoronaideas.com","malwarepatrol.net"
"199.34.228.175","fastcovidresults.com","malwarepatrol.net"
"69.16.210.108","epidemicweekly.com","malwarepatrol.net"
"173.255.225.214","enduringcovid.com","malwarepatrol.net"
"104.24.105.111","endcovidph.com","malwarepatrol.net"
"104.24.104.111","endcovidph.com","malwarepatrol.net"
"34.196.235.4","diseaseofcorona.com","malwarepatrol.net"
"171.244.29.101","dienlanhcorona.com","malwarepatrol.net"
"13.33.42.75","degreesofcovid.com","malwarepatrol.net"
"13.33.42.99","degreesofcovid.com","malwarepatrol.net"
"13.33.42.46","degreesofcovid.com","malwarepatrol.net"
"13.33.42.112","degreesofcovid.com","malwarepatrol.net"
"104.27.142.107","covidtest.pro","malwarepatrol.net"
"104.27.143.107","covidtest.pro","malwarepatrol.net"
"104.28.30.194","covid-switzerland.today","malwarepatrol.net"
"104.28.31.194","covid-switzerland.today","malwarepatrol.net"
"216.133.96.126","covid-sucks-ass.com","malwarepatrol.net"
"52.2.234.238","covidstudyregistry.com","malwarepatrol.net"
"3.224.56.216","covidsticker.com","malwarepatrol.net"
"62.171.184.112","covid-s.net","malwarepatrol.net"
"74.208.236.72","covidshirtcompany.com","malwarepatrol.net"
"192.254.233.6","covidprotectionmasks.com","malwarepatrol.net"
"35.223.111.68","covidproof.biz","malwarepatrol.net"
"167.99.189.85","covidprecisiontracking.com","malwarepatrol.net"
"162.144.12.222","covidmantra.com","malwarepatrol.net"
"207.7.94.124","covidlegalhelp.net","malwarepatrol.net"
"185.200.242.52","covid-kuban.info","malwarepatrol.net"
"74.220.208.218","covidkabin.com","malwarepatrol.net"
"139.59.34.173","covidindiaventilators.com","malwarepatrol.net"
"74.208.236.61","covidfundingnetwork.com","malwarepatrol.net"
"138.197.172.72","covidcp.com","malwarepatrol.net"
"35.237.6.176","covidcorner.club","malwarepatrol.net"
"185.53.56.90","covid-consumer.com","malwarepatrol.net"
"198.57.150.196","covidcodered.com","malwarepatrol.net"
"192.185.173.244","covidbright.com","malwarepatrol.net"
"75.119.198.67","covidblacklist.com","malwarepatrol.net"
"103.195.90.162","covidaritas.com","malwarepatrol.net"
"104.18.40.212","covidandmarkets.com","malwarepatrol.net"
"104.18.41.212","covidandmarkets.com","malwarepatrol.net"
"217.76.142.203","covid20survivor.com","malwarepatrol.net"
"87.236.16.99","covid-2020.net","malwarepatrol.net"
"66.187.71.226","covid2019.biz","malwarepatrol.net"
"199.79.63.31","covid19viruslivestatus.com","malwarepatrol.net"
"35.214.148.74","covid19testsupplier.com","malwarepatrol.net"
"47.88.24.96","covid-19-supplies.net","malwarepatrol.net"
"70.35.195.226","covid19sum.com","malwarepatrol.net"
"133.130.64.112","covid19sos.net","malwarepatrol.net"
"62.171.184.189","covid-19-s.net","malwarepatrol.net"
"34.96.116.138","covid19relieffundeffort.com","malwarepatrol.net"
"162.241.252.206","covid19qns.com","malwarepatrol.net"
"209.59.170.72","covid19protectivemasks.com","malwarepatrol.net"
"104.37.174.139","covid-19newssite.com","malwarepatrol.net"
"69.162.107.34","covid19-meter.com","malwarepatrol.net"
"192.241.139.71","covid19konnect.com","malwarepatrol.net"
"120.136.14.71","covid19-hiroshima.com","malwarepatrol.net"
"94.23.101.245","covid19figures.com","malwarepatrol.net"
"185.28.23.253","covid19dzs.com","malwarepatrol.net"
"198.136.62.65","covid-19direct.com","malwarepatrol.net"
"77.245.76.109","covid19-credits.com","malwarepatrol.net"
"104.27.141.142","covid19cc.com","malwarepatrol.net"
"104.27.140.142","covid19cc.com","malwarepatrol.net"
"104.219.248.24","covid19-bill.com","malwarepatrol.net"
"101.100.211.51","covid19atta.com","malwarepatrol.net"
"192.64.119.115","covid19appreciation.com","malwarepatrol.net"
"3.19.155.149","coronaxxxx.com","malwarepatrol.net"
"68.66.216.38","coronawarriors.net","malwarepatrol.net"
"162.255.119.210","coronavittles.com","malwarepatrol.net"
"160.153.131.204","coronavirussayac.com","malwarepatrol.net"
"198.54.120.208","coronavirusrumors.net","malwarepatrol.net"
"74.208.236.222","coronavirusof2020.com","malwarepatrol.net"
"35.204.114.36","coronavirusmakerscanarias.com","malwarepatrol.net"
"102.130.117.29","coronavirushows.com","malwarepatrol.net"
"217.160.0.3","corona-virus-home-test-kits.com","malwarepatrol.net"
"204.93.169.73","coronavirusesnews.com","malwarepatrol.net"
"205.144.171.55","coronavirusdailycharts.com","malwarepatrol.net"
"147.135.11.61","coronaviruscovid-19live.com","malwarepatrol.net"
"162.241.30.56","coronavirusbestfacemasks.com","malwarepatrol.net"
"192.169.169.69","coronavirus247news.com","malwarepatrol.net"
"81.19.145.90","coronaversteher.com","malwarepatrol.net"
"104.24.119.39","coronautah.com","malwarepatrol.net"
"104.24.118.39","coronautah.com","malwarepatrol.net"
"160.153.133.161","corona-taxrefund.com","malwarepatrol.net"
"13.126.81.212","coronasweb.com","malwarepatrol.net"
"65.254.248.133","coronastupid.com","malwarepatrol.net"
"147.135.68.27","coronasomnia.com","malwarepatrol.net"
"69.163.224.151","coronashoppinglist.com","malwarepatrol.net"
"54.36.91.68","coronasalgini.com","malwarepatrol.net"
"148.72.40.149","coronasafetyneed.com","malwarepatrol.net"
"162.255.119.217","coronaring.net","malwarepatrol.net"
"144.76.149.19","corona-recht.expert","malwarepatrol.net"
"85.13.135.69","corona-pandemie-deutschland.com","malwarepatrol.net"
"74.208.236.111","coronanewstime.com","malwarepatrol.net"
"34.87.25.230","coronakavach.life","malwarepatrol.net"
"85.93.89.24","coronaicinmaske.com","malwarepatrol.net"
"50.3.237.63","coronaherbs.net","malwarepatrol.net"
"64.29.151.218","coronafreehookupwithme.com","malwarepatrol.net"
"217.160.223.76","corona-erasor.com","malwarepatrol.net"
"192.185.21.67","coronadourbanfarm.com","malwarepatrol.net"
"3.12.200.120","coronadataset.com","malwarepatrol.net"
"18.221.159.115","coronadataset.com","malwarepatrol.net"
