Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor
Scope 3,Freighting goods,Sea tanker,Chemical tanker ,5000–9999 dwt,,tonne.km,tonne.km,kg CO2,Sea tanker Chemical tanker  5000–9999 dwt,0.01510
Scope 3,Freighting goods,Sea tanker,Chemical tanker ,0–4999 dwt,,tonne.km,tonne.km,kg CO2,Sea tanker Chemical tanker  0–4999 dwt,0.02220
Scope 3,Freighting goods,Sea tanker,Chemical tanker ,Average,,tonne.km,tonne.km,kg CO2,Sea tanker Chemical tanker  Average,0.01018
Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",,tonne.km,tonne.km,kg N2O,"Sea tanker Chemical tanker  20,000+ dwt",0.00011
Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",,tonne.km,tonne.km,kg N2O,"Sea tanker Chemical tanker  10,000–19,999 dwt",0.00015
Scope 3,Freighting goods,Sea tanker,Chemical tanker ,5000–9999 dwt,,tonne.km,tonne.km,kg N2O,Sea tanker Chemical tanker  5000–9999 dwt,0.00021
Scope 3,Freighting goods,Sea tanker,Chemical tanker ,0–4999 dwt,,tonne.km,tonne.km,kg N2O,Sea tanker Chemical tanker  0–4999 dwt,0.00030
Scope 3,Freighting goods,Sea tanker,Chemical tanker ,Average,,tonne.km,tonne.km,kg N2O,Sea tanker Chemical tanker  Average,0.00014
Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",,tonne.km,tonne.km,kg CO2e,"Sea tanker LNG tanker 200,000+ m3",0.00943
Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,tonne.km,kg CO2e,"Sea tanker LNG tanker 0–199,999 m3",0.01470
Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,,tonne.km,tonne.km,kg CO2e,Sea tanker LNG tanker Average,0.01155
Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",,tonne.km,tonne.km,kg CH4,"Sea tanker LNG tanker 200,000+ m3",0.000003
Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,tonne.km,kg CH4,"Sea tanker LNG tanker 0–199,999 m3",0.000004
Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,,tonne.km,tonne.km,kg CH4,Sea tanker LNG tanker Average,0.000003
Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",,tonne.km,tonne.km,kg CO2,"Sea tanker LNG tanker 200,000+ m3",0.00930
Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,tonne.km,kg CO2,"Sea tanker LNG tanker 0–199,999 m3",0.01450
Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,,tonne.km,tonne.km,kg CO2,Sea tanker LNG tanker Average,0.01139
Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",,tonne.km,tonne.km,kg N2O,"Sea tanker LNG tanker 200,000+ m3",0.00013
Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,tonne.km,kg N2O,"Sea tanker LNG tanker 0–199,999 m3",0.00020
Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,,tonne.km,tonne.km,kg N2O,Sea tanker LNG tanker Average,0.00016
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",,tonne.km,tonne.km,kg CO2e,"Sea tanker LPG Tanker 50,000+ m3",0.00913
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",,tonne.km,tonne.km,kg CO2e,"Sea tanker LPG Tanker 0–49,999 m3",0.04411
Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,,tonne.km,tonne.km,kg CO2e,Sea tanker LPG Tanker Average,0.01038
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",,tonne.km,tonne.km,kg CH4,"Sea tanker LPG Tanker 50,000+ m3",0.000003
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",,tonne.km,tonne.km,kg CH4,"Sea tanker LPG Tanker 0–49,999 m3",0.00001
Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,,tonne.km,tonne.km,kg CH4,Sea tanker LPG Tanker Average,0.000003
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",,tonne.km,tonne.km,kg CO2,"Sea tanker LPG Tanker 50,000+ m3",0.00900
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",,tonne.km,tonne.km,kg CO2,"Sea tanker LPG Tanker 0–49,999 m3",0.04350
Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,,tonne.km,tonne.km,kg CO2,Sea tanker LPG Tanker Average,0.01024
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",,tonne.km,tonne.km,kg N2O,"Sea tanker LPG Tanker 50,000+ m3",0.00012
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",,tonne.km,tonne.km,kg N2O,"Sea tanker LPG Tanker 0–49,999 m3",0.00059
Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,,tonne.km,tonne.km,kg N2O,Sea tanker LPG Tanker Average,0.00014
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,tonne.km,kg CO2e,"Cargo ship Bulk carrier 200,000+ dwt",0.00254
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,tonne.km,kg CO2e,"Cargo ship Bulk carrier 100,000–199,999 dwt",0.00304
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,tonne.km,kg CO2e,"Cargo ship Bulk carrier 60,000–99,999 dwt",0.00416
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,tonne.km,kg CO2e,"Cargo ship Bulk carrier 35,000–59,999 dwt",0.00578
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,tonne.km,kg CO2e,"Cargo ship Bulk carrier 10,000–34,999 dwt",0.00801
Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,tonne.km,kg CO2e,Cargo ship Bulk carrier 0–9999 dwt,0.02961
Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,,tonne.km,tonne.km,kg CO2e,Cargo ship Bulk carrier Average,0.00354
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,tonne.km,kg CH4,"Cargo ship Bulk carrier 200,000+ dwt",0.000001
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,tonne.km,kg CH4,"Cargo ship Bulk carrier 100,000–199,999 dwt",0.000001
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,tonne.km,kg CH4,"Cargo ship Bulk carrier 60,000–99,999 dwt",0.000001
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,tonne.km,kg CH4,"Cargo ship Bulk carrier 35,000–59,999 dwt",0.000002
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,tonne.km,kg CH4,"Cargo ship Bulk carrier 10,000–34,999 dwt",0.000002
Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,tonne.km,kg CH4,Cargo ship Bulk carrier 0–9999 dwt,0.00001
Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,,tonne.km,tonne.km,kg CH4,Cargo ship Bulk carrier Average,0.000001
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,tonne.km,kg CO2,"Cargo ship Bulk carrier 200,000+ dwt",0.00250
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,tonne.km,kg CO2,"Cargo ship Bulk carrier 100,000–199,999 dwt",0.00300
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,tonne.km,kg CO2,"Cargo ship Bulk carrier 60,000–99,999 dwt",0.00410
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,tonne.km,kg CO2,"Cargo ship Bulk carrier 35,000–59,999 dwt",0.00570
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,tonne.km,kg CO2,"Cargo ship Bulk carrier 10,000–34,999 dwt",0.00790
Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,tonne.km,kg CO2,Cargo ship Bulk carrier 0–9999 dwt,0.02920
Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,,tonne.km,tonne.km,kg CO2,Cargo ship Bulk carrier Average,0.00349
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,tonne.km,kg N2O,"Cargo ship Bulk carrier 200,000+ dwt",0.00003
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,tonne.km,kg N2O,"Cargo ship Bulk carrier 100,000–199,999 dwt",0.00004
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,tonne.km,kg N2O,"Cargo ship Bulk carrier 60,000–99,999 dwt",0.00006
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,tonne.km,kg N2O,"Cargo ship Bulk carrier 35,000–59,999 dwt",0.00008
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,tonne.km,kg N2O,"Cargo ship Bulk carrier 10,000–34,999 dwt",0.00011
Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,tonne.km,kg N2O,Cargo ship Bulk carrier 0–9999 dwt,0.00040
Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,,tonne.km,tonne.km,kg N2O,Cargo ship Bulk carrier Average,0.00005
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",,tonne.km,tonne.km,kg CO2e,"Cargo ship General cargo 10,000+ dwt",0.01207
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,,tonne.km,tonne.km,kg CO2e,Cargo ship General cargo 5000–9999 dwt,0.01602
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,,tonne.km,tonne.km,kg CO2e,Cargo ship General cargo 0–4999 dwt,0.01409
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",,tonne.km,tonne.km,kg CO2e,"Cargo ship General cargo 10,000+ dwt 100+ TEU",0.01115
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,,tonne.km,tonne.km,kg CO2e,Cargo ship General cargo 5000–9999 dwt 100+ TEU,0.01774
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,,tonne.km,tonne.km,kg CO2e,Cargo ship General cargo 0–4999 dwt 100+ TEU,0.02008
Scope 3,Freighting goods,Cargo ship,General cargo,Average,,tonne.km,tonne.km,kg CO2e,Cargo ship General cargo Average,0.01323
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",,tonne.km,tonne.km,kg CH4,"Cargo ship General cargo 10,000+ dwt",0.000004
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,,tonne.km,tonne.km,kg CH4,Cargo ship General cargo 5000–9999 dwt,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,,tonne.km,tonne.km,kg CH4,Cargo ship General cargo 0–4999 dwt,0.000004
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",,tonne.km,tonne.km,kg CH4,"Cargo ship General cargo 10,000+ dwt 100+ TEU",0.000003
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,,tonne.km,tonne.km,kg CH4,Cargo ship General cargo 5000–9999 dwt 100+ TEU,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,,tonne.km,tonne.km,kg CH4,Cargo ship General cargo 0–4999 dwt 100+ TEU,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,Average,,tonne.km,tonne.km,kg CH4,Cargo ship General cargo Average,0.000004
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",,tonne.km,tonne.km,kg CO2,"Cargo ship General cargo 10,000+ dwt",0.01190
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,,tonne.km,tonne.km,kg CO2,Cargo ship General cargo 5000–9999 dwt,0.01580
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,,tonne.km,tonne.km,kg CO2,Cargo ship General cargo 0–4999 dwt,0.01390
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",,tonne.km,tonne.km,kg CO2,"Cargo ship General cargo 10,000+ dwt 100+ TEU",0.01100
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,,tonne.km,tonne.km,kg CO2,Cargo ship General cargo 5000–9999 dwt 100+ TEU,0.01750
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,,tonne.km,tonne.km,kg CO2,Cargo ship General cargo 0–4999 dwt 100+ TEU,0.01980
Scope 3,Freighting goods,Cargo ship,General cargo,Average,,tonne.km,tonne.km,kg CO2,Cargo ship General cargo Average,0.01305
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",,tonne.km,tonne.km,kg N2O,"Cargo ship General cargo 10,000+ dwt",0.00016
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,,tonne.km,tonne.km,kg N2O,Cargo ship General cargo 5000–9999 dwt,0.00022
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,,tonne.km,tonne.km,kg N2O,Cargo ship General cargo 0–4999 dwt,0.00019
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",,tonne.km,tonne.km,kg N2O,"Cargo ship General cargo 10,000+ dwt 100+ TEU",0.00015
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,,tonne.km,tonne.km,kg N2O,Cargo ship General cargo 5000–9999 dwt 100+ TEU,0.00024
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,,tonne.km,tonne.km,kg N2O,Cargo ship General cargo 0–4999 dwt 100+ TEU,0.00027
Scope 3,Freighting goods,Cargo ship,General cargo,Average,,tonne.km,tonne.km,kg N2O,Cargo ship General cargo Average,0.00018
Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU,,tonne.km,tonne.km,kg CO2e,Cargo ship Container ship 8000+ TEU,0.01267
Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,,tonne.km,tonne.km,kg CO2e,Cargo ship Container ship 5000–7999 TEU,0.01683
Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,,tonne.km,tonne.km,kg CO2e,Cargo ship Container ship 3000–4999 TEU,0.01683
Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,,tonne.km,tonne.km,kg CO2e,Cargo ship Container ship 2000–2999 TEU,0.02028
Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,,tonne.km,tonne.km,kg CO2e,Cargo ship Container ship 1000–1999 TEU,0.03255
Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU,,tonne.km,tonne.km,kg CO2e,Cargo ship Container ship 0–999 TEU,0.03681
Scope 3,Freighting goods,Cargo ship,Container ship,Average,,tonne.km,tonne.km,kg CO2e,Cargo ship Container ship Average,0.01614
Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU,,tonne.km,tonne.km,kg CH4,Cargo ship Container ship 8000+ TEU,0.000004
Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,,tonne.km,tonne.km,kg CH4,Cargo ship Container ship 5000–7999 TEU,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,,tonne.km,tonne.km,kg CH4,Cargo ship Container ship 3000–4999 TEU,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,,tonne.km,tonne.km,kg CH4,Cargo ship Container ship 2000–2999 TEU,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,,tonne.km,tonne.km,kg CH4,Cargo ship Container ship 1000–1999 TEU,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU,,tonne.km,tonne.km,kg CH4,Cargo ship Container ship 0–999 TEU,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,Average,,tonne.km,tonne.km,kg CH4,Cargo ship Container ship Average,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU,,tonne.km,tonne.km,kg CO2,Cargo ship Container ship 8000+ TEU,0.01250
Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,,tonne.km,tonne.km,kg CO2,Cargo ship Container ship 5000–7999 TEU,0.01660
Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,,tonne.km,tonne.km,kg CO2,Cargo ship Container ship 3000–4999 TEU,0.01660
Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,,tonne.km,tonne.km,kg CO2,Cargo ship Container ship 2000–2999 TEU,0.02000
Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,,tonne.km,tonne.km,kg CO2,Cargo ship Container ship 1000–1999 TEU,0.03210
Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU,,tonne.km,tonne.km,kg CO2,Cargo ship Container ship 0–999 TEU,0.03630
Scope 3,Freighting goods,Cargo ship,Container ship,Average,,tonne.km,tonne.km,kg CO2,Cargo ship Container ship Average,0.01592
Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU,,tonne.km,tonne.km,kg N2O,Cargo ship Container ship 8000+ TEU,0.00017
Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,,tonne.km,tonne.km,kg N2O,Cargo ship Container ship 5000–7999 TEU,0.00023
Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,,tonne.km,tonne.km,kg N2O,Cargo ship Container ship 3000–4999 TEU,0.00023
Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,,tonne.km,tonne.km,kg N2O,Cargo ship Container ship 2000–2999 TEU,0.00027
Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,,tonne.km,tonne.km,kg N2O,Cargo ship Container ship 1000–1999 TEU,0.00044
Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU,,tonne.km,tonne.km,kg N2O,Cargo ship Container ship 0–999 TEU,0.00049
Scope 3,Freighting goods,Cargo ship,Container ship,Average,,tonne.km,tonne.km,kg N2O,Cargo ship Container ship Average,0.00022
Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,,tonne.km,tonne.km,kg CO2e,Cargo ship Vehicle transport 4000+ CEU,0.03245
Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,tonne.km,kg CO2e,Cargo ship Vehicle transport 0–3999 CEU,0.05840
Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,,tonne.km,tonne.km,kg CO2e,Cargo ship Vehicle transport Average,0.03858
Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,,tonne.km,tonne.km,kg CH4,Cargo ship Vehicle transport 4000+ CEU,0.00001
Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,tonne.km,kg CH4,Cargo ship Vehicle transport 0–3999 CEU,0.00002
Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,,tonne.km,tonne.km,kg CH4,Cargo ship Vehicle transport Average,0.00001
Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,,tonne.km,tonne.km,kg CO2,Cargo ship Vehicle transport 4000+ CEU,0.03200
Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,tonne.km,kg CO2,Cargo ship Vehicle transport 0–3999 CEU,0.05760
Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,,tonne.km,tonne.km,kg CO2,Cargo ship Vehicle transport Average,0.03805
Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,,tonne.km,tonne.km,kg N2O,Cargo ship Vehicle transport 4000+ CEU,0.00044
Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,tonne.km,kg N2O,Cargo ship Vehicle transport 0–3999 CEU,0.00078
Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,,tonne.km,tonne.km,kg N2O,Cargo ship Vehicle transport Average,0.00052
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,tonne.km,kg CO2e,Cargo ship RoRo-Ferry 2000+ LM,0.05019
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,tonne.km,kg CO2e,Cargo ship RoRo-Ferry 0–1999 LM,0.06114
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,,tonne.km,tonne.km,kg CO2e,Cargo ship RoRo-Ferry Average,0.05166
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,tonne.km,kg CH4,Cargo ship RoRo-Ferry 2000+ LM,0.00002
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,tonne.km,kg CH4,Cargo ship RoRo-Ferry 0–1999 LM,0.00002
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,,tonne.km,tonne.km,kg CH4,Cargo ship RoRo-Ferry Average,0.00002
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,tonne.km,kg CO2,Cargo ship RoRo-Ferry 2000+ LM,0.04950
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,tonne.km,kg CO2,Cargo ship RoRo-Ferry 0–1999 LM,0.06030
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,,tonne.km,tonne.km,kg CO2,Cargo ship RoRo-Ferry Average,0.05095
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,tonne.km,kg N2O,Cargo ship RoRo-Ferry 2000+ LM,0.00067
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,tonne.km,kg N2O,Cargo ship RoRo-Ferry 0–1999 LM,0.00082
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,,tonne.km,tonne.km,kg N2O,Cargo ship RoRo-Ferry Average,0.00069
Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,,tonne.km,tonne.km,kg CO2e,Cargo ship Large RoPax ferry Average,0.37667
Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,,tonne.km,tonne.km,kg CH4,Cargo ship Large RoPax ferry Average,0.00011
Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,,tonne.km,tonne.km,kg CO2,Cargo ship Large RoPax ferry Average,0.37150
Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,,tonne.km,tonne.km,kg N2O,Cargo ship Large RoPax ferry Average,0.00506
Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,tonne.km,kg CO2e,Cargo ship Refrigerated cargo  All dwt,0.01308
Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,tonne.km,kg CH4,Cargo ship Refrigerated cargo  All dwt,0.000004
Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,tonne.km,kg CO2,Cargo ship Refrigerated cargo  All dwt,0.01290
Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,tonne.km,kg N2O,Cargo ship Refrigerated cargo  All dwt,0.00018
Scope 3,Waste disposal,Construction,Aggregates,,Re-use,tonnes,tonnes,kg CO2e,Aggregates,
Scope 3,Waste disposal,Construction,Aggregates,,Open-loop,tonnes,tonnes,kg CO2e,Aggregates,1.0
Scope 3,Waste disposal,Construction,Aggregates,,Closed-loop,tonnes,tonnes,kg CO2e,Aggregates,1.0
Scope 3,Waste disposal,Construction,Aggregates,,Combustion,tonnes,tonnes,kg CO2e,Aggregates,
Scope 3,Waste disposal,Construction,Aggregates,,Composting,tonnes,tonnes,kg CO2e,Aggregates,
Scope 3,Waste disposal,Construction,Aggregates,,Landfill,tonnes,tonnes,kg CO2e,Aggregates,1.2
Scope 3,Waste disposal,Construction,Average construction,,Re-use,tonnes,tonnes,kg CO2e,Average construction,
Scope 3,Waste disposal,Construction,Average construction,,Open-loop,tonnes,tonnes,kg CO2e,Average construction,1.0
Scope 3,Waste disposal,Construction,Average construction,,Closed-loop,tonnes,tonnes,kg CO2e,Average construction,1.0
Scope 3,Waste disposal,Construction,Average construction,,Combustion,tonnes,tonnes,kg CO2e,Average construction,
Scope 3,Waste disposal,Construction,Average construction,,Composting,tonnes,tonnes,kg CO2e,Average construction,
Scope 3,Waste disposal,Construction,Average construction,,Landfill,tonnes,tonnes,kg CO2e,Average construction,
Scope 3,Waste disposal,Construction,Asbestos,,Re-use,tonnes,tonnes,kg CO2e,Asbestos,
Scope 3,Waste disposal,Construction,Asbestos,,Open-loop,tonnes,tonnes,kg CO2e,Asbestos,
Scope 3,Waste disposal,Construction,Asbestos,,Closed-loop,tonnes,tonnes,kg CO2e,Asbestos,
Scope 3,Waste disposal,Construction,Asbestos,,Combustion,tonnes,tonnes,kg CO2e,Asbestos,
Scope 3,Waste disposal,Construction,Asbestos,,Composting,tonnes,tonnes,kg CO2e,Asbestos,
Scope 3,Waste disposal,Construction,Asbestos,,Landfill,tonnes,tonnes,kg CO2e,Asbestos,5.9
Scope 3,Waste disposal,Construction,Asphalt,,Re-use,tonnes,tonnes,kg CO2e,Asphalt,
Scope 3,Waste disposal,Construction,Asphalt,,Open-loop,tonnes,tonnes,kg CO2e,Asphalt,1.0
Scope 3,Waste disposal,Construction,Asphalt,,Closed-loop,tonnes,tonnes,kg CO2e,Asphalt,1.0
Scope 3,Waste disposal,Construction,Asphalt,,Combustion,tonnes,tonnes,kg CO2e,Asphalt,
Scope 3,Waste disposal,Construction,Asphalt,,Composting,tonnes,tonnes,kg CO2e,Asphalt,
Scope 3,Waste disposal,Construction,Asphalt,,Landfill,tonnes,tonnes,kg CO2e,Asphalt,1.2
Scope 3,Waste disposal,Construction,Bricks,,Re-use,tonnes,tonnes,kg CO2e,Bricks,
Scope 3,Waste disposal,Construction,Bricks,,Open-loop,tonnes,tonnes,kg CO2e,Bricks,1.0
Scope 3,Waste disposal,Construction,Bricks,,Closed-loop,tonnes,tonnes,kg CO2e,Bricks,
Scope 3,Waste disposal,Construction,Bricks,,Combustion,tonnes,tonnes,kg CO2e,Bricks,
Scope 3,Waste disposal,Construction,Bricks,,Composting,tonnes,tonnes,kg CO2e,Bricks,
Scope 3,Waste disposal,Construction,Bricks,,Landfill,tonnes,tonnes,kg CO2e,Bricks,1.2
Scope 3,Waste disposal,Construction,Concrete,,Re-use,tonnes,tonnes,kg CO2e,Concrete,
Scope 3,Waste disposal,Construction,Concrete,,Open-loop,tonnes,tonnes,kg CO2e,Concrete,1.0
Scope 3,Waste disposal,Construction,Concrete,,Closed-loop,tonnes,tonnes,kg CO2e,Concrete,1.0
Scope 3,Waste disposal,Construction,Concrete,,Combustion,tonnes,tonnes,kg CO2e,Concrete,
