Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU ",,tonne.km,kg N2O,0.00008
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU ,,tonne.km,kg N2O,0.00013
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU ,,tonne.km,kg N2O,0.00015
Scope 3,Freighting goods,Cargo ship,General cargo,Average,,tonne.km,kg N2O,0.0001
Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU ,,tonne.km,kg CO2e,0.0126
Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU ,,tonne.km,kg CO2e,0.01673
Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU ,,tonne.km,kg CO2e,0.01673
Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU ,,tonne.km,kg CO2e,0.02016
Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU ,,tonne.km,kg CO2e,0.03235
Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU ,,tonne.km,kg CO2e,0.03658
Scope 3,Freighting goods,Cargo ship,Container ship,Average,,tonne.km,kg CO2e,0.01605
Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,Average,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU ,,tonne.km,kg CO2,0.0125
Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU ,,tonne.km,kg CO2,0.0166
Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU ,,tonne.km,kg CO2,0.0166
Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU ,,tonne.km,kg CO2,0.02
Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU ,,tonne.km,kg CO2,0.0321
Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU ,,tonne.km,kg CO2,0.0363
Scope 3,Freighting goods,Cargo ship,Container ship,Average,,tonne.km,kg CO2,0.01592
Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU ,,tonne.km,kg N2O,0.00009
Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU ,,tonne.km,kg N2O,0.00012
Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU ,,tonne.km,kg N2O,0.00012
Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU ,,tonne.km,kg N2O,0.00015
Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU ,,tonne.km,kg N2O,0.00024
Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU ,,tonne.km,kg N2O,0.00027
Scope 3,Freighting goods,Cargo ship,Container ship,Average,,tonne.km,kg N2O,0.00012
Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU ,,tonne.km,kg CO2e,0.03225
Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU ,,tonne.km,kg CO2e,0.05805
Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,,tonne.km,kg CO2e,0.03835
Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU ,,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU ,,tonne.km,kg CO2,0.032
Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU ,,tonne.km,kg CO2,0.0576
Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,,tonne.km,kg CO2,0.03805
Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU ,,tonne.km,kg N2O,0.00024
Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU ,,tonne.km,kg N2O,0.00043
Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,,tonne.km,kg N2O,0.00028
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM ,,tonne.km,kg CO2e,0.04989
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM ,,tonne.km,kg CO2e,0.06077
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,,tonne.km,kg CO2e,0.05135
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM ,,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM ,,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM ,,tonne.km,kg CO2,0.0495
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM ,,tonne.km,kg CO2,0.0603
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,,tonne.km,kg CO2,0.05095
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM ,,tonne.km,kg N2O,0.00037
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM ,,tonne.km,kg N2O,0.00045
Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,,tonne.km,kg N2O,0.00038
Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,,tonne.km,kg CO2e,0.38751
Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,,tonne.km,kg CH4,0.00015
Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,,tonne.km,kg CO2,0.3845
Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,,tonne.km,kg N2O,0.00286
Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,kg CO2e,0.013
Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,kg CO2,0.0129
Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,kg N2O,0.0001
Scope 3,Waste disposal,Construction,Aggregates,,Reuse,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Aggregates,,Open loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Aggregates,,Closed loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Aggregates,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Aggregates,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Aggregates,,Landfill,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Average construction,,Reuse,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Average construction,,Open loop,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Average construction,,Closed loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Average construction,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Average construction,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Average construction,,Landfill,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Asbestos,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Asbestos,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Asbestos,,Closed loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Asbestos,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Asbestos,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Asbestos,,Landfill,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Asphalt,,Reuse,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Asphalt,,Open loop,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Asphalt,,Closed loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Asphalt,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Asphalt,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Asphalt,,Landfill,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Bricks,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Bricks,,Open loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Bricks,,Closed loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Bricks,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Bricks,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Bricks,,Landfill,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Concrete,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Concrete,,Open loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Concrete,,Closed loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Concrete,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Concrete,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Concrete,,Landfill,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Insulation,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Insulation,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Insulation,,Closed loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Insulation,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Insulation,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Insulation,,Landfill,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Metals,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Metals,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Metals,,Closed loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Metals,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Metals,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Metals,,Landfill,tonnes,kg CO2e,1.4
Scope 3,Waste disposal,Construction,Soils,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Soils,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Soils,,Closed loop,tonnes,kg CO2e,1.1
Scope 3,Waste disposal,Construction,Soils,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Soils,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Soils,,Landfill,tonnes,kg CO2e,16.3
Scope 3,Waste disposal,Construction,Mineral oil,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Mineral oil,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Mineral oil,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Mineral oil,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Mineral oil,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Mineral oil,,Landfill,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Plasterboard,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Plasterboard,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Plasterboard,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Plasterboard,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Plasterboard,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Plasterboard,,Landfill,tonnes,kg CO2e,72
Scope 3,Waste disposal,Construction,Tyres,,Reuse,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Tyres,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Tyres,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Tyres,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Tyres,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Tyres,,Landfill,tonnes,kg CO2e,
Scope 3,Waste disposal,Construction,Wood,,Reuse,tonnes,kg CO2e,64.5
Scope 3,Waste disposal,Construction,Wood,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Wood,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Wood,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Wood,,Composting,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Construction,Wood,,Landfill,tonnes,kg CO2e,819.1
Scope 3,Waste disposal,Other,Books,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Other,Books,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Other,Books,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Books,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Books,,Composting,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Books,,Landfill,tonnes,kg CO2e,"1,042.20"
Scope 3,Waste disposal,Other,Glass,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Other,Glass,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Glass,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Glass,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Glass,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Other,Glass,,Landfill,tonnes,kg CO2e,26
Scope 3,Waste disposal,Other,Clothing,,Reuse,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Clothing,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Other,Clothing,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Clothing,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Other,Clothing,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Other,Clothing,,Landfill,tonnes,kg CO2e,445.3
Scope 3,Waste disposal,Refuse,Municipal waste,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Municipal waste,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Municipal waste,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Municipal waste,,Anaerobic digestion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Municipal waste,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Municipal waste,,Landfill,tonnes,kg CO2e,588.9
Scope 3,Waste disposal,Refuse,Organic: food and drink waste,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Organic: food and drink waste,,Closed loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Organic: food and drink waste,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Organic: food and drink waste,,Anaerobic digestion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Organic: food and drink waste,,Composting,tonnes,kg CO2e,6
Scope 3,Waste disposal,Refuse,Organic: food and drink waste,,Landfill,tonnes,kg CO2e,627.3
Scope 3,Waste disposal,Refuse,Organic: garden waste,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Organic: garden waste,,Closed loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Organic: garden waste,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Organic: garden waste,,Anaerobic digestion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Organic: garden waste,,Composting,tonnes,kg CO2e,6
Scope 3,Waste disposal,Refuse,Organic: garden waste,,Landfill,tonnes,kg CO2e,579.4
Scope 3,Waste disposal,Refuse,Organic: mixed food and garden waste,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Organic: mixed food and garden waste,,Closed loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Organic: mixed food and garden waste,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Organic: mixed food and garden waste,,Anaerobic digestion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Organic: mixed food and garden waste,,Composting,tonnes,kg CO2e,6
Scope 3,Waste disposal,Refuse,Organic: mixed food and garden waste,,Landfill,tonnes,kg CO2e,587.7
Scope 3,Waste disposal,Refuse,Commercial and industrial waste,,Open loop,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Commercial and industrial waste,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Commercial and industrial waste,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Commercial and industrial waste,,Anaerobic digestion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Refuse,Commercial and industrial waste,,Composting,tonnes,kg CO2e,
Scope 3,Waste disposal,Refuse,Commercial and industrial waste,,Landfill,tonnes,kg CO2e,100.1
Scope 3,Waste disposal,Electrical items,WEEE - fridges and freezers,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Electrical items,WEEE - fridges and freezers,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Electrical items,WEEE - fridges and freezers,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Electrical items,WEEE - fridges and freezers,,Landfill,tonnes,kg CO2e,16.6
Scope 3,Waste disposal,Electrical items,WEEE - large,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Electrical items,WEEE - large,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Electrical items,WEEE - large,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Electrical items,WEEE - large,,Landfill,tonnes,kg CO2e,16.6
Scope 3,Waste disposal,Electrical items,WEEE - mixed,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Electrical items,WEEE - mixed,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Electrical items,WEEE - mixed,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Electrical items,WEEE - mixed,,Landfill,tonnes,kg CO2e,16.6
Scope 3,Waste disposal,Electrical items,WEEE - small,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Electrical items,WEEE - small,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Electrical items,WEEE - small,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Electrical items,WEEE - small,,Landfill,tonnes,kg CO2e,16.6
Scope 3,Waste disposal,Electrical items,Batteries,,Reuse,tonnes,kg CO2e,
Scope 3,Waste disposal,Electrical items,Batteries,,Open loop,tonnes,kg CO2e,64.6
Scope 3,Waste disposal,Electrical items,Batteries,,Combustion,tonnes,kg CO2e,
Scope 3,Waste disposal,Electrical items,Batteries,,Landfill,tonnes,kg CO2e,75.5
Scope 3,Waste disposal,Metal,Metal: aluminium cans and foil (excl. forming),,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Metal,Metal: aluminium cans and foil (excl. forming),,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Metal,Metal: aluminium cans and foil (excl. forming),,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Metal,Metal: mixed cans,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Metal,Metal: mixed cans,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Metal,Metal: mixed cans,,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Metal,Metal: scrap metal,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Metal,Metal: scrap metal,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Metal,Metal: scrap metal,,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Metal,Metal: steel cans,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Metal,Metal: steel cans,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Metal,Metal: steel cans,,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Plastic,Plastics: average plastics,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastics,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastics,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastics,,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Plastic,Plastics: average plastic film,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastic film,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastic film,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastic film,,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Plastic,Plastics: average plastic rigid,,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastic rigid,,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastic rigid,,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: average plastic rigid,,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Plastic,Plastics: PET (incl. forming),,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: PET (incl. forming),,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: PET (incl. forming),,Combustion,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: PET (incl. forming),,Landfill,tonnes,kg CO2e,9.3
Scope 3,Waste disposal,Plastic,Plastics: PP (incl. forming),,Open loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: PP (incl. forming),,Closed loop,tonnes,kg CO2e,21.8
Scope 3,Waste disposal,Plastic,Plastics: PP (incl. forming),,Combustion,tonnes,kg CO2e,21.8
