"signature_id","virus_name"
17342,"Redir.SMR_14 (Trojan)"
26517,"Drixed.D_9 (Trojan)"
34944,"Injector.CDLG (Trojan)"
6210,"Dofoil.T_25 (Trojan)"
8331,"Dynamer.A_138 (Trojan)"
12417,"Gamarue.F_11 (Worm)"
15591,"Zurgop.BK_7 (Trojan)"
18889,"Vittalia.A_2 (Adware)"
31652,"Tempedreve.A_2 (Worm)"
5744,"Zbot.SBEP_2 (Trojan)"
25811,"Malformed.sis.BP.24 (Exploit)"
27074,"Gupboot.A_9 (Trojan)"
12625,"Tepfer.AAE (Trojan)"
29848,"Banload.SPJ_2 (Trojan)"
40903,"Suspicious#bredolab.dc_8 (Trojan)"
8803,"Hupigon.RYGJ (Trojan)"
20375,"DarkKomet.CJIT (Trojan)"
38589,"Kolab.FFO (Worm)"
40807,"AutoRun.BFXL (Worm)"
771,"Dropper.A_393 (Trojan)"
3323,"Assarm (Worm)"
17543,"Kryptik.COTY (Trojan)"
32272,"Waski.A_13 (Trojan)"
5996,"Bublik.CCSJ (Trojan)"
12950,"IBryte.A_26 (Adware)"
29833,"AdGazelle.A_63 (Adware)"
8114,"Injector.A_55 (Trojan)"
25827,"Agent.FRWW (Trojan)"
6033,"Wauchos.Z_20 (Trojan)"
30598,"Malformed.pdf.TL.6 (Exploit)"
39494,"CloverPlus.AE (Adware)"
10917,"Wigon.PH_63 (Trojan)"
16691,"Revealing.A_4 (Adware)"
17464,"Kolab.BEXS (Worm)"
18754,"Chydo.RG (Trojan)"
21974,"IrcBot.6 (Worm)"
214,"Rbot.CQI_4 (Trojan)"
2140,"Delf.SBK (Trojan)"
19102,"Crowti.A_32 (Trojan)"
31428,"Boltolog.A (Trojan)"
318,"Daws.BKEE (Trojan)"
9376,"Ranbyus.K_3 (Trojan)"
21724,"VanBot.XPV (Trojan)"
24989,"Malformed.swf.MP.24 (Exploit)"
25309,"OutBrowse.BM_3 (Trojan)"
28470,"Koobface.W (Worm)"
384,"Foreign.AIJA (Trojan)"
1443,"MalAgent.G_2277 (Trojan)"
11368,"DealPly.A_10 (Adware)"
38001,"Suspicious#petite (Worm)"
23776,"Cetsiol.A (Trojan)"
26809,"Mytob.KS (Worm)"
29526,"Teso.A (Exploit)"
2593,"Bublik.AMCU (Trojan)"
19564,"OutBrowse.RS (Trojan)"
33553,"SdBot.A_58 (Trojan)"
1880,"Zbot.HNO (Trojan)"
29168,"Kovter.C_12 (Trojan)"
33939,"MalAgent.H_2781 (Trojan)"
11918,"Inject.FAYU (Trojan)"
29288,"Virut.Q.gen (Virus)"
38113,"Palevo.ANN_3 (Worm)"
499,"Necurs.PEI_2 (Trojan)"
2884,"Simda.A_52 (Trojan)"
3328,"Injector.A_48 (Trojan)"
3046,"Agent.OOT (Trojan)"
9407,"Cutwail.A_16 (Trojan)"
25720,"Malformed.class.TL.8 (Exploit)"
33061,"Malformed.html.CR.2 (Exploit)"
11255,"ChePro.OA (Trojan)"
18517,"Malformed.eot.MP.1 (Exploit)"
1627,"Agent.ASVG (Trojan)"
12561,"MalAgent.H_1080 (Trojan)"
13658,"XPACK.A_467 (Trojan)"
14429,"LMN.ANWJ (Trojan)"
14538,"Injector.AMLU_2 (Trojan)"
18497,"Gepys.A_51 (Trojan)"
32579,"Kelihos.G (Trojan)"
35857,"Malformed.doc.MP.11 (Exploit)"
19365,"Virut.AV_7 (Virus)"
34909,"Popdeals.A_2 (Adware)"
17328,"Bladabindi.F_3 (Trojan)"
51076,"Malformed.swf.MP.1 (Exploit)"
697,"Malas.D (Worm)"
1575,"Recslurp.D_6 (Trojan)"
3450,"Adhgg (Trojan)"
6211,"Upatre.YYNR (Trojan)"
18472,"Fareit.A_43 (Trojan)"
33481,"Remtasu.U_3 (Trojan)"
37918,"Scar.KL (Trojan)"
181,"Chisburg.BAJ (Trojan)"
2248,"OnLineGames.NK (Trojan)"
20964,"Dropper.A_777 (Trojan)"
22705,"OutBrowse.CCPO_11 (Trojan)"
9439,"Lurk.AC (Trojan)"
13184,"Banload.SHD_2 (Trojan)"
14652,"Injector.AJIF (Trojan)"
19928,"Kido.IH_58 (Worm)"
26923,"Emotet.G_6 (Trojan)"
34001,"Malformed.wav.CV.1 (Exploit)"
7449,"DrvPatch.A_3 (Trojan)"
17423,"Zoxpng.A (Trojan)"
28106,"VBKrypt.NSLS (Trojan)"
32287,"Malformed.mdb.TL.3 (Exploit)"
17884,"SoftPulse.O_34 (Trojan)"
14979,"Recslurp.B (Trojan)"
1062,"Androm.DTYC (Trojan)"
8307,"XPACK.A_339 (Trojan)"
30342,"Malformed.acf.TL.1 (Exploit)"
334,"Dofoil.U (Trojan)"
1592,"MalAgent.G_2296 (Trojan)"
31880,"Virut.S.gen (Virus)"
8919,"Multiplug.A_99 (Adware)"
11322,"LoadMoney.ALG (Adware)"
25791,"Malformed.sis.BP.21 (Exploit)"
35660,"LoadMoney.AFM (Adware)"
30423,"Malformed.pdf.BP.15 (Exploit)"
10713,"Inject.MXTM_2 (Trojan)"
11415,"Injector.AAIC_2 (Trojan)"
24316,"InstallMonstr.KZPO_5 (Trojan)"
28680,"VMProtBad.A_54 (Trojan)"
33958,"Wimg.A_11 (Trojan)"
34224,"Webalta.GZ_10 (Adware)"
9428,"MalAgent.H_1603 (Trojan)"
19432,"Bublik.ANHP (Trojan)"
36197,"Malformed.png.BP.19 (Exploit)"
41589,"Hiloti.gen_10 (Trojan)"
3726,"Mebload.AY (Trojan)"
5368,"PlayingSushi.A (Adware)"
21685,"Morstar.A_43 (Adware)"
23047,"Kryptik.BHUT (Trojan)"
26177,"AirAdInstaller.E_3 (Trojan)"
50516,"Malformed.abr.TL.1 (Exploit)"
2868,"VB.DG_3 (Worm)"
31388,"Zbot.AAU_119 (Trojan)"
27203,"Papras.DS_10 (Trojan)"
36720,"Mytob.X_4 (Worm)"
38168,"PWDump.C_2 (HackTool)"
21789,"Upatre.CY_7 (Trojan)"
17321,"Malformed.ppsx.TL.1 (Exploit)"
22346,"Zbot.SMV (Trojan)"
35338,"Malformed.rtf.TL.2 (Exploit)"
37289,"MultiPlug.MS_34 (Adware)"
37373,"MultiPlug.MS_38 (Adware)"
26745,"Malformed.html.TL.156 (Exploit)"
35712,"MalAgent.I_492 (Trojan)"
37117,"JS.Blacole (Exploit)"
14786,"MalAgent.I_276 (Trojan)"
19233,"Kuluoz.PKJ (Trojan)"
1287,"Banker.KKL_2 (Trojan)"
7538,"IBryte.R_22 (Adware)"
19894,"PWSZbot.FAHG_6 (Trojan)"
7134,"MalAgent.C_193 (Trojan)"
28724,"BrowseFox.GPOT_8 (Trojan)"
11403,"Injector.AAXI (Trojan)"
11970,"MalAgent.G_1983 (Trojan)"
13464,"Zbot.QKPP (Trojan)"
19900,"SoftPulse.A_21 (Adware)"
24983,"Malformed.dvr-ms.TL.1 (Exploit)"
30958,"ExKit.AQ_4 (Exploit)"
3422,"Emotet.A_23 (Trojan)"
15064,"Malformed.sc.OT.37 (Exploit)"
29820,"Tofsee.AX_15 (Trojan)"
9477,"Mbro.AMHE (Trojan)"
11982,"Banload.RPP (Trojan)"
24826,"MultiPlug.EC_6 (Adware)"
36455,"Glupteba.M_20 (Trojan)"
5200,"Xtrat.A_5 (Trojan)"
15179,"BHZZ.CWE (Trojan)"
20069,"Spybot.BFR_18 (Trojan)"
22194,"PasswordRecoveryTool.E (HackTool)"
34552,"Fake.RES (Trojan)"
5317,"MalAgent.G_3075 (Trojan)"
19711,"CVE-2011-2462.A_2 (Exploit)"
5714,"Zbot_206 (Trojan)"
21888,"Phish.A_7 (Trojan)"
29115,"Malformed.bfc.MP.1 (Exploit)"
14495,"Sirefef.FY_47 (Trojan)"
1824,"Injector.CHY (Trojan)"
30662,"Bublik.TCT (Trojan)"
13875,"MultiPlug.A_165 (Adware)"
32353,"Teerac.A_5 (Trojan)"
11211,"ObfuscatedAMM.A_3 (Trojan)"
20458,"Dropper.A_765 (Trojan)"
25336,"ICLoader.IC_32 (Adware)"
26119,"Bancos.UJN (Trojan)"
29813,"Downloader.A_109 (Trojan)"
48661,"Inject.HH_2 (Trojan)"
3849,"Sytro.A_19 (Virus)"
23589,"ZAccess.BZPB (Trojan)"
23713,"Zbot.A_441 (Trojan)"
27089,"Fareit.A_291 (Trojan)"
10399,"Androm.DSIH (Trojan)"
21878,"Necurs.J (Trojan)"
28967,"Cutwail.BZ_20 (Trojan)"
29815,"MacOSX.Dockster.A (Trojan)"
30731,"Opaserv.Q_2 (Worm)"
19344,"Androm.PQC (Trojan)"
28981,"Fareit.A_209 (Trojan)"
37300,"OutBrowse.CBPO_357 (Trojan)"
3692,"Inject.HMEZ (Trojan)"
7588,"Solimba.AH_11 (Trojan)"
42870,"Suspicious#fakeav_12 (Trojan)"
2144,"Necurs.B_12 (Trojan)"
5777,"Malformed.mov.TL.22 (Exploit)"
19502,"LoadMoney.AMB (Adware)"
21621,"InstMonster.A_11 (Adware)"
33066,"Malformed.doc.TL.29 (Exploit)"
8529,"OnLineGames_52 (Virus)"
34440,"Simda.DL (Trojan)"
8335,"Waski.K (Trojan)"
23333,"Battdil.F_3 (Trojan)"
26790,"P2P-1 (Worm)"
31630,"PullUpdate.K (Adware)"
35629,"OutBrowse.CBPO_267 (Trojan)"
7509,"DownloadGuide.FPOT_2 (Trojan)"
8281,"Zbot.A_512 (Trojan)"
37171,"Iframe.CKN (Trojan)"
3493,"Dynamer.A_126 (Trojan)"
7001,"Verti.JPOT_7 (Trojan)"
16711,"LiveSoftAction.A_2 (Trojan)"
18697,"Gamarue.AM_15 (Worm)"
1788,"Necurs.VRG (Trojan)"
2532,"Dorifel.ADGV (Trojan)"
23660,"Banker.ABLT (Trojan)"
9284,"Suspicious#nspack.3 (Trojan)"
20582,"PCFixSpeed.A (Trojan)"
3646,"IBryte.JH_2 (Adware)"
25128,"Suspicious#morphine.2 (Worm)"
28577,"SoftPulse.AHPO (Trojan)"
29572,"Ramnit.A_29 (Virus)"
29652,"Vaklik.EFM (Trojan)"
16265,"AVKill.AAC (Trojan)"
6713,"Solimba.AJPO (Trojan)"
30541,"Downloader.VZI_5 (Trojan)"
13104,"Banload.SJK_2 (Trojan)"
25924,"Malformed.sis.BP.52 (Exploit)"
29626,"Agent.AYCR_5 (Adware)"
30385,"Malformed.html.TL.148 (Exploit)"
33564,"ZAccess.ZDL (Trojan)"
15887,"Windef.OFM (Trojan)"
22633,"Dropper.GEN_146 (Trojan)"
14603,"Dropper.A_729 (Trojan)"
33864,"Ciavax.C_9 (Trojan)"
36188,"ZBot.DFU (Trojan)"
2838,"VBInject.A_62 (Trojan)"
29967,"Malformed.cgm.BP.1 (Exploit)"
35061,"Downloader.A_295 (Trojan)"
5932,"MalAgent.G_3299 (Trojan)"
6133,"Sereki.A (Trojan)"
9541,"Papras.DM_3 (Trojan)"
16732,"DarkKomet.A_2 (Trojan)"
26802,"Bertle.A (Virus)"
28453,"Malformed.html.TL.207 (Exploit)"
32345,"Zbot.AAQ_39 (Trojan)"
35366,"Ramen.B_2 (Worm)"
11991,"Kryptik.ASPH_5 (Trojan)"
17570,"Crowti.B (Trojan)"
23200,"LockScreen.C (Trojan)"
35082,"Dorkbot.I_8 (Worm)"
37845,"MalAgent.H_3398 (Trojan)"
3702,"Sirefef.FU_22 (Trojan)"
13431,"ATRAPS.A_102 (Trojan)"
32386,"Papras.DU_8 (Trojan)"
9661,"Dorkbot.I_56 (Worm)"
14734,"Sytro.A_156 (Virus)"
32723,"Zbot.AAO_105 (Trojan)"
32840,"Tepfer.SEQA (Trojan)"
3744,"MalAgent.G_2662 (Trojan)"
7172,"Stantinko.A_3 (Trojan)"
25263,"Rogue.A_27 (Trojan)"
10808,"Tinba.AX (Trojan)"
28765,"Malformed.pdf.TL.38 (Exploit)"
38061,"Pinit.DS (Worm)"
36241,"Malformed.doc.TL.36 (Exploit)"
8612,"Dropper.A_623 (Trojan)"
11167,"Small.DBY_2 (Trojan)"
25633,"Malformed.palm.BP.2 (Exploit)"
27803,"MalAgent.H_2554 (Trojan)"
29636,"MalAgent.G_4075 (Trojan)"
40786,"IRCBot.OXP (Trojan)"
18598,"Malformed.tif.TL.1 (Exploit)"
31495,"Qudamah.FX_2 (Trojan)"
24557,"MultiPlug.EC_2 (Adware)"
26924,"Papras.DS_7 (Trojan)"
30275,"Malformed.swf.MP.57 (Exploit)"
1898,"Neurevt.B_27 (Trojan)"
14916,"Multiplug.A_176 (Adware)"
26182,"Cridex.GN (Worm)"
28176,"Malformed.html.TL.191 (Exploit)"
28398,"InstallIQ.A_5 (Adware)"
31537,"StartPage.IP_2 (Trojan)"
35649,"Blaster.A (Worm)"
24943,"Java.Agent.S_5 (Trojan)"
34459,"Malformed.ppt.TL.30 (Exploit)"
34139,"Montiera.A_5 (Adware)"
5301,"LoadMoney.AIG (Adware)"
9371,"Gamarue.A_17 (Worm)"
15053,"Malformed.sc.OT.32 (Exploit)"
15370,"Malformed.html.TL.272 (Exploit)"
18330,"Barys.B_64 (Trojan)"
195,"Foreign.AVET (Trojan)"
3353,"Banker.ABWE (Trojan)"
12490,"UltraDownloads.A_9 (Adware)"
34332,"Perflogger.CA_5 (Virus)"
37489,"Injector.GY (Trojan)"
8633,"Mytob.N_8 (Worm)"
18629,"Kryptik.BDGM (Trojan)"
31248,"Dropper.A_953 (Trojan)"
43031,"FakeAV#html_22 (Trojan)"
18991,"Cutwail.A_24 (Trojan)"
38458,"Taterf.B_8 (Worm)"
36046,"InstalleRex.A_24 (Trojan)"
13679,"Kryptik.BZSH_8 (Trojan)"
25311,"AutoIt.A_113 (Worm)"
35004,"Bzub.A (Trojan)"
1087,"Puawn.A (Trojan)"
37450,"AutoRun.AQBF (Worm)"
2564,"ZAccess.CDNT (Trojan)"
12213,"MalAgent.G_2004 (Trojan)"
34518,"Krypt.TN (Trojan)"
11118,"Zbot.IINA (Trojan)"
13190,"EPACK (Trojan)"
32413,"Papras.DT_13 (Trojan)"
33217,"Logoff.E (Trojan)"
6838,"Webalta.GZ_8 (Adware)"
23567,"Tofsee.F_19 (Adware)"
48435,"Malformed.xls.BP.4 (Exploit)"
7358,"Rbot_46 (Trojan)"
12320,"Blocker.ANDZ (Trojan)"
17011,"Kazy.KL_6 (Trojan)"
27768,"Malformed.pls.MT.2 (Exploit)"
12869,"XPACK.A_419 (Trojan)"
3010,"AutoRun.EXXP (Worm)"
11374,"Inject.FABA (Trojan)"
28273,"ShopperPro.APOT_4 (Trojan)"
14836,"Papras.CK_8 (Trojan)"
23472,"Banload.A_23 (Trojan)"
25153,"Dropper.A_849 (Trojan)"
8023,"LoadMoney.AKA (Adware)"
10919,"Spatet.T_27 (Trojan)"
26484,"Malformed.doc.TL.41 (Exploit)"
30785,"Spybot.WORM (Virus)"
10893,"Zbot.HHTK (Trojan)"
18626,"Malformed.xls.TL.05 (Exploit)"
19996,"Koobface.CLR (Worm)"
28700,"Agent.AFK_2 (Trojan)"
5617,"Kryptik.MYM_3 (Trojan)"
13223,"Banload.AJIA (Trojan)"
30712,"Warezov.DO (Worm)"
237,"Gator.A_2 (Adware)"
8229,"XPACK.A_335 (Trojan)"
26945,"Sytro.A_370 (Virus)"
33435,"Injector.AMML_3 (Trojan)"
1132,"Bundpil.ABT (Worm)"
3707,"Wauchos.I_36 (Trojan)"
6244,"Gamarue.AM_12 (Worm)"
4505,"Torr.TJQ (Trojan)"
18659,"Banload.RXB_19 (Trojan)"
23555,"Downloader.JQQR_2 (Trojan)"
24951,"Ruftar.ACKD (Trojan)"
26014,"Upatre.DB_2 (Trojan)"
27606,"CNBTech.A_14 (Adware)"
11663,"Kryptik.ASPF (Trojan)"
37395,"Ladivyrop.A_2 (Trojan)"
20084,"Zbot.AAO_165 (Trojan)"
37371,"Allaple.A_133 (Worm)"
24977,"Artemis_171 (Trojan)"
546,"MalAgent.G_2134 (Trojan)"
22896,"Sytro.A_335 (Virus)"
31836,"Vidro.A (Trojan)"
1358,"ZAccess.BWDH (Trojan)"
26496,"Bublik.BKHE (Trojan)"
32129,"Ngrbot.AEJJ (Worm)"
33453,"Malformed.html.TL.035 (Exploit)"
8906,"Expiro.BR_2 (Exploit)"
17888,"Dynamer.A_148 (Trojan)"
22310,"Expiro.W_2 (Virus)"
33719,"Nymaim.AB_3 (Trojan)"
4346,"Gepys.C (Trojan)"
24035,"MalAgent.H_2168 (Trojan)"
36533,"Malformed.rpl.CR.1 (Exploit)"
4593,"MalAgent.G_2900 (Trojan)"
7619,"Rozena.RPCS (Trojan)"
28546,"Injector.GBCQ (Trojan)"
37950,"Malformed.bmp.TL.2 (Exploit)"
35875,"OutBrowse.CBPO_298 (Trojan)"
6176,"Wauchos.AD_10 (Trojan)"
7401,"Agent.AC_10 (Trojan)"
36515,"Malformed.dex.BP.14 (Exploit)"
37354,"MultiPlug.MV (Adware)"
13608,"XDR.A_6 (Trojan)"
25793,"MalAgent.G_3656 (Trojan)"
27284,"Autoit.BC_2 (Trojan)"
20879,"PWSFFox_2 (Trojan)"
21071,"AndroidOS.Scavir.A (Trojan)"
11828,"Zurgop.AV_10 (Trojan)"
29061,"Inject.EPNG_2 (Trojan)"
5657,"Kuluoz.D_32 (Trojan)"
18154,"Boaxxe.BE_33 (Trojan)"
9074,"Systro.K (Trojan)"
17897,"Sytro.A_179 (Virus)"
20014,"Loksec.A (Trojan)"
11088,"Cryptodef.EM (Trojan)"
13259,"LoadMoney.AOK (Adware)"
18823,"Vobfus.YVL (Trojan)"
18953,"Wauchos.AF_9 (Trojan)"
14563,"Neurevt.EA (Trojan)"
22839,"Malformed.wmf.BP.4 (Exploit)"
250,"Sirefef.EV_56 (Trojan)"
6236,"Dyzap.D_7 (Trojan)"
7589,"Xyligan.AEQ (Trojan)"
11371,"Zbot.A_304 (Trojan)"
25927,"Malformed.sis.BP.55 (Exploit)"
2622,"Gamevance.DD_2 (Adware)"
23130,"XPACK.A_613 (Trojan)"
33992,"Malformed.asf.TL.4 (Exploit)"
35140,"XPACK.A_935 (Trojan)"
3042,"Injector.JUCT (Trojan)"
5796,"Crowti.A_11 (Trojan)"
25030,"Inject.A_36 (Trojan)"
12152,"MultiPlug.A_138 (Adware)"
13946,"007SpySoft.G (Trojan)"
6158,"Lerspeng.B_5 (Trojan)"
7085,"Neurevt.AB_17 (Trojan)"
7222,"MalAgent.I_170 (Trojan)"
1028,"Spy2_3 (Trojan)"
5561,"Dropper.A_174 (Trojan)"
18812,"Upatre.AH (Trojan)"
37823,"MalAgent.I_533 (Trojan)"
1181,"Koblu.CL (Trojan)"
4820,"Pirrit.A_2 (Adware)"
35552,"SoftPulse.XPOT_15 (Trojan)"
20145,"LoadMoney.ZC (Adware)"
23731,"Chanitor.A_4 (Trojan)"
3810,"Injector.YR (Trojan)"
5842,"Autoit.CGB (Trojan)"
27238,"Malformed.html.TL.162 (Exploit)"
6571,"Autoit.LG (Trojan)"
7397,"MalAgent.G_3402 (Trojan)"
16001,"Banload.SQV_2 (Trojan)"
31199,"SoftPulse.W_4 (Trojan)"
35557,"Yakes.CFQB (Trojan)"
30242,"CrossRider.TN_2 (Trojan)"
10883,"MalAgent.G_1807 (Trojan)"
22566,"SecurityShield.EK (Trojan)"
22646,"Malformed.pdf.CR.14 (Exploit)"
30376,"Malformed.html.TL.149 (Exploit)"
34527,"Ratell.EX (Exploit)"
36921,"Agent.ZDW_2 (Trojan)"
26240,"OnGame.A (Trojan)"
19877,"Buzus.FOYQ (Trojan)"
1464,"Dorkbot.I_43 (Worm)"
2842,"Radosi.A_3 (Trojan)"
20971,"Virut.A_35 (Virus)"
354,"SpyVoltar.A_9 (Trojan)"
2907,"AutoRun.ARNK (Worm)"
21077,"Upatre.G_8 (Trojan)"
36676,"OutBrowse.CBPO_335 (Trojan)"
5171,"Sirefef.FU_31 (Trojan)"
13297,"InstallIQ.A_17 (Adware)"
22512,"Downloader.A_237 (Trojan)"
32661,"IRCbot.AHU_2 (Trojan)"
5490,"IBryte.D_6 (Adware)"
32787,"Spatet.I_16 (Trojan)"
32960,"Wauchos.K_21 (Trojan)"
6324,"Kryptik.BLO (Trojan)"
7897,"Vitro.A (Trojan)"
19911,"PWS.FBVH_3 (Trojan)"
14619,"Inject.CEE_2 (Trojan)"
33893,"Injector.DIDQ (Trojan)"
2153,"Geral.BRA_3 (Trojan)"
20708,"Neojit.A_3 (Trojan)"
6081,"Androm.DPCL (Trojan)"
15383,"Malformed.html.MP.94 (Exploit)"
16879,"Carberp.XCD (Trojan)"
35570,"Kraddare_27 (Adware)"
38041,"Inject.AATJ (Trojan)"
2335,"Dropper.A_432 (Trojan)"
12863,"Upatre.A_87 (Trojan)"
19454,"Androm.PWJ (Trojan)"
33260,"MalAgent.H_1255 (Trojan)"
514,"ZAccess.BNYX (Trojan)"
3382,"Gamarue.A_37 (Worm)"
24692,"FileTour.A_24 (Adware)"
21607,"Zbot.AAU_39 (Trojan)"
25280,"InstMonster.A_18 (Adware)"
25896,"Malformed.sis.BP.47 (Exploit)"
19142,"Crowti.A_35 (Trojan)"
25034,"Ropest.AA (Trojan)"
47285,"Malformed.emf.TL.9 (Exploit)"
13189,"ZPACK (Trojan)"
26895,"Injector.ARNA (Trojan)"
1901,"Zbot.AAO_128 (Trojan)"
20187,"Blocker.A_8 (Trojan)"
5496,"AdPlugin.A (Adware)"
33848,"Daws.BXMU (Trojan)"
13326,"Zbot.AAU_199 (Trojan)"
14839,"Androm.DTZX (Trojan)"
26688,"Zbot.QQSE (Trojan)"
2069,"Dofoil.A_5 (Trojan)"
5567,"Androm.ENED (Trojan)"
5728,"Tofsee.F_17 (Adware)"
15159,"Fraudster.MK (Trojan)"
20984,"Suspicious#crimekit (Exploit)"
30753,"Bublik.PTF (Trojan)"
30969,"Downloader.O_3 (Trojan)"
501,"ZAccess.BKTO (Trojan)"
16004,"Waski.A_27 (Trojan)"
26391,"Delf.PNS (Trojan)"
37731,"Jadtre.A_7 (Virus)"
30682,"MalAgent.G_1335 (Trojan)"
33485,"Dapato.DFIP (Trojan)"
37837,"Injector.J_10 (Trojan)"
6874,"VB.A_38 (Trojan)"
16118,"Kryptik.AZGJ_5 (Trojan)"
20060,"IBryte.G_2 (Adware)"
7674,"Injector.BWJG (Trojan)"
12321,"Andromeda.GEM (Trojan)"
18525,"MalAgent.I_324 (Trojan)"
20915,"DomaIQ.A_48 (Adware)"
26333,"DigitalPlugin.A_32 (Adware)"
30331,"Malformed.swf.MP.62 (Exploit)"
37989,"Buzus.AKZP (Trojan)"
7681,"DomaIQ.BB_3 (Adware)"
23242,"ChePro.CWD (Trojan)"
11441,"OutBrowse.BUPO_151 (Trojan)"
34148,"XPACK.A_898 (Trojan)"
5669,"Zbot.A_178 (Trojan)"
6415,"Montiera.YPOT_4 (Trojan)"
24786,"VMProtBad.A_7 (Trojan)"
35925,"Kryptik.DMXW (Trojan)"
18318,"LoadMoney.AQX (Adware)"
20641,"LoadMoney.AAR (Adware)"
25892,"Malformed.sis.BP.44 (Exploit)"
38572,"Koobface.CSE (Trojan)"
18966,"Dynamer.A_90 (Trojan)"
23961,"InstallMonstr.KZPO_4 (Trojan)"
36319,"Agobot.AIZ (Trojan)"
1536,"Dofoil.T_10 (Trojan)"
30690,"Lebag.TAJ (Trojan)"
20938,"Suspicious#WSShell.js (Exploit)"
31767,"Injector.AURD (Trojan)"
15940,"ZBot.WSZ_2 (Trojan)"
34135,"XPACK.A_896 (Trojan)"
9124,"ClipBanker.D_2 (Trojan)"
12092,"ZAccess.BEJH (Trojan)"
17617,"Kryptik.BBQB (Trojan)"
23227,"IRCBot.IO_4 (Worm)"
17929,"Stantinko.AJ_2 (Trojan)"
24670,"MultiPlug.FTG_2 (Trojan)"
29996,"SdBot.LCX (Trojan)"
30687,"Malformed.html.TL.216 (Exploit)"
36285,"Malformed.bmp.TL.4 (Exploit)"
236,"Parite.A_31 (Virus)"
21290,"Malformed.html.MP.111 (Exploit)"
27183,"Dynamer.A_170 (Trojan)"
19116,"Wauchos.A#email_2 (Trojan)"
14362,"LoadMoney.YQ (Adware)"
27823,"Limitail_2 (Trojan)"
37361,"Multiplug.A_297 (Adware)"
5726,"Neurevt.AB_15 (Trojan)"
22344,"MalAgent.H_2012 (Trojan)"
21210,"Malformed.pub.TL.8 (Exploit)"
33393,"Injector.AMCN (Trojan)"
14460,"Injector.BWK_2 (Trojan)"
24311,"Injector.BEC_2 (Trojan)"
36291,"Malformed.tif.BP.4 (Exploit)"
12804,"XPACK.A_407 (Trojan)"
18974,"Runnerxd2.CHM (Trojan)"
17327,"MacOSX.lamadai.C (Trojan)"
2815,"Zbot.EP_2 (Trojan)"
8775,"Dropper.A_628 (Trojan)"
25310,"Zbot.GJP (Trojan)"
27716,"MalAgent.H_2543 (Trojan)"
37357,"MalAgent.I_520 (Trojan)"
26899,"Evotob.A (Trojan)"
35860,"ZvuZona.A_19 (Adware)"
36996,"BrowseFox.A_9 (Adware)"
18755,"Amonetize.EP (Trojan)"
26366,"Neurevt.B_47 (Trojan)"
1911,"XPACK.A_231 (Trojan)"
22657,"BitCoinMiner.CA (Trojan)"
15570,"ProductKey.I_3 (Trojan)"
47148,"Mailer.S (Trojan)"
7820,"Autoit.A_99 (Trojan)"
7970,"Multiplug.A_88 (Adware)"
11476,"MultiPlug.HW (Adware)"
11550,"Zbot.SGXF (Trojan)"
26109,"Dorkbot.B_145 (Worm)"
26630,"Upatre.V_2 (Trojan)"
1075,"CeeInject.A_23 (Trojan)"
3011,"Azbreg.UCR (Trojan)"
5129,"Moure.A_3 (Trojan)"
18602,"Malformed.eot.TL.7 (Exploit)"
26909,"Evotob.C_2 (Trojan)"
285,"MultiPlug.ES_2 (Adware)"
15261,"Malformed.html.TL.292 (Exploit)"
20877,"IBryte.G_4 (Adware)"
21953,"FileTour.A_21 (Adware)"
25814,"Urelas.O_2 (Trojan)"
2699,"Dofoil.T_19 (Trojan)"
3614,"AirAdInstaller.A_12 (Trojan)"
9435,"MalAgent.G_1711 (Trojan)"
18842,"Ranbyus.K_4 (Trojan)"
25209,"InstallCore.A_28 (Adware)"
36725,"MalAgent.E_395 (Trojan)"
54612,"IRCBot.AJC (Trojan)"
6490,"Code.TWA_2 (Trojan)"
13160,"Midhos.CUCY (Trojan)"
37954,"Krap.G_6 (Trojan)"
21038,"Malformed.html.TL.005 (Exploit)"
22903,"MalAgent.I_405 (Trojan)"
29543,"XPACK.A_700 (Trojan)"
35283,"OutBrowse.CBPO_207 (Trojan)"
1924,"Tofsee.AX_31 (Trojan)"
13151,"Kryptik.BFSM (Trojan)"
13686,"MalAgent.H_1178 (Trojan)"
16079,"Androm.PSG (Trojan)"
18475,"Vflooder.A_2 (Trojan)"
314,"Carberp.VYQ (Trojan)"
1534,"Cutwail.A_8 (Trojan)"
16382,"Malformed.swf.MP.122 (Exploit)"
21207,"Isbar.83 (Trojan)"
27661,"Injector.FRFC (Trojan)"
35455,"Malformed.plf.MT.2 (Exploit)"
37529,"Rbot (Trojan)"
21957,"Ransom.FBY_5 (Trojan)"
9572,"VBNA.B_182 (Worm)"
27373,"OutBrowse.CBPO_27 (Trojan)"
1791,"Zbot.RCBS_2 (Trojan)"
2182,"Sharik.RFN (Trojan)"
5115,"Fareit_9 (Trojan)"
37947,"Malformed.jar.CR.1 (Exploit)"
37424,"OutBrowse.CEPO_63 (Trojan)"
4047,"Bundlore.A_10 (Adware)"
9874,"Lethic.B_49 (Trojan)"
19813,"ULPM.GEN_166 (Trojan)"
524,"Kryptik.AWNT (Trojan)"
27132,"Upatre.G (Trojan)"
12185,"Foreign.AABX (Trojan)"
50900,"Malformed.pdf.MP.11 (Exploit)"
15485,"BlacoleRef.CZ (Exploit)"
2754,"MalAgent.H_188 (Trojan)"
15441,"Zbot.ED_6 (Trojan)"
