"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,id,index,linecount,name,"properties.creationTimeUtc","properties.lastStateChangeTimeUtc","properties.securityTaskParameters.assessmentKey","properties.securityTaskParameters.baselineCceId","properties.securityTaskParameters.baselineName","properties.securityTaskParameters.baselineRuleId","properties.securityTaskParameters.category","properties.securityTaskParameters.classification","properties.securityTaskParameters.details{}.name","properties.securityTaskParameters.details{}.value","properties.securityTaskParameters.id","properties.securityTaskParameters.isDataDiskEncrypted","properties.securityTaskParameters.isMandatory","properties.securityTaskParameters.isOsDiskEncrypted","properties.securityTaskParameters.name","properties.securityTaskParameters.osName","properties.securityTaskParameters.osType","properties.securityTaskParameters.policyDefinitionId","properties.securityTaskParameters.policyName","properties.securityTaskParameters.resourceId","properties.securityTaskParameters.resourceType","properties.securityTaskParameters.ruleType","properties.securityTaskParameters.severity","properties.securityTaskParameters.subscriptionId","properties.securityTaskParameters.title","properties.securityTaskParameters.totalNumberOfDefectedMachines","properties.securityTaskParameters.totalNumberOfImpactedMachines","properties.securityTaskParameters.uniqueKey","properties.securityTaskParameters.vmId","properties.securityTaskParameters.vmName","properties.securityTaskParameters.workspaces{}.serverCount","properties.securityTaskParameters.workspaces{}.workspaceId","properties.state","properties.subState",punct,source,sourcetype,"splunk_server","splunk_server_group",subscriptionId,tag,"tag::eventtype",timeendpos,timestamp,timestartpos,"tmp_epochtime",type,"_raw","_time"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/0158ddd4-5705-84b8-dc53-6fa64611c9f6",main,2,"0158ddd4-5705-84b8-dc53-6fa64611c9f6","2020-09-24T14:12:02.000000Z","2020-09-24T14:12:02.000000Z","1c5de8e1-f68d-6a17-e0d2-ec259c42768c",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/404c3081-a854-4457-ae30-26a93ef643f9","Secure transfer to storage accounts should be enabled","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.storage/storageaccounts/botsdiag975",StorageAccount,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.storage/storageaccounts/botsdiag975_1c5de8e1-f68d-6a17-e0d2-ec259c42768c",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956722,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/0158ddd4-5705-84b8-dc53-6fa64611c9f6"", ""name"": ""0158ddd4-5705-84b8-dc53-6fa64611c9f6"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:12:02.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:12:02.000000Z"", ""securityTaskParameters"": {""resourceType"": ""StorageAccount"", ""category"": ""Networking"", ""assessmentKey"": ""1c5de8e1-f68d-6a17-e0d2-ec259c42768c"", ""policyName"": ""Secure transfer to storage accounts should be enabled"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/404c3081-a854-4457-ae30-26a93ef643f9"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.storage/storageaccounts/botsdiag975_1c5de8e1-f68d-6a17-e0d2-ec259c42768c"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.storage/storageaccounts/botsdiag975""}}}
","2020-09-24T14:12:02.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/45df1138-d446-3155-8c27-26b37d63b142",main,2,"45df1138-d446-3155-8c27-26b37d63b142","2020-09-24T14:11:42.000000Z","2020-09-24T14:11:42.000000Z","01b1ed4c-b733-4fee-b145-f23236e70cf3",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/760a85ff-6162-42b3-8d70-698e268f648c","Vulnerability assessment solution should be installed on your virtual machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_01b1ed4c-b733-4fee-b145-f23236e70cf3",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956702,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/45df1138-d446-3155-8c27-26b37d63b142"", ""name"": ""45df1138-d446-3155-8c27-26b37d63b142"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:11:42.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:11:42.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""01b1ed4c-b733-4fee-b145-f23236e70cf3"", ""policyName"": ""Vulnerability assessment solution should be installed on your virtual machines"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/760a85ff-6162-42b3-8d70-698e268f648c"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_01b1ed4c-b733-4fee-b145-f23236e70cf3"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:11:42.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups//providers/Microsoft.Security/locations/centralus/tasks/26377c2c-2450-c071-f187-775aa8b5fb10",main,2,"26377c2c-2450-c071-f187-775aa8b5fb10","2020-09-24T14:11:36.000000Z","2020-09-24T14:11:36.000000Z","57e98606-6b1e-6193-0e3d-fe621387c16b",,,,IdentityAndAccess,,usersWithNoMfaObjectIdList,"[""666203b4-6b29-47c7-94c5-9b7176e09cc6""]",,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/9297c21d-2ed6-4474-b48f-163f75654ce3","MFA should be enabled on accounts with write permissions on your subscription","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1",Subscription,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1_57e98606-6b1e-6193-0e3d-fe621387c16b",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956696,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups//providers/Microsoft.Security/locations/centralus/tasks/26377c2c-2450-c071-f187-775aa8b5fb10"", ""name"": ""26377c2c-2450-c071-f187-775aa8b5fb10"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:11:36.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:11:36.000000Z"", ""securityTaskParameters"": {""resourceType"": ""Subscription"", ""category"": ""IdentityAndAccess"", ""assessmentKey"": ""57e98606-6b1e-6193-0e3d-fe621387c16b"", ""policyName"": ""MFA should be enabled on accounts with write permissions on your subscription"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/9297c21d-2ed6-4474-b48f-163f75654ce3"", ""severity"": ""Medium"", ""details"": [{""name"": ""usersWithNoMfaObjectIdList"", ""value"": ""[\""666203b4-6b29-47c7-94c5-9b7176e09cc6\""]""}], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1_57e98606-6b1e-6193-0e3d-fe621387c16b"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1""}}}
","2020-09-24T14:11:36.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e4044be4-5539-671c-183c-b18aee3bb188",main,2,"e4044be4-5539-671c-183c-b18aee3bb188","2020-09-24T14:16:30.000000Z","2020-09-24T14:16:30.000000Z","8e2b96ff-3de2-289b-b5c1-3b9921a3441e",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"","Log Analytics agent health issues should be resolved on your machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_8e2b96ff-3de2-289b-b5c1-3b9921a3441e",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956990,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e4044be4-5539-671c-183c-b18aee3bb188"", ""name"": ""e4044be4-5539-671c-183c-b18aee3bb188"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:16:30.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:16:30.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""8e2b96ff-3de2-289b-b5c1-3b9921a3441e"", ""policyName"": ""Log Analytics agent health issues should be resolved on your machines"", ""policyDefinitionId"": """", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_8e2b96ff-3de2-289b-b5c1-3b9921a3441e"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:16:30.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/1732f096-716b-8ab2-8e25-7fd5f37799fe",main,2,"1732f096-716b-8ab2-8e25-7fd5f37799fe","2020-09-24T14:16:00.000000Z","2020-09-24T14:16:00.000000Z","1c5de8e1-f68d-6a17-e0d2-ec259c42768c",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/404c3081-a854-4457-ae30-26a93ef643f9","Secure transfer to storage accounts should be enabled","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.storage/storageaccounts/funcgoditmkowdot2",StorageAccount,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.storage/storageaccounts/funcgoditmkowdot2_1c5de8e1-f68d-6a17-e0d2-ec259c42768c",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956960,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/1732f096-716b-8ab2-8e25-7fd5f37799fe"", ""name"": ""1732f096-716b-8ab2-8e25-7fd5f37799fe"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:16:00.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:16:00.000000Z"", ""securityTaskParameters"": {""resourceType"": ""StorageAccount"", ""category"": ""Networking"", ""assessmentKey"": ""1c5de8e1-f68d-6a17-e0d2-ec259c42768c"", ""policyName"": ""Secure transfer to storage accounts should be enabled"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/404c3081-a854-4457-ae30-26a93ef643f9"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.storage/storageaccounts/funcgoditmkowdot2_1c5de8e1-f68d-6a17-e0d2-ec259c42768c"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/bots/providers/microsoft.storage/storageaccounts/funcgoditmkowdot2""}}}
","2020-09-24T14:16:00.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Security/locations/centralus/tasks/327064b4-341e-d715-a7ee-4deacabbb97e",main,2,"327064b4-341e-d715-a7ee-4deacabbb97e","2020-09-24T14:11:42.000000Z","2020-09-24T14:11:42.000000Z","8c3e93d3-0276-4d06-b20a-9a9f3012742c",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/04c4380f-3fae-46e8-96c9-30193528f602","Network traffic data collection agent should be installed on Linux virtual machines (Preview)","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/frothly/providers/microsoft.compute/virtualmachines/ryan",VirtualMachine,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/frothly/providers/microsoft.compute/virtualmachines/ryan_8c3e93d3-0276-4d06-b20a-9a9f3012742c",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956702,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Security/locations/centralus/tasks/327064b4-341e-d715-a7ee-4deacabbb97e"", ""name"": ""327064b4-341e-d715-a7ee-4deacabbb97e"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:11:42.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:11:42.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""8c3e93d3-0276-4d06-b20a-9a9f3012742c"", ""policyName"": ""Network traffic data collection agent should be installed on Linux virtual machines (Preview)"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/04c4380f-3fae-46e8-96c9-30193528f602"", ""severity"": ""Medium"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/frothly/providers/microsoft.compute/virtualmachines/ryan_8c3e93d3-0276-4d06-b20a-9a9f3012742c"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/frothly/providers/microsoft.compute/virtualmachines/ryan""}}}
","2020-09-24T14:11:42.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups//providers/Microsoft.Security/locations/centralus/tasks/b5208acd-0ee0-80cd-c2d4-52000d2d6865",main,2,"b5208acd-0ee0-80cd-c2d4-52000d2d6865","2020-09-24T14:11:44.000000Z","2020-09-24T14:11:44.000000Z","94290b00-4d0c-d7b4-7cea-064a9554e681",,,,IdentityAndAccess,,usersWithNoMfaObjectIdList,"[""545cdc90-e36f-41c9-a3df-0558cb8fe2cd""]",,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/aa633080-8b72-40c4-a2d7-d00c03e80bed","MFA should be enabled on accounts with owner permissions on your subscription","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1",Subscription,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1_94290b00-4d0c-d7b4-7cea-064a9554e681",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956704,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups//providers/Microsoft.Security/locations/centralus/tasks/b5208acd-0ee0-80cd-c2d4-52000d2d6865"", ""name"": ""b5208acd-0ee0-80cd-c2d4-52000d2d6865"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:11:44.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:11:44.000000Z"", ""securityTaskParameters"": {""resourceType"": ""Subscription"", ""category"": ""IdentityAndAccess"", ""assessmentKey"": ""94290b00-4d0c-d7b4-7cea-064a9554e681"", ""policyName"": ""MFA should be enabled on accounts with owner permissions on your subscription"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/aa633080-8b72-40c4-a2d7-d00c03e80bed"", ""severity"": ""High"", ""details"": [{""name"": ""usersWithNoMfaObjectIdList"", ""value"": ""[\""545cdc90-e36f-41c9-a3df-0558cb8fe2cd\""]""}], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1_94290b00-4d0c-d7b4-7cea-064a9554e681"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1""}}}
","2020-09-24T14:11:44.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e4044be4-5539-671c-183c-b18aee3bb188",main,2,"e4044be4-5539-671c-183c-b18aee3bb188","2020-09-24T14:16:31.000000Z","2020-09-24T14:16:31.000000Z","8e2b96ff-3de2-289b-b5c1-3b9921a3441e",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"","Log Analytics agent health issues should be resolved on your machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_8e2b96ff-3de2-289b-b5c1-3b9921a3441e",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956991,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e4044be4-5539-671c-183c-b18aee3bb188"", ""name"": ""e4044be4-5539-671c-183c-b18aee3bb188"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:16:31.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:16:31.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""8e2b96ff-3de2-289b-b5c1-3b9921a3441e"", ""policyName"": ""Log Analytics agent health issues should be resolved on your machines"", ""policyDefinitionId"": """", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_8e2b96ff-3de2-289b-b5c1-3b9921a3441e"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:16:31.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/2703ebef-ffdd-bb8b-8d17-07b059a3543e",main,2,"2703ebef-ffdd-bb8b-8d17-07b059a3543e","2020-09-24T14:15:49.000000Z","2020-09-24T14:15:49.000000Z","3b20e985-f71f-483b-b078-f30d73936d43",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/9daedab3-fb2d-461e-b861-71790eead4f6","All network ports should be restricted on NSG associated to your VM","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_3b20e985-f71f-483b-b078-f30d73936d43",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956949,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/2703ebef-ffdd-bb8b-8d17-07b059a3543e"", ""name"": ""2703ebef-ffdd-bb8b-8d17-07b059a3543e"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:15:49.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:15:49.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""3b20e985-f71f-483b-b078-f30d73936d43"", ""policyName"": ""All network ports should be restricted on NSG associated to your VM"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/9daedab3-fb2d-461e-b861-71790eead4f6"", ""severity"": ""High"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_3b20e985-f71f-483b-b078-f30d73936d43"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:15:49.000+0000"
14,24,8,september,1,thursday,2020,0,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/0c4f5ce8-cd02-f16c-b7d3-8289e30c38c8",main,2,"0c4f5ce8-cd02-f16c-b7d3-8289e30c38c8","2020-09-24T14:08:01.000000Z","2020-09-24T14:08:01.000000Z","01b1ed4c-b733-4fee-b145-f23236e70cf3",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/760a85ff-6162-42b3-8d70-698e268f648c","Vulnerability assessment solution should be installed on your virtual machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/Ry-Win10",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/Ry-Win10_01b1ed4c-b733-4fee-b145-f23236e70cf3",,,,,Active,NA,"{"""":_{"""":_"""",_"""":_"""",_"""":_""--::."",_"""":_""--::."",_""""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,100,,73,"1600956481.000000","Microsoft.Security/locations/centralus/tasks","{""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:08:01.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:08:01.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""01b1ed4c-b733-4fee-b145-f23236e70cf3"", ""policyName"": ""Vulnerability assessment solution should be installed on your virtual machines"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/760a85ff-6162-42b3-8d70-698e268f648c"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/Ry-Win10_01b1ed4c-b733-4fee-b145-f23236e70cf3"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/Ry-Win10""}}, ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Security/locations/centralus/tasks/0c4f5ce8-cd02-f16c-b7d3-8289e30c38c8"", ""name"": ""0c4f5ce8-cd02-f16c-b7d3-8289e30c38c8"", ""type"": ""Microsoft.Security/locations/centralus/tasks""}
","2020-09-24T14:08:01.000+0000"
