"_raw",host,index,source,sourcetype
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306244700|/ifs/data/isisydbd01/hadoop/ats/done/1467161207970/0000/000/application_1467161207970_0002","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307164397|/ifs/data/isisydbd01/hadoop/ats/done/1467161207970/0000/000","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307164396|/ifs/data/isisydbd01/hadoop/ats/done/1467161207970/0000","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307164395|/ifs/data/isisydbd01/hadoop/ats/done/1467161207970","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306570178|/ifs/data/isisydbd01/hadoop/ats/done/1467159434808/0000/000/application_1467159434808_0003/appattempt_1467159434808_0003_000001","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:39 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306700940|/ifs/data/isisydbd01/hadoop/ats/done/1467159434808/0000/000/application_1467159434808_0003","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306831730|/ifs/data/isisydbd01/hadoop/ats/done/1467159434808/0000/000/application_1467159434808_0002/appattempt_1467159434808_0002_000001","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305782671|/ifs/data/isisydbd01/hadoop/ats/done/1467159434808/0000/000/application_1467159434808_0002","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308407194|/ifs/data/isisydbd01/hadoop/ats/done/1467159434808/0000/000","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308407193|/ifs/data/isisydbd01/hadoop/ats/done/1467159434808/0000","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308407192|/ifs/data/isisydbd01/hadoop/ats/done/1467159434808","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510019|/ifs/data/isisydbd01/hadoop/ats/done","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307952419|/ifs/data/isisydbd01/hadoop/ats/active/application_1467164122205_0003/appattempt_1467164122205_0003_000001","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306180983|/ifs/data/isisydbd01/hadoop/ats/active/application_1467164122205_0003","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510020|/ifs/data/isisydbd01/hadoop/ats/active","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510018|/ifs/data/isisydbd01/hadoop/ats","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307816715|/ifs/data/isisydbd01/hadoop/apps/zeppelin","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307553071|/ifs/data/isisydbd01/hadoop/apps/hive/warehouse","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307553070|/ifs/data/isisydbd01/hadoop/apps/hive","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307553069|/ifs/data/isisydbd01/hadoop/apps","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510669|/ifs/data/isisydbd01/hadoop/app-logs/zeppelin/logs/application_1467164122205_0002","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510668|/ifs/data/isisydbd01/hadoop/app-logs/zeppelin/logs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306510667|/ifs/data/isisydbd01/hadoop/app-logs/zeppelin","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306116789|/ifs/data/isisydbd01/hadoop/app-logs/root/logs/application_1467164122205_0004","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306309023|/ifs/data/isisydbd01/hadoop/app-logs/root/logs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305979272|/ifs/data/isisydbd01/hadoop/app-logs/root","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308535654|/ifs/data/isisydbd01/hadoop/app-logs/ambari-qa/logs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4308535653|/ifs/data/isisydbd01/hadoop/app-logs/ambari-qa","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306700932|/ifs/data/isisydbd01/hadoop/app-logs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299557669|/ifs/data/isisydbd01/hadoop","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:07 1.2.3.4 2016-09-19T15:53:38 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299169973|/ifs/data/isisydbd01","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:05 1.2.3.4 2016-09-19T15:53:36 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1179785|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:05 1.2.3.4 2016-09-19T15:53:36 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:05 1.2.3.4 2016-09-19T15:53:36 isisyd-4 last message repeated 2 times","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:05 1.2.3.4 2016-09-19T15:53:36 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:05 1.2.3.4 2016-09-19T15:53:36 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:05 1.2.3.4 2016-09-19T15:53:36 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:05 1.2.3.4 2016-09-19T15:53:36 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:05 1.2.3.4 2016-09-19T15:53:36 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|FAILED:3221225524|128|FILE|SUPERSEDED||/ifs/data/README:Zone.Identifier","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:00 1.2.3.4 2016-09-19T15:53:31 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:00 1.2.3.4 2016-09-19T15:53:31 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:00 1.2.3.4 2016-09-19T15:53:31 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:00 1.2.3.4 2016-09-19T15:53:31 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:00 1.2.3.4 2016-09-19T15:53:31 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:00 1.2.3.4 2016-09-19T15:53:31 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:00 1.2.3.4 2016-09-19T15:53:31 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:00 1.2.3.4 2016-09-19T15:53:31 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|FAILED:3221225524|128|FILE|SUPERSEDED||/ifs/data/README:Zone.Identifier","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:59 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4298637355|/ifs/data/Isilon_Support/tmp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4298637358|/ifs/data/Isilon_Support/pkg","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307156998|/ifs/data/Isilon_Support/phone_home/pkg","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4314497024|/ifs/data/Isilon_Support/phone_home/data/6","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4311875596|/ifs/data/Isilon_Support/phone_home/data/5","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4311875595|/ifs/data/Isilon_Support/phone_home/data/4","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307157001|/ifs/data/Isilon_Support/phone_home/data/3","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307157000|/ifs/data/Isilon_Support/phone_home/data/2","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307156999|/ifs/data/Isilon_Support/phone_home/data/1","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307156997|/ifs/data/Isilon_Support/phone_home/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:30 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307156996|/ifs/data/Isilon_Support/phone_home","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:29 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306174384|/ifs/data/Isilon_Support/dsp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:29 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4298637354|/ifs/data/Isilon_Support","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:29 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:58 1.2.3.4 2016-09-19T15:53:29 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:57 1.2.3.4 2016-09-19T15:53:28 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299169171|/ifs/home/steve","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:57 1.2.3.4 2016-09-19T15:53:28 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299300848|/ifs/home/splunkapp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:57 1.2.3.4 2016-09-19T15:53:28 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4294967299|/ifs/home/ftp/pub","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:57 1.2.3.4 2016-09-19T15:53:28 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295294977|/ifs/home/ftp/incoming","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:57 1.2.3.4 2016-09-19T15:53:28 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295491584|/ifs/home/ftp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:57 1.2.3.4 2016-09-19T15:53:28 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295098369|/ifs/home/admin","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:57 1.2.3.4 2016-09-19T15:53:28 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295032841|/ifs/home","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:56 1.2.3.4 2016-09-19T15:53:27 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4299541576|/ifs/BigData","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:55 1.2.3.4 2016-09-19T15:53:27 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:55 1.2.3.4 2016-09-19T15:53:26 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|FAILED:3221225524|1179785|FILE|SUPERSEDED||/ifs/desktop.ini","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:55 1.2.3.4 2016-09-19T15:53:26 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:55 1.2.3.4 2016-09-19T15:53:26 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4308079508|/ifs/data/WestPacReplicationTest","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|4308079508|/ifs/data/WestPacReplicationTest","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4305654708|/ifs/data/WestPac_Test","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|4305654708|/ifs/data/WestPac_Test","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4306634355|/ifs/data/cloudtest","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4307688796|/ifs/data/VCE","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|4307688796|/ifs/data/VCE","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|4306634355|/ifs/data/cloudtest","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:55:38 1.2.3.4 2016-09-19T15:53:10 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:54:17 1.2.3.1 2016-09-19T15:51:48 isisyd-1 sshd[78901]: Accepted keyboard-interactive/pam for root from 1.2.251.95 port 58994 ssh2","1.2.3.1",isilon,"udp:514","emc:isilon:syslog"
